Apr 18 2013;BV010082 INDEX;;CVIX INDEX;;DXY INDEX;;SPX INDEX;;VIX INDEX;;;VCRIX
;6/25/19;1.963;9/13/19;6.9;4/22/19;97.287;7/10/19;2993.07;7/10/19;13.03;;
;6/26/19;2;9/16/19;6.84;4/23/19;97.636;7/11/19;2999.91;7/11/19;12.93;;
;6/27/19;1.986;9/17/19;6.96;4/24/19;98.173;7/12/19;3013.77;7/12/19;12.39;;
;6/28/19;1.98;9/18/19;7.03;4/25/19;98.203;7/15/19;3014.3;7/15/19;12.68;;
;7/1/19;1.998;9/19/19;6.97;4/26/19;98.006;7/16/19;3004.04;7/16/19;12.86;;
;7/2/19;1.983;9/20/19;6.88;4/29/19;97.857;7/17/19;2984.42;7/17/19;13.97;;
;7/3/19;1.986;9/23/19;7.07;4/30/19;97.479;7/18/19;2995.11;7/18/19;13.53;;
;7/5/19;2.057;9/24/19;6.88;5/1/19;97.686;7/19/19;2976.61;7/19/19;14.45;;
;7/8/19;2.065;9/25/19;7.04;5/2/19;97.832;7/22/19;2985.03;7/22/19;13.53;;
;7/9/19;2.083;9/26/19;7.17;5/3/19;97.52;7/23/19;3005.47;7/23/19;12.61;;
;7/10/19;2.016;9/27/19;7.12;5/6/19;97.515;7/24/19;3019.56;7/24/19;12.07;;
;7/11/19;2.029;9/30/19;7;5/7/19;97.628;7/25/19;3003.67;7/25/19;12.74;;
;7/12/19;2.026;10/1/19;7.07;5/8/19;97.623;7/26/19;3025.86;7/26/19;12.16;;
;7/15/19;2.016;10/2/19;7.18;5/9/19;97.373;7/29/19;3020.97;7/29/19;12.83;;
;7/16/19;2.032;10/3/19;7.18;5/10/19;97.33;7/30/19;3013.18;7/30/19;13.94;;
;7/17/19;2.007;10/4/19;6.92;5/13/19;97.319;7/31/19;2980.38;7/31/19;16.12;;
;7/18/19;1.955;10/7/19;6.83;5/14/19;97.526;8/1/19;2953.56;8/1/19;17.87;;
;7/19/19;1.993;10/8/19;6.83;5/15/19;97.569;8/2/19;2932.05;8/2/19;17.61;;
;7/22/19;1.996;10/9/19;6.77;5/16/19;97.855;8/5/19;2844.74;8/5/19;24.59;;
;7/23/19;2.011;10/10/19;6.76;5/17/19;97.995;8/6/19;2881.77;8/6/19;20.17;;
;7/24/19;2.011;10/11/19;6.86;5/20/19;97.933;8/7/19;2883.98;8/7/19;19.49;;
;7/25/19;2.038;10/14/19;6.62;5/21/19;98.062;8/8/19;2938.09;8/8/19;16.91;;
;7/26/19;2.048;10/15/19;6.6;5/22/19;98.041;8/9/19;2918.65;8/9/19;17.97;;
;7/29/19;2.037;10/16/19;6.67;5/23/19;97.856;8/12/19;2883.75;8/12/19;21.09;;
;7/30/19;2.028;10/17/19;6.49;5/24/19;97.613;8/13/19;2926.32;8/13/19;17.52;;
;7/31/19;2.061;10/18/19;6.47;5/27/19;97.613;8/14/19;2840.6;8/14/19;22.1;;
;8/1/19;1.957;10/21/19;6.25;5/28/19;97.952;8/15/19;2847.6;8/15/19;21.18;;
;8/2/19;1.931;10/22/19;6.2;5/29/19;98.144;8/16/19;2888.68;8/16/19;18.47;;
;8/5/19;1.846;10/23/19;6.23;5/30/19;98.142;8/19/19;2923.65;8/19/19;16.88;;
;8/6/19;1.851;10/24/19;6.24;5/31/19;97.75;8/20/19;2900.51;8/20/19;17.5;;
;8/7/19;1.827;10/25/19;6.14;6/3/19;97.142;8/21/19;2924.43;8/21/19;15.8;;
;8/8/19;1.848;10/28/19;6.08;6/4/19;97.072;8/22/19;2922.95;8/22/19;16.68;;
;8/9/19;1.854;10/29/19;6.1;6/5/19;97.32;8/23/19;2847.11;8/23/19;19.87;;
;8/12/19;1.822;10/30/19;6.12;6/6/19;97.044;8/26/19;2878.38;8/26/19;19.32;;
;8/13/19;1.882;10/31/19;6.21;6/7/19;96.544;8/27/19;2869.16;8/27/19;20.31;;
;8/14/19;1.821;11/1/19;6.26;6/10/19;96.761;8/28/19;2887.94;8/28/19;19.35;;
;8/15/19;1.746;11/4/19;6.14;6/11/19;96.686;8/29/19;2924.58;8/29/19;17.88;;
;8/16/19;1.74;11/5/19;6.1;6/12/19;97;8/30/19;2926.46;8/30/19;18.98;;
;8/19/19;1.778;11/6/19;6.06;6/13/19;97.013;9/3/19;2906.27;9/3/19;19.66;;
;8/20/19;1.751;11/7/19;6;6/14/19;97.572;9/4/19;2937.78;9/4/19;17.33;;
;8/21/19;1.796;11/8/19;6.17;6/17/19;97.558;9/5/19;2976;9/5/19;16.27;;
;8/22/19;1.821;11/11/19;6.02;6/18/19;97.644;9/6/19;2978.71;9/6/19;15;;
;8/23/19;1.763;11/12/19;6.05;6/19/19;97.117;9/9/19;2978.43;9/9/19;15.27;;
;8/26/19;1.784;11/13/19;6.1;6/20/19;96.629;9/10/19;2979.39;9/10/19;15.2;;
;8/27/19;1.779;11/14/19;6.13;6/21/19;96.22;9/11/19;3000.93;9/11/19;14.61;;
;8/28/19;1.777;11/15/19;6.06;6/24/19;95.98;9/12/19;3009.57;9/12/19;14.22;;
;8/29/19;1.8;11/18/19;5.93;6/25/19;96.14;9/13/19;3007.39;9/13/19;13.74;;
;8/30/19;1.797;11/19/19;5.88;6/26/19;96.214;9/16/19;2997.96;9/16/19;14.67;;
;9/3/19;1.765;11/20/19;5.97;6/27/19;96.194;9/17/19;3005.7;9/17/19;14.44;;
;9/4/19;1.736;11/21/19;5.9;6/28/19;96.13;9/18/19;3006.73;9/18/19;13.95;;
;9/5/19;1.799;11/22/19;5.86;7/1/19;96.844;9/19/19;3006.79;9/19/19;14.05;;
;9/6/19;1.792;11/25/19;5.74;7/2/19;96.726;9/20/19;2992.07;9/20/19;15.32;;
;9/9/19;1.815;11/26/19;5.65;7/3/19;96.768;9/23/19;2991.78;9/23/19;14.91;;
;9/10/19;1.873;11/27/19;5.52;7/4/19;96.768;9/24/19;2966.6;9/24/19;17.05;;
;9/11/19;1.863;11/28/19;5.48;7/5/19;97.286;9/25/19;2984.87;9/25/19;15.96;;
;9/12/19;1.891;11/29/19;5.57;7/8/19;97.384;9/26/19;2977.62;9/26/19;16.07;;
;9/13/19;1.935;12/2/19;5.55;7/9/19;97.489;9/27/19;2961.79;9/27/19;17.22;;
;9/16/19;1.924;12/3/19;5.77;7/10/19;97.104;9/30/19;2976.74;9/30/19;16.24;;
;9/17/19;1.929;12/4/19;5.72;7/11/19;97.05;10/1/19;2940.25;10/1/19;18.56;;
;9/18/19;1.934;12/5/19;5.75;7/12/19;96.81;10/2/19;2887.61;10/2/19;20.56;;
;9/19/19;1.933;12/6/19;5.75;7/15/19;96.933;10/3/19;2910.63;10/3/19;19.12;;
;9/20/19;1.9;12/9/19;5.78;7/16/19;97.395;10/4/19;2952.01;10/4/19;17.04;;
;9/23/19;1.879;12/10/19;5.82;7/17/19;97.223;10/7/19;2938.79;10/7/19;17.86;;
;9/24/19;1.849;12/11/19;5.84;7/18/19;96.794;10/8/19;2893.06;10/8/19;20.28;;
;9/25/19;1.888;12/12/19;5.97;7/19/19;97.151;10/9/19;2919.4;10/9/19;18.64;;
;9/26/19;1.868;12/13/19;5.58;7/22/19;97.257;10/10/19;2938.13;10/10/19;17.57;;
;9/27/19;1.847;12/16/19;5.49;7/23/19;97.705;10/11/19;2970.27;10/11/19;15.58;;
;9/30/19;1.831;12/17/19;5.7;7/24/19;97.729;10/14/19;2966.15;10/14/19;14.57;;
;10/1/19;1.776;12/18/19;5.64;7/25/19;97.818;10/15/19;2995.68;10/15/19;13.54;;
;10/2/19;1.721;12/19/19;5.47;7/26/19;98.01;10/16/19;2989.69;10/16/19;13.68;;
;10/3/19;1.646;12/20/19;5.39;7/29/19;98.044;10/17/19;2997.95;10/17/19;13.79;;
;10/4/19;1.645;12/23/19;5.34;7/30/19;98.05;10/18/19;2986.2;10/18/19;14.25;;
;10/7/19;1.679;12/24/19;5.35;7/31/19;98.516;10/21/19;3006.72;10/21/19;14;;
;10/8/19;1.653;12/26/19;5.38;8/1/19;98.369;10/22/19;2995.99;10/22/19;14.46;;
;10/9/19;1.661;12/27/19;5.43;8/2/19;98.074;10/23/19;3004.52;10/23/19;14.01;;
;10/10/19;1.688;12/30/19;5.57;8/5/19;97.522;10/24/19;3010.29;10/24/19;13.71;;
;10/11/19;1.723;12/31/19;5.71;8/6/19;97.63;10/25/19;3022.55;10/25/19;12.65;;
;10/15/19;1.709;1/2/20;5.78;8/7/19;97.544;10/28/19;3039.42;10/28/19;13.11;;
;10/16/19;1.671;1/3/20;5.47;8/8/19;97.618;10/29/19;3036.89;10/29/19;13.2;;
;10/17/19;1.669;1/6/20;5.72;8/9/19;97.491;10/30/19;3046.77;10/30/19;12.33;;
;10/18/19;1.654;1/7/20;5.48;8/12/19;97.38;10/31/19;3037.56;10/31/19;13.22;;
;10/21/19;1.681;1/8/20;5.39;8/13/19;97.812;11/1/19;3066.91;11/1/19;12.3;;
;10/22/19;1.675;1/9/20;5.27;8/14/19;97.987;11/4/19;3078.27;11/4/19;12.83;;
;10/23/19;1.674;1/10/20;5.12;8/15/19;98.144;11/5/19;3074.62;11/5/19;13.1;;
;10/24/19;1.677;1/13/20;5.13;8/16/19;98.142;11/6/19;3076.78;11/6/19;12.62;;
;10/25/19;1.7;1/14/20;5.05;8/19/19;98.347;11/7/19;3085.18;11/7/19;12.73;;
;10/28/19;1.709;1/15/20;5.06;8/20/19;98.19;11/8/19;3093.08;11/8/19;12.07;;
;10/29/19;1.702;1/16/20;4.98;8/21/19;98.295;11/11/19;3087.01;11/11/19;12.69;;
;10/30/19;1.677;1/17/20;4.96;8/22/19;98.17;11/12/19;3091.84;11/12/19;12.68;;
;10/31/19;1.612;1/20/20;4.92;8/23/19;97.64;11/13/19;3094.04;11/13/19;13;;
;11/1/19;1.63;1/21/20;4.97;8/26/19;98.081;11/14/19;3096.63;11/14/19;13.05;;
;11/4/19;1.649;1/22/20;4.88;8/27/19;97.999;11/15/19;3120.46;11/15/19;12.05;;
;11/5/19;1.668;1/23/20;4.97;8/28/19;98.21;11/18/19;3122.03;11/18/19;12.46;;
;11/6/19;1.657;1/24/20;4.92;8/29/19;98.507;11/19/19;3120.18;11/19/19;12.86;;
;11/7/19;1.691;1/27/20;5.16;8/30/19;98.916;11/20/19;3108.46;11/20/19;12.78;;
;11/8/19;1.688;1/28/20;5.14;9/2/19;98.916;11/21/19;3103.54;11/21/19;13.13;;
;11/12/19;1.68;1/29/20;5.01;9/3/19;99;11/22/19;3110.29;11/22/19;12.34;;
;11/13/19;1.667;1/30/20;5.12;9/4/19;98.451;11/25/19;3133.64;11/25/19;11.87;;
;11/14/19;1.645;1/31/20;5.42;9/5/19;98.414;11/26/19;3140.52;11/26/19;11.54;;
;11/15/19;1.657;2/3/20;5.37;9/6/19;98.394;11/27/19;3153.63;11/27/19;11.75;;
;11/18/19;1.653;2/4/20;5.19;9/9/19;98.281;11/29/19;3140.98;11/29/19;12.62;;
;11/19/19;1.656;2/5/20;4.9;9/10/19;98.326;12/2/19;3113.87;12/2/19;14.91;;
;11/20/19;1.647;2/6/20;4.9;9/11/19;98.645;12/3/19;3093.2;12/3/19;15.96;;
;11/21/19;1.662;2/7/20;5;9/12/19;98.309;12/4/19;3112.76;12/4/19;14.8;;
;11/22/19;1.675;2/10/20;5.01;9/13/19;98.257;12/5/19;3117.43;12/5/19;14.52;;
;11/25/19;1.679;2/11/20;4.94;9/16/19;98.61;12/6/19;3145.91;12/6/19;13.62;;
;11/26/19;1.673;2/12/20;4.87;9/17/19;98.261;12/9/19;3135.96;12/9/19;15.86;;
;11/27/19;1.702;2/13/20;5.18;9/18/19;98.561;12/10/19;3132.52;12/10/19;15.68;;
;11/29/19;1.699;2/14/20;5.16;9/19/19;98.272;12/11/19;3141.63;12/11/19;14.99;;
;12/2/19;1.687;2/17/20;4.97;9/20/19;98.513;12/12/19;3168.57;12/12/19;13.94;;
;12/3/19;1.652;2/18/20;5.08;9/23/19;98.599;12/13/19;3168.8;12/13/19;12.63;;
;12/4/19;1.66;2/19/20;5.15;9/24/19;98.337;12/16/19;3191.45;12/16/19;12.14;;
;12/5/19;1.661;2/20/20;5.37;9/25/19;99.037;12/17/19;3192.52;12/17/19;12.29;;
;12/6/19;1.673;2/21/20;5.38;9/26/19;99.132;12/18/19;3191.14;12/18/19;12.58;;
;12/9/19;1.669;2/24/20;5.71;9/27/19;99.109;12/19/19;3205.37;12/19/19;12.5;;
;12/10/19;1.683;2/25/20;5.59;9/30/19;99.377;12/20/19;3221.22;12/20/19;12.51;;
;12/11/19;1.667;2/26/20;5.98;10/1/19;99.128;12/23/19;3224.01;12/23/19;12.61;;
;12/12/19;1.691;2/27/20;6.27;10/2/19;99.019;12/24/19;3223.38;12/24/19;12.67;;
;12/13/19;1.665;3/2/20;7.23;10/3/19;98.864;12/26/19;3239.91;12/26/19;12.65;;
;12/16/19;1.679;3/3/20;6.75;10/4/19;98.808;12/27/19;3240.02;12/27/19;13.43;;
;12/17/19;1.672;3/5/20;6.45;10/7/19;98.967;12/30/19;3221.29;12/30/19;14.82;;
;12/18/19;1.67;3/6/20;8.35;10/8/19;99.133;12/31/19;3230.78;12/31/19;13.78;;
;12/19/19;1.669;3/9/20;10.18;10/9/19;99.118;1/2/20;3257.85;1/2/20;12.47;;
;12/20/19;1.674;3/10/20;8.99;10/10/19;98.701;1/3/20;3234.85;1/3/20;14.02;;
;12/23/19;1.684;3/11/20;9.72;10/11/19;98.301;1/6/20;3246.28;1/6/20;13.85;;
;12/24/19;1.671;3/12/20;13.5;10/14/19;98.454;1/7/20;3237.18;1/7/20;13.79;;
;12/26/19;1.674;3/13/20;10.94;10/15/19;98.288;1/8/20;3253.05;1/8/20;13.45;;
;12/27/19;1.647;3/16/20;12.61;10/16/19;98.002;1/9/20;3274.7;1/9/20;12.54;;
;12/30/19;1.64;3/17/20;12.42;10/17/19;97.607;1/10/20;3265.35;1/10/20;12.56;;
;12/31/19;1.642;3/18/20;12.69;10/18/19;97.282;1/13/20;3288.13;1/13/20;12.32;;
;1/2/20;1.631;3/19/20;16.36;10/21/19;97.328;1/14/20;3283.15;1/14/20;12.39;;
;1/3/20;1.607;3/20/20;14.17;10/22/19;97.526;1/15/20;3289.29;1/15/20;12.42;;
;1/6/20;1.614;3/23/20;14.81;10/23/19;97.491;1/16/20;3316.81;1/16/20;12.32;;
;1/7/20;1.615;3/24/20;12.18;10/24/19;97.631;1/17/20;3329.62;1/17/20;12.1;;
;1/8/20;1.629;3/25/20;10.66;10/25/19;97.831;1/21/20;3320.79;1/21/20;12.85;;
;1/9/20;1.63;3/26/20;11.51;10/28/19;97.764;1/22/20;3321.75;1/22/20;12.91;;
;1/10/20;1.626;3/27/20;11.06;10/29/19;97.69;1/23/20;3325.54;1/23/20;12.98;;
;1/13/20;1.636;3/30/20;11.35;10/30/19;97.646;1/24/20;3295.47;1/24/20;14.56;;
;1/14/20;1.628;3/31/20;10.39;10/31/19;97.352;1/27/20;3243.63;1/27/20;18.23;;
;1/15/20;1.621;4/1/20;10.31;11/1/19;97.239;1/28/20;3276.24;1/28/20;16.28;;
;1/16/20;1.616;4/2/20;10.29;11/4/19;97.505;1/29/20;3273.4;1/29/20;16.39;;
;1/17/20;1.618;4/3/20;10.63;11/5/19;97.983;1/30/20;3283.66;1/30/20;15.49;;
;1/21/20;1.597;4/6/20;10.22;11/6/19;97.952;1/31/20;3225.52;1/31/20;18.84;;
;1/22/20;1.591;4/7/20;9.58;11/7/19;98.143;2/3/20;3248.92;2/3/20;17.97;;
;1/23/20;1.587;4/8/20;9.46;11/8/19;98.353;2/4/20;3297.59;2/4/20;16.05;;
;1/24/20;1.577;4/9/20;9.06;11/11/19;98.2;2/5/20;3334.69;2/5/20;15.15;;
;1/27/20;1.552;4/13/20;8.76;11/12/19;98.309;2/6/20;3345.78;2/6/20;14.96;;
;1/28/20;1.57;4/14/20;8.58;11/13/19;98.373;2/7/20;3327.71;2/7/20;15.47;;
;1/29/20;1.555;4/15/20;8.56;11/14/19;98.163;2/10/20;3352.09;2/10/20;15.04;;
;1/30/20;1.54;4/16/20;8.91;11/15/19;97.999;2/11/20;3357.75;2/11/20;15.18;;
;1/31/20;1.498;4/17/20;9.03;11/18/19;97.794;2/12/20;3379.45;2/12/20;13.74;;
;2/3/20;1.513;4/20/20;8.84;11/19/19;97.856;2/13/20;3373.94;2/13/20;14.15;;
;2/4/20;1.541;4/21/20;9.2;11/20/19;97.934;2/14/20;3380.16;2/14/20;13.68;;
;2/5/20;1.559;4/22/20;9.11;11/21/19;97.993;2/18/20;3370.29;2/18/20;14.83;;
;2/6/20;1.563;4/23/20;9.23;11/22/19;98.27;2/19/20;3386.15;2/19/20;14.38;;
;2/7/20;1.541;4/24/20;9.22;11/25/19;98.323;2/20/20;3373.23;2/20/20;15.56;;
;2/10/20;1.527;4/27/20;8.77;11/26/19;98.252;2/21/20;3337.75;2/21/20;17.08;;
;2/11/20;1.544;4/28/20;8.72;11/27/19;98.37;2/24/20;3225.89;2/24/20;25.03;;
;2/12/20;1.556;4/29/20;8.23;11/28/19;98.37;2/25/20;3128.21;2/25/20;27.85;;
;2/13/20;1.554;;;11/29/19;98.273;2/26/20;3116.39;2/26/20;27.56;;
;2/14/20;1.544;;;12/2/19;97.856;2/27/20;2978.76;2/27/20;39.16;;
;2/18/20;1.529;;;12/3/19;97.737;2/28/20;2954.22;2/28/20;40.11;;
;2/19/20;1.532;;;12/4/19;97.648;3/2/20;3090.23;3/2/20;33.42;;
;2/20/20;1.514;;;12/5/19;97.41;3/3/20;3003.37;3/3/20;36.82;;
;2/21/20;1.485;;;12/6/19;97.7;3/4/20;3130.12;3/4/20;31.99;;
;2/24/20;1.419;;;12/9/19;97.644;3/5/20;3023.94;3/5/20;39.62;;
;2/25/20;1.385;;;12/10/19;97.413;3/6/20;2972.37;3/6/20;41.94;;
;2/26/20;1.355;;;12/11/19;97.078;3/9/20;2746.56;3/9/20;54.46;;
;2/27/20;1.282;;;12/12/19;97.397;3/10/20;2882.23;3/10/20;47.3;;
;2/28/20;1.113;;;12/13/19;97.172;3/11/20;2741.38;3/11/20;53.9;;
;3/2/20;1.077;;;12/16/19;97.019;3/12/20;2480.64;3/12/20;75.47;;
;3/3/20;0.876;;;12/17/19;97.222;3/13/20;2711.02;3/13/20;57.83;;
;3/4/20;0.761;;;12/18/19;97.4;3/16/20;2386.13;3/16/20;82.69;;
;3/5/20;0.656;;;12/19/19;97.379;3/17/20;2529.19;3/17/20;75.91;;
;3/6/20;0.603;;;12/20/19;97.69;3/18/20;2398.1;3/18/20;76.45;;
;3/9/20;0.511;;;12/23/19;97.658;3/19/20;2409.39;3/19/20;72;;
;3/10/20;0.639;;;12/24/19;97.654;3/20/20;2304.92;3/20/20;66.04;;
;3/11/20;0.641;;;12/25/19;97.632;3/23/20;2237.4;3/23/20;61.59;;
;3/12/20;0.6;;;12/26/19;97.534;3/24/20;2447.33;3/24/20;61.67;;
;3/13/20;0.623;;;12/27/19;96.919;3/25/20;2475.56;3/25/20;63.95;;
;3/16/20;0.537;;;12/30/19;96.74;3/26/20;2630.07;3/26/20;61;;
;3/17/20;0.554;;;12/31/19;96.389;3/27/20;2541.47;3/27/20;65.54;;
;3/18/20;0.54;;;1/1/20;96.445;3/30/20;2626.65;3/30/20;57.08;;
;3/19/20;0.464;;;1/2/20;96.846;3/31/20;2584.59;3/31/20;53.54;;
;3/20/20;0.354;;;1/3/20;96.838;4/1/20;2470.5;4/1/20;57.06;;
;3/23/20;0.331;;;1/6/20;96.671;4/2/20;2526.9;4/2/20;50.91;;
;3/24/20;0.349;;;1/7/20;97.005;4/3/20;2488.65;4/3/20;46.8;;
;3/25/20;0.284;;;1/8/20;97.299;4/6/20;2663.68;4/6/20;45.24;;
;3/26/20;0.253;;;1/9/20;97.45;4/7/20;2659.41;4/7/20;46.7;;
;3/27/20;0.247;;;1/10/20;97.356;4/8/20;2749.98;4/8/20;43.35;;
;3/30/20;0.238;;;1/13/20;97.345;4/9/20;2789.82;4/9/20;41.67;;
;3/31/20;0.251;;;1/14/20;97.372;4/13/20;2761.63;4/13/20;41.17;;
;4/1/20;0.267;;;1/15/20;97.229;4/14/20;2846.06;4/14/20;37.76;;
;4/2/20;0.242;;;1/16/20;97.32;4/15/20;2783.36;4/15/20;40.84;;
;4/3/20;0.235;;;1/17/20;97.606;4/16/20;2799.55;4/16/20;40.11;;
;4/6/20;0.259;;;1/20/20;97.606;4/17/20;2874.56;4/17/20;38.15;;
;4/7/20;0.251;;;1/21/20;97.531;4/20/20;2823.16;4/20/20;43.83;;
;4/8/20;0.247;;;1/22/20;97.527;4/21/20;2736.56;4/21/20;45.41;;
;4/9/20;0.25;;;1/23/20;97.693;4/22/20;2799.31;4/22/20;41.98;;
;4/13/20;0.253;;;1/24/20;97.853;4/23/20;2797.8;4/23/20;41.38;;
;4/14/20;0.235;;;1/27/20;97.956;4/24/20;2836.74;4/24/20;35.93;;
;4/15/20;0.208;;;1/28/20;98.018;4/27/20;2878.48;4/27/20;33.29;;
;4/16/20;0.203;;;1/29/20;97.991;4/28/20;2863.39;4/28/20;33.57;;
;4/17/20;0.201;;;1/30/20;97.867;4/29/20;2939.51;4/29/20;31.23;;
;4/20/20;0.196;;;1/31/20;97.39;;;;;;
;4/21/20;0.187;;;2/3/20;97.8;;;;;;
;4/22/20;0.186;;;2/4/20;97.961;;;;;;
;4/23/20;0.19;;;2/5/20;98.301;;;;;;
;4/24/20;0.191;;;2/6/20;98.496;;;;;;
;4/27/20;0.197;;;2/7/20;98.684;;;;;;
;4/28/20;0.181;;;2/10/20;98.832;;;;;;
;4/29/20;0.189;;;2/11/20;98.721;;;;;;
;;;;;2/12/20;99.049;;;;;;
;;;;;2/13/20;99.067;;;;;;
;;;;;2/14/20;99.124;;;;;;
;;;;;2/17/20;99.003;;;;;;
;;;;;2/18/20;99.44;;;;;;
;;;;;2/19/20;99.705;;;;;;
;;;;;2/20/20;99.865;;;;;;
;;;;;2/21/20;99.262;;;;;;
;;;;;2/24/20;99.359;;;;;;
;;;;;2/25/20;98.968;;;;;;
;;;;;2/26/20;98.996;;;;;;
;;;;;2/27/20;98.508;;;;;;
;;;;;2/28/20;98.132;;;;;;
;;;;;3/2/20;97.36;;;;;;
;;;;;3/3/20;97.153;;;;;;
;;;;;3/4/20;97.336;;;;;;
;;;;;3/5/20;96.82;;;;;;
;;;;;3/6/20;95.951;;;;;;
;;;;;3/9/20;94.895;;;;;;
;;;;;3/10/20;96.414;;;;;;
;;;;;3/11/20;96.507;;;;;;
;;;;;3/12/20;97.468;;;;;;
;;;;;3/13/20;98.749;;;;;;
;;;;;3/16/20;98.069;;;;;;
;;;;;3/17/20;99.575;;;;;;
;;;;;3/18/20;101.16;;;;;;
;;;;;3/19/20;102.755;;;;;;
;;;;;3/20/20;102.817;;;;;;
;;;;;3/23/20;102.487;;;;;;
;;;;;3/24/20;102.039;;;;;;
;;;;;3/25/20;101.05;;;;;;
;;;;;3/26/20;99.352;;;;;;
;;;;;3/27/20;98.365;;;;;;
;;;;;3/30/20;99.181;;;;;;
;;;;;3/31/20;99.048;;;;;;
;;;;;4/1/20;99.673;;;;;;
;;;;;4/2/20;100.18;;;;;;
;;;;;4/3/20;100.576;;;;;;
;;;;;4/6/20;100.685;;;;;;
;;;;;4/7/20;99.9;;;;;;
;;;;;4/8/20;100.119;;;;;;
;;;;;4/9/20;99.517;;;;;;
;;;;;4/10/20;99.482;;;;;;
;;;;;4/13/20;99.348;;;;;;
;;;;;4/14/20;98.887;;;;;;
;;;;;4/15/20;99.461;;;;;;
;;;;;4/16/20;100.025;;;;;;
;;;;;4/17/20;99.782;;;;;;
;;;;;4/20/20;99.955;;;;;;
;;;;;4/21/20;100.258;;;;;;
;;;;;4/22/20;100.388;;;;;;
;;;;;4/23/20;100.433;;;;;;
;;;;;4/24/20;100.38;;;;;;
;;;;;4/27/20;100.041;;;;;;
;;;;;4/28/20;99.865;;;;;;
;;;;;4/29/20;99.565;;;;;;
