Date,BE,SP,IT,AT,GE,FR,PO,IR,FI,NE,GR
2020-01-29,-0.111,0.337,0.985,-0.148,-0.384,-0.135,0.288,-0.062,-0.146,-0.264,1.485
2020-01-30,-0.14,0.307,0.959,-0.177,-0.419,-0.167,0.255,-0.086,-0.181,-0.298,1.478
2020-01-31,-0.166,0.269,0.952,-0.21,-0.449,-0.198,0.233,-0.102,-0.214,-0.329,1.496
2020-02-03,-0.15,0.293,0.986,-0.199,-0.439,-0.186,0.258,-0.069,-0.2,-0.317,1.506
2020-02-04,-0.132,0.302,0.971,-0.178,-0.416,-0.165,0.272,-0.056,-0.178,-0.294,1.463
2020-02-05,-0.098,0.331,0.99,-0.14,-0.379,-0.13,0.304,-0.039,-0.142,-0.257,1.465
2020-02-06,-0.09,0.343,0.994,-0.129,-0.364,-0.119,0.315,-0.03,-0.13,-0.242,1.426
2020-02-07,-0.117,0.327,0.97,-0.158,-0.39,-0.149,0.292,-0.057,-0.157,-0.272,1.352
2020-02-10,-0.145,0.307,0.972,-0.179,-0.414,-0.176,0.27,-0.063,-0.182,-0.294,1.348
2020-02-11,-0.126,0.311,0.993,-0.168,-0.401,-0.158,0.283,-0.036,-0.171,-0.281,1.351
2020-02-12,-0.122,0.302,0.943,-0.162,-0.385,-0.151,0.274,-0.03,-0.161,-0.273,1.284
2020-02-13,-0.137,0.288,0.911,-0.176,-0.399,-0.165,0.265,-0.043,-0.177,-0.291,1.286
2020-02-14,-0.149,0.282,0.94,-0.191,-0.414,-0.178,0.256,-0.069,-0.191,-0.306,1.255
2020-02-17,-0.145,0.28,0.929,-0.19,-0.409,-0.176,0.256,-0.073,-0.19,-0.301,1.283
2020-02-18,-0.145,0.284,0.959,-0.19,-0.413,-0.176,0.259,-0.076,-0.193,-0.305,1.304
2020-02-19,-0.163,0.268,0.958,-0.202,-0.422,-0.191,0.245,-0.092,-0.203,-0.314,1.289
2020-02-20,-0.186,0.227,0.944,-0.218,-0.44,-0.216,0.209,-0.121,-0.222,-0.333,1.275
2020-02-21,-0.184,0.218,0.926,-0.221,-0.444,-0.218,0.204,-0.118,-0.227,-0.336,1.262
2020-02-24,-0.212,0.207,0.987,-0.255,-0.488,-0.246,0.198,-0.137,-0.264,-0.373,1.302
2020-02-25,-0.223,0.212,0.995,-0.278,-0.52,-0.258,0.203,-0.143,-0.281,-0.394,1.357
2020-02-26,-0.207,0.239,1.002,-0.263,-0.51,-0.243,0.236,-0.128,-0.264,-0.382,1.419
2020-02-27,-0.23,0.318,1.085,-0.283,-0.554,-0.265,0.348,-0.101,-0.286,-0.417,1.513
2020-02-28,-0.268,0.296,1.141,-0.33,-0.613,-0.305,0.327,-0.134,-0.335,-0.47,1.608
2020-03-02,-0.264,0.297,1.192,-0.332,-0.636,-0.311,0.334,-0.143,-0.341,-0.482,1.637
2020-03-03,-0.285,0.199,1.027,-0.336,-0.627,-0.329,0.243,-0.165,-0.349,-0.483,1.531
2020-03-04,-0.304,0.169,1.028,-0.36,-0.647,-0.345,0.214,-0.191,-0.375,-0.502,1.487
2020-03-05,-0.318,0.222,1.096,-0.38,-0.682,-0.351,0.276,-0.18,-0.394,-0.525,1.539
2020-03-06,-0.343,0.205,1.117,-0.398,-0.735,-0.373,0.264,-0.173,-0.398,-0.56,1.691
2020-03-09,-0.366,0.273,1.431,-0.411,-0.86,-0.399,0.362,-0.175,-0.451,-0.624,2.06
2020-03-10,-0.292,0.333,1.407,-0.355,-0.812,-0.324,0.44,-0.111,-0.39,-0.557,1.869
2020-03-11,-0.295,0.26,1.227,-0.339,-0.777,-0.336,0.382,-0.11,-0.365,-0.536,1.797
2020-03-12,-0.128,0.459,1.803,-0.247,-0.749,-0.159,0.661,0.035,-0.323,-0.482,2.248
2020-03-13,-0.004,0.606,1.827,-0.087,-0.612,-0.041,0.777,0.155,-0.14,-0.343,2.279
2020-03-16,0.203,0.857,2.177,0.114,-0.471,0.165,1.056,0.34,0.054,-0.18,2.933
2020-03-17,0.263,1.043,2.38,0.153,-0.446,0.229,1.251,0.393,0.111,-0.142,3.831
2020-03-18,0.363,1.203,2.272,0.309,-0.24,0.327,1.407,0.522,0.295,0.048,4.066
2020-03-19,0.292,0.915,1.779,0.278,-0.182,0.265,1.085,0.435,0.266,0.076,2.59
2020-03-20,0.158,0.745,1.646,0.125,-0.333,0.12,0.931,0.303,0.112,-0.1,2.635
2020-03-23,0.156,0.764,1.666,0.11,-0.38,0.124,0.956,0.304,0.08,-0.14,2.697
2020-03-24,0.226,0.886,1.611,0.18,-0.326,0.197,1.058,0.372,0.152,-0.075,2.653
2020-03-25,0.263,0.878,1.599,0.262,-0.28,0.23,1.032,0.396,0.212,-0.024,2.61
2020-03-26,0.074,0.598,1.265,0.1,-0.374,0.034,0.715,0.207,0.087,-0.137,1.812
2020-03-27,-0.012,0.546,1.36,-0.039,-0.476,-0.054,0.644,0.096,-0.07,-0.262,1.792
2020-03-30,-0.033,0.577,1.49,-0.061,-0.538,-0.084,0.677,0.039,-0.1,-0.316,1.861
2020-03-31,0.051,0.687,1.552,0.028,-0.468,-0.001,0.839,0.124,-0.027,-0.248,1.902
2020-04-01,0.067,0.715,1.554,0.042,-0.468,0.011,0.868,0.192,0.003,-0.236,2.083
2020-04-02,0.109,0.728,1.508,0.083,-0.431,0.06,0.856,0.247,0.047,-0.192,2.099
2020-04-03,0.127,0.756,1.574,0.073,-0.445,0.076,0.874,0.281,0.033,-0.191,2.241
2020-04-06,0.132,0.742,1.549,0.088,-0.421,0.078,0.858,0.314,0.056,-0.171,2.201
2020-04-07,0.213,0.815,1.659,0.16,-0.323,0.163,0.92,0.367,0.136,-0.083,2.147
2020-04-08,0.216,0.848,1.692,0.16,-0.314,0.166,0.953,0.351,0.137,-0.077,2.121
2020-04-09,0.158,0.813,1.639,0.104,-0.34,0.107,0.901,0.286,0.087,-0.12,2.107
2020-04-14,0.141,0.844,1.817,0.066,-0.384,0.092,0.922,0.264,0.05,-0.156,2.243
