Dates,REIT INDEX,SPX INDEX,USGG3M INDEX,VIX INDEX,USGG3M10YR,MOODCBAA10YRSPD
2020-06-26,1856.58,3009.05,0.1369,34.73,0.5128,2.6932
2020-06-29,1891.26,3053.24,0.1217,31.78,0.5227,2.6934
2020-06-30,1914.81,3100.29,0.1293,30.43,0.5012,2.6698
2020-07-01,1961.22,3115.86,0.1293,28.62,0.4914,2.6396
2020-07-02,1952.46,3130.01,0.1369,27.68,0.4855,2.6129
2020-07-03,1952.46,3130.01,0.1369,27.68,0.476,2.5926
2020-07-06,1951.64,3179.72,0.1369,27.94,0.4849,2.5812
2020-07-07,1913.56,3145.32,0.1398,29.43,0.5188,2.5649
2020-07-08,1910.64,3169.94,0.1348,28.08,0.4801,2.581
2020-07-09,1899.77,3152.05,0.1246,29.26,0.4778,2.6159
2020-07-10,1907.15,3185.04,0.1246,27.29,0.46,2.6038
2020-07-13,1883.12,3155.22,0.1271,32.19,0.4445,2.6218
2020-07-14,1899.43,3197.52,0.1318,29.52,0.4706,2.6357
2020-07-15,1916.66,3226.56,0.1268,27.76,0.4205,2.6331
2020-07-16,1892.34,3215.57,0.104,28,0.4536,2.5923
2020-07-17,1919,3224.73,0.1039,25.68,0.4498,2.5838
2020-07-20,1895.49,3251.84,0.109,24.46,0.475,2.576
2020-07-21,1900.24,3257.3,0.109,24.84,0.484,2.5745
2020-07-22,1931.08,3276.02,0.1116,24.32,0.5426,2.5885
2020-07-23,1920.87,3235.66,0.1014,26.08,0.5809,2.5653
2020-07-24,1907.23,3215.63,0.1039,25.84,0.627,2.5792
2020-07-27,1928.3,3239.41,0.0963,24.74,0.6207,2.6106
2020-07-28,1967.58,3218.44,0.0989,25.44,0.602,2.6418
2020-07-29,2005.56,3258.44,0.0963,24.1,0.5774,2.6413
2020-07-30,1992.37,3246.22,0.0862,24.76,0.5863,2.6499
2020-07-31,1988.26,3271.12,0.0837,24.46,0.5622,2.6491
2020-08-03,1963.2,3294.61,0.0837,24.28,0.5395,2.6518
2020-08-04,1992.23,3306.51,0.0864,23.76,0.568,2.6258
2020-08-05,1982.13,3327.77,0.0941,22.99,0.5948,2.6365
2020-08-06,1985.42,3349.16,0.0864,22.65,0.5971,2.6616
2020-08-07,2012.99,3351.28,0.089,22.21,0.6584,2.6978
2020-08-10,2013.37,3360.47,0.0915,22.13,0.6248,2.7289
2020-08-11,1981.37,3333.69,0.0989,24.03,0.611,2.6852
2020-08-12,2003.41,3380.35,0.0938,22.28,0.5698,2.6811
2020-08-13,1977.14,3373.43,0.0938,22.13,0.5486,2.6523
2020-08-14,1977.87,3372.85,0.0887,22.05,0.5356,2.6353
2020-08-17,1996.84,3381.99,0.0862,21.35,0.6189,2.682
2020-08-18,1987.08,3389.78,0.0913,21.51,0.5695,2.6812
2020-08-19,1948.64,3374.85,0.0938,22.54,0.5987,2.6999
2020-08-20,1969.92,3385.51,0.0887,22.72,0.5732,2.6928
2020-08-21,1971.35,3397.16,0.0887,22.54,0.5568,2.6942
2020-08-24,1983.55,3431.28,0.0862,22.37,0.5684,2.6677
2020-08-25,1987.42,3443.62,0.0887,22.03,0.58,2.6811
2020-08-26,1969.32,3478.73,0.0913,23.27,0.6031,2.6631
2020-08-27,1999.2,3484.55,0.0938,24.47,0.605,2.6513
2020-08-28,2010.86,3508.01,0.0963,22.96,0.6126,2.6663
2020-08-31,1991.88,3500.31,0.0938,26.41,0.5872,2.6742
2020-09-01,1990.85,3526.65,0.0991,26.12,0.5846,2.6692
2020-09-02,2030.91,3580.84,0.0991,26.57,0.5837,2.6876
2020-09-03,2004.25,3455.06,0.0991,33.6,0.5746,2.7041
2020-09-04,1996.24,3426.96,0.0991,30.75,0.5631,2.7456
2020-09-07,1996.24,3426.96,0.0991,30.75,0.5641,2.7772
2020-09-08,1968.53,3331.84,0.1093,31.46,0.5631,2.7505
2020-09-09,1990.34,3398.96,0.1014,28.81,0.5925,2.756
2020-09-10,1962.85,3339.19,0.104,29.71,0.591,2.7526
2020-09-11,1953,3340.97,0.109,26.87,0.6141,2.7595
2020-09-14,2002,3383.54,0.1039,25.85,0.6953,2.7383
2020-09-15,2025.66,3401.2,0.0989,25.59,0.6516,2.7247
2020-09-16,2034.77,3385.49,0.0938,26.04,0.6955,2.7132
2020-09-17,1994.69,3357.01,0.0837,26.46,0.6965,2.6748
2020-09-18,1951.34,3319.47,0.0811,25.83,0.6799,2.6863
2020-09-21,1893.34,3281.06,0.0786,27.78,0.6385,2.6628
2020-09-22,1916.54,3315.57,0.0862,26.86,0.6267,2.6444
2020-09-23,1859.66,3236.92,0.0887,28.58,0.6384,2.6578
2020-09-24,1868.54,3246.59,0.0913,28.51,0.6543,2.6544
2020-09-25,1906.75,3298.46,0.0913,26.38,0.4889,2.7365
2020-09-28,1946.92,3351.6,0.0887,26.19,0.5201,2.7453
2020-09-29,1931.45,3335.47,0.0864,26.27,0.4913,2.7616
2020-09-30,1939.11,3363,0.0915,26.37,0.4915,2.7167
2020-10-01,1977.84,3380.8,0.0864,26.7,0.5031,2.7201
2020-10-02,2010.4,3348.44,0.0864,27.63,0.5128,2.6932
2020-10-05,2020.84,3408.63,0.0864,27.96,0.5227,2.6934
2020-10-06,2007.72,3360.95,0.0837,29.48,0.5012,2.6698
2020-10-07,2009.68,3419.45,0.0913,28.06,0.4914,2.6396
2020-10-08,2043.04,3446.83,0.0887,26.36,0.4855,2.6129
2020-10-09,2034.4,3477.13,0.0938,25,0.476,2.5926
2020-10-12,2044.87,3534.22,0.0938,25.07,0.4849,2.5812
2020-10-13,2009.25,3511.93,0.0887,26.07,0.5188,2.5649
2020-10-14,1983.73,3488.67,0.0989,26.4,0.4801,2.581
2020-10-15,1994.59,3483.34,0.0938,26.97,0.4778,2.6159
2020-10-16,1994.59,3483.34,0.0963,27.39,0.5031,2.7201
