,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0903534608029891,0,0,0,0,0,0.0937442846981893,0.290930471207671,0,0,0,0,0.0802372687343528,0,0,0,0,0,0,0,0,0,0,0,0.00956068213507678,0,0,0,0,0.143391066793229,0,0,0,0,0,0.0497024108122239,0.0562936160327449,0.051221774555202,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.200878997339262,0.261414927183023,0,0,0,0,0,0,0.197774245328696,0,0,0,0,0,0,0,0,0.27006699992143,0.216354065692338,0,-0.344854529711697,0,0,0,0.012032589708833,0,0.0769014342102853,0,0,0,0,0,0,0,0,0,0.0560308664187634,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.100387669672091,0,0,0,0,0.0101138388206313,0,0,0,0.353018282748116,0,0,0,0,0,0.12872401792951,0,0,0,0.182834795586341,0,0,0,0.111463121676171,0.129249843317529,0.0414339529199079,0,0,0,0,0.0498211337219201,0,0.0114847452345939,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.275148112349219,0,-0.311902261218565,0.0292157669919266,0,0,0,0,0,0,0,0,0.00219862108753889,0,0,0,0,0,-0.13461064590162,0,0,0,0,0.0104532494695567,0,0.0538056420989133,0,0,0,0,0.244317406854241,0,0,0,0,0,0.0650069147403598,0.233427613976487,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.121573278041725,0,0.38059273850077,0,0.225752445485703,0.0559977244040214,0,0,0,0.0764968131226839,0,0,0,0,-0.0144073529307209,0,0,0,0.0918843436590081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987662017880898,0,0.00153466165000902,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382909619874196,0,0,0,0,0,0.134057230402542,0,0,0,0.0157016399274831,0.0872196362452561,0.272571549947272,0,0,0,0,-0.0854667269225497,0,0,-0.0769048595566335,0,0,0,0,0,0,0.0828386391391538,0
X601169.CH.EQUITY,0,0.0968066425655652,0,0.689521578975999,0,0,-0.131860738289061,0,-0.0429382798572305,0,0,0,0,0,0,0,0,0.028112129266474,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0546546655870768,0,0.00433730122988556,0,0,0,0,0,0,0,0.258586761932967,0,0
X2388.HK.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0,0,0.220258380041892,0,0,-0.0519800505897959,0,0,0.0245251187336315,0,0,-4.33680868994202e-19,0.0851486384078187,0,0.105173150436866,0,0,0.0545072374404233,0,0,0,-0.0981438634722682,0.530519864495284,0.248181528329103,0,0,-0.0482592847133118,0,0,0,-0.176755904998866,0.385404033567018,-0.185859733478499,0,0,0,0,0,-0.232424310666766,0,0,0,-0.0707072881955632,0
X600919.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0885393729139082,0,0,0,0,0,-0.0607814866326007,0,0,0,0,0,0,0.0747566090964096,0.0660103457423554,0.143229263122137,0,0,0,0,0,0,0.217340735202557,0,0,0,0,0,-0.0821104435814968,0,0.358404965892913,0,0,0,0,0,0,0.122516178324445,0,0,0
X601229.CH.EQUITY,0,0,0.261148012356065,0,0,0,0,0.0362965066967741,0,0,0,0,0,0.0735949489526818,0.14778232903829,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273073358206884,0,0,0,0,0,0,0,-0.0346023267065011,0,0,0,0,0.214635329275499,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.238113435063974,0,0,0,0,0.0811612203615233,0,0,0,0,0.0591185000781328,0,0.0390522511059067,0.146046079342321,0,0,0,0,0,0,0.132991941028977,0,0,0,0,0,0,0,0.117701881233984,-0.204283540865952,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.119691696140069,0
X002142.CH.EQUITY,0,0,0,0,-0.294589645700988,0,0,0,0,0,0,0.0187942366927255,0,0,0.329663604351164,0,0.35871545700514,6.93889390390723e-18,0,0,0,0,0.0183439338927088,0,0,0,0,0.176627190829297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131123482465001,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,-0.0319001529463635,0.391987928042094,0,-0.127014540204916,0.117376005214156,0,0,0,0,0,0.546915727461849,-0.218793571690667,0,0,0.175183774477175,0,0,0,0,0,0,0,0.299694801591665,0,0,0,0,-0.101011574102604,0,0,0,0,0,0,0,0,0,0,0,0,0.10240387830462,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0760171392369057,-0.012639646805339,0.070251143749608,0,0,0,0.0889515789309311,8.67361737988404e-19,0.287071112476753,0,0,0.00163256983326089,0,0,0,0,0.0650917168315507,0.270917377607382,0,0,0,0,0,0.0165616142418996,0,0.137171381866792,0,0.0885124784581536,0,0.0425471624778824,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199682728309298,0,0,0,0,0,0,0.0367452873119255,0.0315161297915116,0.190688990113196,-0.195746895117245,0,0,0,0,0,0,0,0,0,0.154298252969396,0.168387212699308,0.432951684685103,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0226359974184179,0,0,0,0,0,0.196592543689297,0,0.139447237799715,0,0,0.00904036326364666,0,0,0,0,0,-0.0742675067028383,0,0.110346551603205,0,0,0.266012950664235,0,0.0467192191101307,0,0,0,-0.0343632673863926,1.73472347597681e-18,0.0892575698273926,0,0,0,0,0,0.00266146586268028,0,0.159851707220986,0,0
X11.HK.EQUITY,0,0.0559063231320164,0,0,0.185875396994019,0,0,0,0,0,0,0.00409512273465516,0,0.0173949215059259,0,0.0899109664632182,0,0,0,0.419159639596376,-0.0630837230519936,0,0,0,0.0162586951975702,0,0,0.13794674156678,0,0.332421567584436,0,0,0,0,0,-0.174589128378741,0.0130403553890407,-0.135969456987727,0,0,0.290579795990497,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.217761692188763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934875315734719,0,0,0,0.0818341871525048,0,0,0,0,0,0.173121574824126,0,0.237129441543365,0,0.10144877357648,-0.198186767070134,0,0,0,0,0,0.115396613757052,0,0,0,0,0,0,0,0,0,0,0,0.139493507730513
X2881.TT.EQUITY,0.10947536330271,0,0,0,0.0760211820847556,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322014388215396,0,0,0,0,0,0,0,0,0.418217390979693,-0.094370413333224,0,0,0,0,0,0,0,0,-0.225487648624447,-0.100878502647212,0,0,-0.150055163606726,0.31570016687928,-0.16196066052715,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0371105661876087,0,0.169121295779888,0,0,0,0,0,0,0,0,0,0.121188781641784,0,0,0.0450828182613195,0,0,0,0.103069254767346,-0.15804760417684,0,0,0,-0.220511928229797,0.158686546560009,0,0,0,-0.0979612785233019,0,0.382845130162366,0.158594016727428,0,0.0892845995893213,0,0,0,-0.148265763157997,0,0,0
X601319.CH.EQUITY,0,6.93889390390723e-18,0,0,-0.15601203385738,0,0,0,0,0,0.0845940403552221,0,0,0.0365981806119246,-0.11927516989375,0.281705286006223,0,0.129498506385838,0,0,0,0,0,-0.095674544728079,0,0.214892833101365,0,0,0,0,0,0,0,0.514202943219883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285693379926558
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147526528850169,0,0,0.177008305446063,0,0,0.018166536083771,0.151126947393463,0,0.0131508614640792,0,0,0,0.031114486115796,0,0,0,0,0,0,0,0,0,0,0,0,0.144233168114835,0,0,0,0,0.20437584424048,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.407981921464386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797837772114607,0,0,0,0,0,0,0,0,0.0566695933945946,0,0.0709460968715949,0.175427817020738,0,0,0,0,0,-0.240211816626112,0,0,0,0.190397363956306,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0717400179510177,0,0,0,0.0315035413617275,0,0,0,0,0.0883383550525194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184163829033072,0,0,0.146168750522167,0,0,-0.00901683175463552,-0.0196339981879001,-0.0864748322547049,0,0,-0.00276679530273677,-0.00399388502856883,0,0.51435412613201,0.227277670648177,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.133939434525604,0,0,0,0,0,0,0,0.0548199613683262,0,0,0,0,0.0390665051310458,0,0,0,0,0,0,0,0,-0.0953940344741723,0.431661356991311,0,0,0.097186182388434,0.0105518422487065,0,0,0,0.358344118922647,0.185605107224114,0,0,0,0,0,0.0302081502235236
X2886.TT.EQUITY,0,0,0,0,0,-0.117978994436762,0,0,0,-0.142259183126717,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467692009196257,-0.242925806085813,-0.0677102124309227,0,0,-0.0720460420219622,0,0.61963187425489,0,0,0,0,0,0,0,0,0,0.114567312434037,0,0,0.283434666781262,0.00335939236281764,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.0735905628234282,0,0,0,0.111128076543155,0,0,0.0429037993921028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174202105160334,0,0,0,0,-0.187230964382379,0,0,0,0,0,0,0,0,0.00305772136904049,0,0,0,0,0.17453220758872,0.380338805188737,0,0,0,0,0,0,0.0680877800022172
X601838.CH.EQUITY,0,0,0.00866432376971111,0,0,0,0,0,0,0,0,0.00779912108593678,0.0527239675134659,0,0,0.127522295173034,0,0.00427995821619667,0,0.00813584672873052,0.0759354431402933,0,0,0.238963282659621,0,0,0,0.0974598945164666,0,-0.0835461338586686,0,0.548171381303522,0,0,-0.183488375011352,0,0,0,-0.116207116045358,0,0,0,0,0,0,0,0,-0.0153027959741895,0,0
X601577.CH.EQUITY,-0.0492755072136354,0,0,2.77555756156289e-17,0,0.153915319187768,0,0,-0.113949491855778,-0.277208970685181,0,0,-0.0293220500497758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635246789848459,0,-0.134826609853155,0.322663048078954,0,0.327732509761926,0,0.337296314027185,0,0,0,0,0,0,0,0,0,0.158869390027626,0,0,0.119230290404829,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0822370490458698,0,0,0,0,0,0,0,0,0,0,0,0,0.0208182604990242,0,0,0,0,0.0871888934558757,0,0,0,0,0.134102238138626,0.0348939030628371,0,0,0,0,0,0,0,0,0,0,0,0,0.0253750206518177,0.243736595089672,0,0,0,0,0.16213085362695
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195840238952776,0,0,0.0346735327549679,0,0.0758107327027424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409976392311533,0,0.0811617748597613,0,0,0,0,0.145533345381561,0.0603804180173738,0,0,0,0.379576964533177,0
X2884.TT.EQUITY,0,0,0,0,-0.0881728139210414,0,0.000101674216048619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160247352887305,0.130053543292966,0,0.0442207264482215,0,0,0,0,0,-0.0100034685525766,0,0,0,0.0186437024189844,0.129014560020128,0.00824610675873712,0,0,0,0.480984560281524,0,0.0474944496763062,0,0,0,-1.73472347597681e-18,0
X2883.TT.EQUITY,0,0,0,0,-0.0446205038500925,0,0,0,-0.0635263130628353,0,0,0,0,0.230969217300572,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.101248000652502,0,0.130560046580669,0.0265744305903799,0,0.77291201581534,0,0.0864695018295482,0,0,0,0,0,0.0243574831334387
X601688.CH.EQUITY,0,0,0,0,0,0,0.0486892029733508,0,0,0,0.0950458309114807,0,0,0,0,0.0403769762625101,0,0,0,0,0,0,0,0,0,0,0,0.0187959904901683,-0.184725520657132,0,0,0,0,0,0,0.407051354823195,0,0,0,0,0.19246587381827,0,0,0,-0.0338819762377402,0,0,0.423331649154895,-0.07791500179386,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0225510987125627,0,0,0,0.179327418481844,0,0.110179415413414,0,0,0,0,0,0.0189242426432928,0,0.127089025204832,0.0276678292291982,0,0,0,0,0,0,0,0,0,0,0,0,0.649113219018657,-0.00775344468939111,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.1636560793024,-0.063998691799846,0,0,0,-0.0319695519593374,0,0,0,0,0,0,0,0,0.0236932313190353,0.329453007294676,-0.0336952237602507,0,0,0,0,0,0,0,0,0,0,0,0,0.00712103378544898,0,0,0,0,0,0,0,0,0,0,0,0,0.125657227323132,0.593501629936025,0,0,0
X2801.TT.EQUITY,0,0,-0.04652809909912,0,0.123119642206669,0,0,0,0.0367781110512867,0,0,0,0,0,0,-0.039687316021359,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.122264062538218,0,0.0855114205060892,0,0.0781429608618441,0,0,0,0,0,0,0,0,0.191433392702772,0,0,0.0824385618542988,0,0.438046171785599,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0.20868774701146,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143226493223241,0,0,0,0,0,3.46944695195361e-18,0.157557737778882,0,0.493929645151094,0,0,0.193037278736498,0,0,0,0,0,0,0.0288114999934297,0,0,0.137045856015209,0,0,0,0,0.112481694380531,0,0,0,0,0
