,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY
X823.HK.EQUITY,0,0,0,0,0,0,0.164853044706688,0,0,-0.00529211947374444,0,0.154629232389232,-0.0860109496301436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103258849787634,0,0,0,0,0,0,-0.129260321708467,0,0.607133090516709,-0.0523664139496691,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0134917639032306,0.0277231428664194
X600837.CH.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223146955717017,0,0,0.126755256326124,0,0,0,0,0,0.0415325669416096,0.137031094134344,0,0,0,0.203734405931563,0.00258438156829695,0.216659844052099,0.0259488385317335,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0845691874261692,0,0.459817322983027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122459396662049,0,0,0.0918373603792484,0,0,0,0,0,0,0,0,0,0.184038726975012,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0846203261041486,0,0,0,0,0,0,0,0,0.254250321848863,0,0,0,0,0,0,0,0,0,0,0.0404069061714991,0,0,-0.0445615200431662,0,0,0.24382369914575,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0.245838257490209,-8.67361737988404e-19,0,0,0.103509490162874
X2882.TT.EQUITY,0,0,0,0,0,0.39914793994285,0,0,0,0,0.251381655120532,0,0.0230052704411316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702691274293246,0.0830414137306291,0,0,0,0,0,0,0,0.0463289336339535,0,0,0,0,0,0,0,0,0,0,0,0,0.119991355360081
X601336.CH.EQUITY,0,0,0,0,0,0,0.0669483358993612,0,0,0,0,3.46944695195361e-18,0,0,0,0.29297285397709,0,0,0,0,0,0,0.115195034596718,0.0524845750452278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194649940505385,0,0,0,0,0,0.0235607762778599,0,0,0,0.224141822900086,0
X600015.CH.EQUITY,0.00265974974044366,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.41787928397139,0,0,0,0,0,0,0,0,0,0,0.074080338136132,0,0,0,0,0,0,0,0.117919992750053,0,0,0.0146010646857136,0,0,-4.33680868994202e-19,0.0237156451406525,0,0,0,0,0,0,0,0.28126209173807,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0145439670756873,0,0,0,0,0.0205229702260865,0,0,0.0889152866245953,0,0.0056346084397965,0.184287591849007,0,0,0,0,0,0,0,0,0,0,0,0,0.128312053534402,0,0.0760294583240467,0,0,0.27026174382603,0,0,0.0357515335307924,0.181372027802807,0,0,0,0,-1.73472347597681e-18,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624947399578026,0.165393446594245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419947307549972,0,0.204563540270286,0,0.0149487936359783,0,0.237997170146486,0,0.184648217107511,0,0,0,0,0,0.181813607909372,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0395518711599499,0,0,0,0,0,0,0.0178963188283904,0,0,0,0,0,0,0,0,0,0.0603649094868081,0,0,0,0.228813525703222,0,0,0.0138683828984298,0.153075891923637,0,0,0.26636702477424,0,0,0.123578228700762,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0373579158199923,0,0,0,0,0,0,0.0499892686390466,0,0.00447662092876431,0,0,0,0,0,0,0,0,0,0,0.0592498657419687,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.112324711205478,-0.0333762892472161,0.358253278813435,0,0,0,0,0,0,0.054028301572774,0.364950283599583,0,0.0278978993553512,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0279147404307404,0,0,0.123669995288577,0,0,0,0,0,0,0,0,0,0,0,0,0.302163828198703,0,0,0,0,0,0.0836001152029644,0,0.152817110051539,0,0,0,0,0,0,0.00184949586667407,0.254467404192309,0,0
X2886.TT.EQUITY,-0.0504324193771799,0,0,0,0,0.258025100921707,0,0,0,0.0948762005322996,-0.0654999897891375,0,0.108777487131043,0,0,0,0,0.459703787631357,0,0,0,0,0,0,0.307704599544941,0,-0.462072205671017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841852792775106,0,0,0,0,0,0,0,0
