,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY,X601997.CH.EQUITY,X2887.TT.EQUITY,X2801.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY
X601336.CH.EQUITY,0,0,0,0,0,0,0.0726678857090583,0,0,0,0,0,-0.0310192528692045,0.237397973695763,0,0,0.022637815421159,0,0,0,0,0.0609464394964353,0.33529128755351,0,0,0,0,0.0541376792168591,0.00514450354672892,-0.201809334317957,0,0,0,0.110468014043828,0,0,0,0,0,0.38972162882253,0,0,0,0,0,0,0,0,0,0
X5880.TT.EQUITY,-0.0308202507358019,-0.0781359732841961,0,0,-0.0204730600133197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276335055601026,0,0,0,0,-0.264050835344705,0.220540261962789,0,0,0,0,0,0,0.0420636791900206,0,0,0,0,0,0,0,0,0,0,0.735869182215164,0.0286124417398743,0,0,0,0,0
X2886.TT.EQUITY,0,0,0.0879100834788877,0.122980009394224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163267812181695,0,0,0,0,0.286099686274967,0,0.0646447027391639,0,0,0,0,-0.128655292268909,0,0,0,0,0,-0.246180688087852
X2892.TT.EQUITY,0,0,0,0.0946242712419317,0,0,0,0,0,0,0,0,0,0.214770615848653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268099724602444,0.0208030964983866,0,0.199506268159495,0.0209375942942208,6.93889390390723e-18,0,-0.385374845602991,0,0,0.0197515935386184,0,0.200188287986549,0,0,0.0461678327731472,0.202054324599105,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.453064392044909,0,0.0792512056867423,0,-0.176512229368506,0,0,0,0,0,0,0,0,0,0.0970580653480936,0.139161311267335,0,0,0,0,0,0.23265147224974,0,0,0,0.410908084056758,0,0,0,0,0,0,0,0,0,0,0,0.185361810544558,0,0
X2883.TT.EQUITY,0,0,0,0.197414729038374,0,0,0.0169480872783652,0,0,0,0,0,0,0,0,0,0.109349493497348,0,-0.168717396729474,0,8.67361737988404e-19,0,0,0.0709980121136319,0.394053839244731,0.337033165193529,-0.00472876706777633,0,0,0,0,0,0,0,0,0,0,-0.104329500566404,0,0,0,0,-0.0111808453506342,0.0872090712860282,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011563008516898,0,0,0,0,0,-0.0054569872698758,-0.145803114875492,0,0.0323205360594336,0,0,0.578235232498403,0.359753699565155,0,0,0,0,-0.081783866996231,0.350316275253877,0,0.228360323521773,0,0,0,0,0.0707532531068776,0,0,0.0238377039143829,-0.116944243516478
X601577.CH.EQUITY,0,0,0,0,0,0.0543559936521103,0,0,0,0,0,0.00554115100190933,0,0,0.10223104031753,0,0,0.323398457617254,0.320714047265021,0,0,0,0,0,0,0.0358804993573341,0.372800500897837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243152708682356,0,0.0272936996370506,0,0,0,0,0.122291007438774,0
X601838.CH.EQUITY,0.162330203593619,8.67361737988404e-19,0.10832791963975,0,0.120687810581582,0,0,0,0,0,0,0,0,0,0,0,0,0.187124656172119,0.202203431990068,0,0,0,0.0203526695217839,0.143525024971148,0,0,0.144191378902009,0,0,0,0,0,0,-0.0991477035256665,0,0,0,0.0828220724734711,0,0,0,0,0,0,0,0,0.0455797376706367,0,0,0
X601688.CH.EQUITY,0,0.133221512800698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416835270078118,0,0,0,0,0,0,0,0,0.428774080162061,0,0,0,0,0.103619328483784,0,-0.221363594942045,-0.00431715669852251,0,0,0.0927982719736921,0,0,0.507051902474896,0,0,-0.216033110810118,0.0453015930518511,0.070313564410811
X2884.TT.EQUITY,-0.0885087597453984,0,-0.0749176340457018,0,0,0,0,0,0,0,-0.0134397042325272,0,0.038602521331164,-0.0383566150911529,0,0,0,0,0,0,0,0,-0.139755572663324,0,0.0637093974243167,0,-4.33680868994202e-19,0,0,0,-0.197403215994133,0,0,0,0,0.0931001962198645,0.709799637438246,0.0646073668481873,0,0,0,-0.113301790433001,0.11837103106439,0,0.0268533010013601,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.122047183934182,0,0.0319284448473247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157236657780939,0,0.0962139247879404,0,0,0,0,0,0,0,0,0,0.211767360135511,0,0,0,0,0.108033008484254,0,0,0,-0.0737255084691022,0
X601211.CH.EQUITY,0,0,0,0,0,0.0181250354835671,0,0,0,0,0,0,0,-0.0392197230666319,0,0,0,-0.167462206246229,0.338912896691045,0,0,0,0.172273548417903,-0.108287427729678,0.0614561432077048,0,0,0,0,0.343467800416055,0,0,0,0,0,0,-0.0907956569812893,0,0,0,0,0,0,-0.080370468474111,0,0,0,0,0.029674258413408,0.302335741388235
X2885.TT.EQUITY,0,-0.119443636625297,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.673285827957622,0,0,0,-0.0514046572356588,0,0,0,0,-0.0465385374153855,0,-0.0839453097926964,0,0,-0.19559900805061,0,0.625750625235018,-0.277780637869228,0,0,0,0,-0.147678311260711,-0.0333239181191838,0,-0.00155978764073921,0,0,0,0,0,0,0,0,0.0561146256517803
X600999.CH.EQUITY,-0.143154264719912,0,0,0,0.0939263383311611,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.235433013199347,0,0,0,0,0,0,0.0598909756954782,0,0,0.456076932378371,0,-0.0441923901747515,-0.00869130707953361,0,0,0.0954635730759945,0,0,0,0.0744427684833693,0,0.0724658956201696,0,0.0179406553377576,0,0,0,0,0.0632050394794534,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0.12112445355382,0,6.93889390390723e-18,0,0,0.115156935218694,0.0455600252949357,0,0,0,0,0,0,0,0,0,0.0687853881467931,0,0,0,0.172192626074744,0,0,0,0,-0.028627450003637,0,-0.134143554843989,0,0.488572229464604,0.389345849319035,0.0296329428310446,0,-0.654742715440421,-0.239182893723343,0,0,0.200647668887747,0,-0.202762391435239,0,0,0.00907025706716354
X2887.TT.EQUITY,0,0.118563538643613,0,-0.504396685805266,0,0,0,0,0,0,0,0,0,0.26264238356533,0,0,0,0,0,0,0.481439749131923,0,0,0,0,0,0,0,0,0.0221525419074864,0,0,0,0,0.283847525981011,0.0721703941887773,0.0619005359510558,0,0.123442299610146,-6.93889390390723e-18,0,0,0,0,0.0681349930855465,0,0,0,0.0392493979795924,-0.230550676162496
X2801.TT.EQUITY,0,0,0,0,0,0,0.210114817378101,0,0,0,0,0,0,0,0,-0.107731874621149,0.0734690136842231,0,0.155408001722234,0.0493152914416217,0,0,0,0,0.0952560340600054,0.045922150839817,-0.0909872704745331,0,0,-0.612436369942368,0,0,-0.140682691628878,0,0.103291101925419,0.258282539299048,0.263754616991138,0,0,-0.0274962229513654,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0
X000166.CH.EQUITY,0,0,0,0.0889612110776948,0,0,0,0,0.0693689386527781,0,0,0,0,0,0,0,0,0,0,0,0.188234565502904,0,0,0,0,0,0,0,0,0.430476500029238,0,0,0,0,0,0,0,0.331121020390531,0,0,0,0,0.12094250912366,-0.13780220338517,0,0,0.288084839777813,0,0,0.0835686682793497
X000776.CH.EQUITY,0,-0.0210484680415383,0,0,0.0402602313306907,0,0,0.197502567904009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794292704573414,0,0,0.537124742699388,0,-0.146700451467418,0,0,-0.0209103391583294,-0.137388348507282,0,0,0,0,0,0,0,0,0,0,-0.265720941696307,0,0.0450569112991014,0
