,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0680125033002655,0,0,0,-0.143163514438703,0,0.0433558052477538,0,0.254680211056891,0,0,0,0,0,0.0865112696812871,0,0,0,0,0.0191186495046858,0,0,0.344518985582658,0,0.006569744578955,0,-1.73472347597681e-18,-0.0267699918093583,-0.165492797835463,0,0.0861797383001932,0,0,0,0,0,0.130203931835771,0,0,0,0.0838921763412953
X11.HK.EQUITY,0,0,0,0,0.172772404737623,0,0,0.0557064219621723,0,0,0,0,0,-2.16840434497101e-19,0.158915181368728,0,0,0.115613950810788,0,0.402878563672573,-0.00832219198842342,0,0,0,0.00180347584727429,0,0.0313557539884747,0,0,0.270182492156484,-0.0616041814213991,0,0,0,0,-0.0914944148776073,0.00447038739322305,-0.190300285286857,0,0,0,0.192557116647219,0.0357284891525908,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.118886344453274,0,0,0,0.0924435651074088,0,0,0,-0.0213057468435841,0,0,0,0,0.0641098981828574,0,0.150368309921817,0,0,0,0,0,0,0,0,0,0.0149639326963192,0,0.297923747481217,0,0,-0.353316216089885,0,0,0,0,0,0.15188961596345,0,0,0,0,0,0,0,0,0,0,0.0493629646651904,0.22415205679473
X2881.TT.EQUITY,0.0917491638646825,0,0,0,0.0188843848806298,0,0,0,0,0.0334991412536758,0,0,0,0,0,0.0752469038247421,0,0,0,0,0,0,0,0,0,0.032462387043377,0.415163065444008,-0.074142634480045,0,0,0,0,0,0,0,0,-0.166535117919919,-0.0613249979857575,0,0,0.284317765564157,-0.265306887205656,-0.294556164381848,0.169886382244457,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.101380490576622,0,0.0421302630525908,0,0,0,0.116590322520118,0,0,0,0,0,0,0,0,0,0,0.111855244338338,0,0,-0.204033805534173,0,0,0,0,0,0,-0.0404016866482839,0,0.276383335766949,0,0.0448192798192919,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.169047524930657,0,0,0,0,0,0,0,0,0.107275165805786,0,0.231468118644841,0,0.273807151456814,0,0,0,0,0.0995367764270015,0,0,0,0,0,0,0,0,0,0,0.327028052005642,0,0,0,0,-0.0399500620332354,0,0,0,0,0,0,0,0,0,0,0.0721204925910557
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862713707136167,0.120144436357829,0,0,0.195919300491651,0,0,0,0,0,0.0562988301613254,0,0,0,0.120325946993796,0,0,0,0,0.0112227191891745,0,0,0.00692922595918678,0,0,0,0,0,0.20153295655534,0,-0.0261062665235064,0,0.149864037607467,0,0.0460889353913552,0,0
X601336.CH.EQUITY,0,0,0.0264267222196738,0,0,0,0,0.376585594775411,0,0,0,0,0,0,0,0,0,0,0,0,0.0155022526264282,0,0,0,0.104499504653059,0.0801129031318228,0,0,0,0,0,0,0,0.108232489991674,0,0.0748057372845599,0,0,0,0,0,0,-0.140593425955857,0,0,0,0.130888562624802,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.127292092334713,0,0,0.0151950775108088,0,0,0,0,0.133966089470235,0,0,0,0.0426568868608198,0,0,0,0,0,0.140844533878739,0,0,0,-0.353812342189017,0,0,0.154571141322038,0,0,0,0,-0.0211728633944906,0,0.033308340540674,0,0,0,0.481666721813337,0.136235950308753,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0440620883948404,0,-0.11769211613198,0,0,0,0,0,-0.169178173568924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505480169955114,0,0,0.012601290655233,0,0,0.157039829702338,0,0.504393183076369,0.0283266316149473,0,0,0,0,0,0.0627017368792225
X2886.TT.EQUITY,0,0,0,0,0,-0.152902671542162,0,0,-0.0716011678386265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168673525484033,-0.11736776532211,0,0,0,0,0.489009795213493,0,0,0,0,0,0,0,0,0,0,0,0,0.208172224174937,0.126329365329279,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.0836478500846238,0,0,0,0,8.67361737988404e-19,0,0,0.0686680020143508,0,0,0,0,0.00253011694679511,0,0,0,0,0,0,0,-0.253913822404345,0,0,0,0,-0.232645956078043,0,0.0647782465296275,0,0,0,0,0,0,0,0,0,0,0.144201658540588,0,0.481755573500717,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0.0993894526082158,0,0,0,0,0,0,0,0,0,0.0184317803982434,0,0,0.134826913766488,0,0,0,0,0.177705496317998,0,0,0.236414238081029,0,0,0,0,0,-0.0777692931635301,0,0.563269996398347,0,0,-0.224746202397067,0,0,0,-0.0698425075827803,0,0,0,0,0,0,0,0,-0.0554341293128511,0,0
X2888.TT.EQUITY,0.00617741306973011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172191574008269,0,0,0,0,0.0559399069209236,0,0,0,-0.102223180207474,0.116191760108845,0,0,0,0,0.227718586477772,0.191219593946744,0,0,0,0,0,0,0,0,0,0,0,0.236695405380557,0,0.183657006504642,0,0,0,0,0
X601577.CH.EQUITY,-0.167652055785554,0,0,0,0,0,0,0,-0.0909901032140731,-0.144005224569711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621220362553002,0,0,0.478100456286862,0,0.409987062477984,0,0.181853064793143,0,0,0,0,0.0295743491395557,0,0,0,0,0.095131290523584,0,0,0.0636908407972088,0
X2880.TT.EQUITY,0,0,0,0,0,0,0.00478554055154962,0,0,0,0,0,0,0,0,0,0,0,0.0206376496294833,0,0,0,0,0,0,-0.00717812335092256,0,0.0263151670290023,0.0744308384880012,0,0,0,0,0,0,0,0.433463232630765,0.220705544303581,0,0,0,0,0,0,0,0,0,0,0.351682284693881,0.00514292226702595
X2884.TT.EQUITY,0,0,0,-0.349685329234755,-0.0147704798104097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992921695543753,0,0.475323766078655,0,0,0,0,0,-0.043638788719855,-0.224376357203582,0,0,0,0.318945296246507,0.235430465182491,0,0,0,0,0.0637391999497496,0,0,0,0,0,0,0.246301900236719
X2883.TT.EQUITY,0,0,0,-0.144166339016315,0,0,0,0,0,0,0,0,0.0227251083447552,0.0601324439001504,0,0.0491691410793251,0,0,0,0,0,0,0,0,0,0,0.322674261166379,0,0,0,0,0,0,0,0,0,0,0.112023346583849,0.08407717769002,0.0821798148015323,0.438271319342065,0,0,0,0,0,0,0,0,0.0421672508337514
X601688.CH.EQUITY,0,0,0,0,0,0,0.13892396655234,0,0,0,0.113657103308334,0,0,0,0,0,0,0,0,0,0,0,0,-0.270844694438206,0,0,0,0.388211161653401,-0.0620208260708275,-0.265605713568738,0,0,0,0,0,0.10186865929212,0,0,0,0,0,0.215398013053892,-0.038712922129814,0,-0.0220099802930847,0,0,0.470187394719869,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385097767135133,0,0.241580870595615,0,0.113502580263454,0,0,0,0,0,0.0309972895659776,0,0,0,0,0.0678708939008096,0,0,0,0,0.0769968968645989,0,0,0,0,0,0.43437226608971,0,0.0124490692422644,0,0,0,0,0,0,0,0,0,0.334732150630693,-0.0950802882507586,0.103473109741656
X601211.CH.EQUITY,0,0,0,0.163630278081543,-0.0609549964403601,0,0,0,0,-0.0325882498305696,0,0,0,0,0,0,0,0.0231078110645468,0.329918827565319,-0.0337284637449539,0,0,0,0,0,0,0,0,0,0,0,0,0.00703881512689371,0,0,0,0,0,0,0,0,0,0,0,0,0.124147425258832,0.588241618265675,0,0,0
X2801.TT.EQUITY,0,0,0,-0.0440648343929614,0.0248349700367664,0,0,0,0,0.0971792962588094,0.0567146574087899,0,0,0,0,-0.260671042086627,0,0,0,0,0,0,0.0779508744478713,0,-0.0790988645446706,0,0.0991288833703334,0,0.165646634959818,0,0,0,0,0,0,0,0,0.154231956085334,0,0,0,0.0817513286961327,0.423971181742133,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0.0155267830159144,0,0.199019475392047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205263458391808,0,0,0,0,0,0,0,0.110379644259303,0.115610569380438,0.0093032100302905,0,0.00735944155203807,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.0211686077291028,0.767246140610377,0,0.0406643094553034,0,0,0
