,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X601077.CH.Equity
X2388.HK.EQUITY,0,0,0,0,0.29792543650217,-0.0571234972495839,0,0.125714610624773,0,0,0,0,0,0,0,0.0319133966101136,0,0,0.387902124172923,0.174724249845948,0,0,0,0,0,0,-0.117604672417041,0.0176772672937777,0,0,0,0.103974186874745,0,0,0,0,0,0,0.00957877721373553,0,0.0845697857014006,0,0,0,0,0.0745987734204529,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.260156218403036,0,0,0,0,0,-0.0204790448132596,0,0,0,0,0,-0.0536910132421138,0,0,0.398704518766831,0,0,0,0,0,-0.199076576437075,-0.0174244516479423,0,0,0,0,0,0,0,0.160738191037313
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0674373037631444,0,0,0,0,0,0,0,0.109497364289759,0,0,0,0,-0.164522191860272,0,0,0.0363040052915346,0.0697899901759224,0,0,0,0.281856672253364,0,0,0,0,0,0,0.352166057494008,0.0876215877387563,0,0,0.0175538070931013,0,0.100127272206068,0,0.017419411122557,0,0.166772145997293,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0840710419266625,0,0,0,0,0,0,0,0,0.512106670244949,0,-0.543326886890894,0,0,0,0,0,0,0,0,0.0710895866241792,0,-0.0521817728064305,0,0,0,0,0,0,0,0,0.472060582461271,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.387688442983799,0,0,0,0,0.113867007602829,0,0,0,0.0428978851942233,0,0,0.249647777021093,0,0,0,0,0,0,0,-0.0364417170241399,0,0,0,0,0,0,0,0.238518894780086,0,0,0,0,-0.323446674536402,-0.296077372802527,0,0.104224100894412,0,0,0,0,0,0,0,-0.127672332598449,0.287215509862449,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.130953719226297,0,0.0584129761259395,0,0,0,0,0,0,0,0,0,0,0,0,0.0183921636615747,0,0,0.12766927421953,0,0,0.233730822709313,0,0,0,0,0,0.00771695436837155,0.440534986269942,0,0.0301635222196213,0,0,-0.0771281912516129,0,0,0,0,0,0,0,0.120787290823055,-8.67361737988404e-19
X600837.CH.EQUITY,0,0,0.069792583710657,0,-0.0244796578721517,0.0706186301606271,0,0,0,0,0,0,0,0,0,-0.0725561911622197,0,0,0,0,0,0,0,0,0,0.0250844000653446,0.0309195770221772,0.832245869267938,0,0,0,0,0,0.106439363489596,0,0,-0.0598424295146904,0,0,0,-0.0463549564744732,0,-0.0454948494740564,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,-0.133004627575893,0,0,0,0,0,0.16677277809004,-0.080777012308311,0.0505113553645242,0,0,0,0,0,0,0,0,0,0.0579913978804947,0,0,0,0,0,0,0,0.327797121136697,0,0.254204475476363,0.0360221768989827,0,0,0,0,0,0,0,-0.214110283832146,0,0,0.209075794345077,0.087032679430996
X601229.CH.EQUITY,0,0,0.37667700204647,0,0,0,0,-0.0242751058942747,0,0,0,0,0,0,0,0,0,0,0,0,0.165653447930921,0,0,0,0.054764054414043,0,0,0.071642264165692,0,0,0,-0.129612379568886,0,0,0,0,0,0.0382432321549974,0,0.0567609739977571,-0.078605148725083,0,0,0,0,0,0,0.17750247041577,0,-0.178767073431312
X2882.TT.EQUITY,0,0,0,0,0.0622472002826528,-0.0621737148919703,0.146459403911487,0.0655963466263671,0,0,0,0,0,0,0.0686145794192795,0,0,0,0,-0.0993542108307891,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474008803647443,0,0,0,0.417600672919935,0,0,0,0,0.00800818337940755,-0.0790699011104664,0,0,0.190717313364481,0,0,0,0.15434389871461
X000166.CH.EQUITY,0,0,0,0,0,0.0764650540562373,0,0,0,-0.0147149257152807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.06296513451069,0,0,0.111347970873197,0,0,0,0,0.230466492124965,0,0,-0.0308124341866792,0,0,0,0,0,0,0.488400358307838,0
X601169.CH.EQUITY,0,0.0547277114175605,0,0,0,0.0750162454763044,0,0,0,0,0,0.358698595353716,0.250290950042011,0,0.207022969391465,0,0,0,0,0,0,0,-0.0389054436718304,0,0.0695598518951528,0,0,0,0,-1.35525271560688e-20,0.0945173817926037,-0.0230359892221879,0,0,0.16122392267278,0,0,0,0,-0.0766066394543587,0.0540965680548353,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0482892265302945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468581483412622,0,0,0,0.186103418096455,0.0691102336368285,0,0,0.047330626642787,0.00363397480689887,0.169984106760103,0.00808630606640441,0,0,0.187550115721228,0,0,0.0842095851920249,0.0379165262835191,0,0,0,0,0,0,0.131611930605801,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.120633257118579,0,0,0,0,-0.123502923437458,0.0257676437432962,0,0,-0.0402205430601761,0,0,-0.117682781034364,0.0159077024087685,0.338937732936293,0,0,-0.0377662061202484,0.0230321548162838,0,0,0,0,0,0,0,0,0.147002536266664,0,0,0,-0.21688403630796,0,0,0.523315155836287,0
X2881.TT.EQUITY,0.0647504357998234,0,0,0,0,0,0,0,0,-0.0579656495302401,0,0,0,0,-0.104463539562372,0,0,0,0,0,-0.118227490437354,0,0,0,-0.202280215409538,0,0,0,0,0.500639039151406,-0.0724328105396091,0.492528059354147,0,0,0,0,0,0,0,0,0.134625097283693,0,0.00422074733317662,-0.17918672053602,0,0.0829415922350017,0.0767747651508274,0,0,0
X300059.CH.EQUITY,-0.0702302964850375,0,0,0,0,0,0,0,0,0,-0.0302947936845678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185530909816958,0,0,0,0.42812419545578,0.193332118472993,0,0,0,0,0,0,0,0,0.0618680134688723,0,0,0,0,0,0,0,0.0408611093259543,-0.0203843738772423,0.330641365739154,-0.0677928427790802
X000776.CH.EQUITY,0,-0.0341429204067762,0,0,0,0,0,0,-0.058405276779283,0,0,0,0,0,0,0,0,0.260115601445047,0,0,0,-0.00693241930419165,0,0,0.0682760663752884,0,0,0,0.00561821571269992,0,0,0,0.353374584514734,0,0,0,0,0.0541553379175686,0,0,0,0,0,0.0565346475986129,0.287209081617179,0,0.0223052786452964,3.46944695195361e-18,0,0
X002736.CH.EQUITY,-0.0427268971004449,0,0,0,0,0,0.0600031322014107,0,-0.029938484265076,-0.19443594095954,0,0,0.0199504321207554,0,0,0,0,0,0,0,0,0,0,0,0.0107735182709536,0.0249186733339558,0.034446142186732,0.224321177709508,0,0,0,0,0.257724129590448,0,0,0,-0.0136571864753438,0,0,0,0,0,0,0,0,0,0,0,0.263022342432137,0.056429325938097
X2891.TT.EQUITY,-6.93889390390723e-18,0,0.277036668826362,0,0,0,0.00847256332288776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736921218112791,0,0,0,0.12400220988982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561475907055703,0,0,0,0.105034199609038,0,0,0,0.0396812483914427
X2886.TT.EQUITY,0.423027837463828,-0.0847683110400447,0,0,0,0,0,0,0.0476993845569782,0,-0.120078425725418,0,0,0,0,0.0600587765765789,0,0,0,0,0,0.183672603693167,0,0,0,-0.0537282877400749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222102701437872,0,0.0336209260044281,0,-0.259596404177787,0,0,0,0,0
X601916.CH.Equity,0,0,0,-0.391161544809123,0,0.459668846138294,-0.288569163527151,0,0,0,0,0,0,0,-0.277008239381932,0,0,0,0,0.224453876445592,0,0.0626413815083391,0,0,0.129058477428091,0,0,0,0,0,0,0,0,0,0,0,0.365744447224637,0,0,0.425900160345071,-0.0816565646642763,0,0,-0.350751947870885,0,0,0,0,0,0.019889315982221
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0334511698351032,0.267914754281661,0,0,0,-0.0146419593473489,-0.173481226425598,0,0.224753728868811,0,0,0,0.220682033735094,0,0,0.0932588404507167,0,0,0,0,0,0.0350484746129533,0,0,0,0,0,0,0,0,0.0926132042817676,0,-0.23151885946321,0,0,0,0,0,0.0137597165570042,0.250433590597491,0
X600919.CH.EQUITY,0,0,0.172015978752922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168011253290684,1.73472347597681e-18,0.000515637418188583,0,0.0463324233440106,0,0,0,0,0,0.0477492442654552,0.0986257502529541,0,0,0,0,0,0,0,0,0,0.0360698583652858,0,0,0,0,0,-4.33680868994202e-19,0,0,0
X2884.TT.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0.0220470384447392,0,0,0,0,0,0,0,0.0279979523260618,0,0,0,0,0,-0.109611902032961,0,0,0.105465945767269,0,0,0,0,0,0,0.136773665978575,0,0,0,0,0.0387365855560867,0.223390861958117,0,0,0.207787810837125,0.157606497397676,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.160085866137962,0,0,0,0,0,0,0,0,0,0.210696363318368,0,0.0615093897782889,0,0,0.0271909425038398,0,0,0,0,0,0,0,0,0,0.142356334681914,0,0.0282400630640687,0,0,0,0.246858144491324,0,0.12901768267609,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437190210089187
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195704227876621,0.0627617428340437,0.0925126796321862,-0.0532593724941844,0.555728932457965,0,0,0,0,0,0,0,0,-0.0451956435002341,0,0,-0.108744832090356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217063675928857,0,0,0.10927162143748,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0267035862649175,0,0,0,0,0,0,0,0.0480809430589575,0,0,0,0,0,0,0,0,0.202165688618897,0,0.187210758143165,-0.0721901196625399,0,0.148720545603297,0,0,0.150103730785811,0,0.0999786939954126,0.0978124399810373,0,-0.00267204593271087,0,0.0248999169302421,0.109610386196455,0,0,0,0,0,0
X601077.CH.Equity,0,-0.000442411985928503,0,0,0,0,0,0,-0.31635104665031,0,-0.0750239510648022,0,0,0.126780223228342,0,0,0,-0.020861073322915,0,0,0,0.11314902273072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394036972686331,0.102687654566486,0,0,0.3516622612206,0,0,0,0,-0.197960969594521,-0.0902413385102645,0,0,0,0
