,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600926.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY
X600837.CH.EQUITY,0,0,0,0,0,0.0150779209912913,0.0634895986221522,0,0,0,0,0,0.214416607378503,-0.0616056444369061,0,0,0.0490532212283191,0,0,0.102457685926849,0,0,-0.00556541340351193,0,0,0,0.0163765944866635,0.347223383585978,0,0,0,-1.38777878078145e-17,-0.0890025225777194,0,5.42101086242752e-20,0,0,0.0309461395070896,0,0,0,0,0,0,0,0,0,0,0,0.214895675911898
X601211.CH.EQUITY,0,0,0,0,0.0201521371317355,0.0816017189318734,0,0,0,0,0,0,0.258841485668501,0,0.1616584804513,0,0,0,0,0.0213903478679767,0,0,0,-0.241101405143306,0,0.112385943392531,0,0,0,0,0,0,0,0.10634327366535,0,0,0,0,0.0416801176002131,0.0934814743833707,0,0,0,0,0,0,0.108586379360013,0.168582897806863,0,0
X267.HK.EQUITY,0.08893698845415,0,0,0,0,0,0,0.16078511704259,0.201251544873287,0.0220555308330496,0,0,0,0,0,0,0,0.031066336992459,0,0,0,0,0,0,0,0,-0.170415051591318,0,0,0,0,0.266444840341437,0,0,0,0,0,0,0.133342017095904,-0.131960750535732,0,0,0,0,0.191460863856972,0,0,0,0,-0.00327914027122992
X601336.CH.EQUITY,0,0,0,0,0,0.433641190384312,0,0,0,0,-0.0291819755647821,0,0,0,0,0,0.132490991755008,0,0.0964290901925148,0,0,0,0,0,0,0,0,0,0.230731068042318,0,0.0474680452385542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809788988999383,0.0501548061457462,0,0.210262231647616,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0403454407275966,0,0,0,0,0.198083212519217,0,0,0,0,0,0,0,-0.0745870257167967,0.0234461122673134,0,0,0,0,0,0,0,0,0.275143112758931,0,0,0,0,0,0,0,0,0,0.116114728758207,0,0,0,0,0.0287448265630517,0.0812732031090629
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.175058886391452,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0843055939510616,0,0,0,0,0,0,0,0,0.139414925338556,0.13191116763774,0,0,0.119993797600685,0,0,0,0,0.089520002590725,0,0.334043018323221,0.0540830868577973,0.19653291241824,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0795120523552187,0,0,0,0,0.183056794959972,0,0,0.235055048215904,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.185605123018937,0,0,0,0,0,0,0,0,0,0,0.68053807949658,0.0611945461652752,0,0,0,0.120869127703521,0,-0.145024922014243,0,0,0,0.141420958046123
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.143189006206847,0,0.176101225182568,0,0,0,0,-0.0393573374806657,0,0,0,0,0,0,0,0,0.142853112024658,0,0.144045876101111,0,0,0,0,0,0,0,0,0,0.13047633708316,0,0,0,0,0,0,0.405999542982498,-3.46944695195361e-18,0.279960450441361,0,0,0
X000776.CH.EQUITY,0,0,0,0.0474950266781364,0,0,0,0,-0.00548114918645079,-0.0159472038861189,0.051266846381906,0.0532755167843802,0.0771369927218513,0,0,0,0,0.107978682321415,0,0,0,0,0,0,0,0,0,0,0.291919933263296,0.0715867734179723,0,0,0,0.274792504585717,-0.0478930955353959,0,0,0.103719184196243,0,0,0,0.0663277838490018,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0217719467989205,0,0,0,0,0,0,0,0,0,0.132095423874378,0,0,-0.032948462508537,0.127595475405675,0,0,0,0,0,0.153159983435807,0,0,0,0,0,0,0,0,0,0,0,0,0.0193524165136333,0,0.271748042466809,0.108993031194094,0,-0.0119645860605026,0,0.142966851454469,0,0,0,0,-0.0144129266958415,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667476197007845,0,0.127215917526491,0,0,-0.0661736742948799,0,0,0,0,0,0,0,0,0,0,0,0.124550617031367,0,0,0.033220264542216,0.229291073456142,0,0,0,0,0,0,0,0,0.434042339564722,0,0,0,-0.00317711164238493,0,0
X600918.CH.Equity,0,0,0,0,-0.0707119257385491,0,0,0,0,0,0,0,0.094897947717272,0,0,0,0,0,0,0.350493015226933,0,0,0,0,0,-0.0809042516667008,0,0.0495276246245875,0,0.308925678844947,0,0,0,0.00869818419860038,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.094183438869405
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.142867464260827,0,0,0,0,0,0,0,0,0,0.178591391310652,0,0,0.0139396098326555,0,0,0,0.051871241141178,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0861703651711052,0.174460648993983,0.00945516545114123,0,0,0,0.0243384293098671,0,0,0.251489631570292,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.0708071764105721,0.135193597161822,0,0,0,0,0,0,0,0,0,0.240756058436791,0,0,0,0,0,0,0,0,0.224708837106478,0,0,0,0,0,0.0218218692450697,0,0,0,0,0.101415879302864,0,0,0,0,0,0.103705414035081,0.126329973842796,0.180918621905316,0,0
X2886.TT.EQUITY,0,0,0,0,0.312429338861492,0,0,0,0,0.112594120530341,0,0,0,0.0420084986955151,0,0.430912044152657,0,0,0,0,0,0,0,0.152110332971567,0,0,0,0,-0.413055880598861,-0.0416136165786095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22686169646011,0,-0.100378436689021,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0742197037333452,0,0,0,0,0,0.00898577332742494,0,0,0,0,0,0,0.0841780415473346,0,0,0,0,0,0.109799734469435,0,0,0,0,0,0,0.0415076240746545,0,0,0,0.0250688722788327,0,0,0,0.229671418997067,0,0,0,0.227507146549432,0,0,0,0,0,0.183085338278265,-0.0349982057160619
X601009.CH.EQUITY,0.440042865932466,0.0400291410070645,0,0,0.168226275654236,0,0.00217547664760179,0.0859581078723028,0,-0.22859499393337,0.060471421109494,0,0,0,0,0,0.0458742044069294,0,0,0,0,0,0,0,0,0.190341819188244,0,0,0,0,0.0820751482921616,0,0,0,0,0.0520881798685071,0,0,-0.0322652482850931,0,0,0,0,0,0,0,0,-0.0142677396090078,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.24448368407051,0,0,0,0,0.0753832582100802,0,0.00782536487578839,0,0.0657561016701247,0,0.0570306420480769,0,0,0,0,0,0,0.341322184957464,0.00413183386443313,0,0,0,0,0,0,0,0,0.121366969967594,3.46944695195361e-18,0,0,0,0,0,0.141963947151368,0,0,0,0,0,-0.0629411112087536,-0.0832456861785751,0
X601788.CH.EQUITY,8.67361737988404e-19,0,0,0,0,-0.0601040753005124,0,0,0,0,0,0.0226146122496569,0,0,0,0,0,0,0,0.526236262831683,0,0,0,0,0,0,0.349979559014152,0,0,0,0,0,0,0,-0.114949390735998,0.335470458778239,0,-3.46944695195361e-18,0,0,0,0.0392072114214487,0,0,0.0648067451298011,-0.114843479833306,0,0,0,0
X601901.CH.EQUITY,0,0,-0.0619553001102839,0,-0.0836552863597054,0.093614017970836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180905465521093,0,0,0,0.0370319591466494,0.184555332883016,0.384316882031545,0,0,0,0,0,0,0,0.090286997833611,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,-0.04301864284031,0,0.16908454153548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145800007336084,0,0.131398772961736,-0.0340957222207025,0,0,0.216985428574185,0,-0.000946264297408402,0,0,0.308636628111439,0,0,0,0,0,0.0499075349200332
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.156710208543332,-0.108574627561554,0,0,0,0.0563839258205231,0,0,0.00539014074793841,0,0,0,0.158816612810643,0,0,0,-0.103600390286617,0.0341198899265263,0,0,0,0.12690178035169,0.0830308494459509,0,0,0,0.160687343771179,0,0,0,0.134460744083183,0,0.144604335845179,0,0,0,-0.161150629204941,0,0,0,0,0,0
