,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X600016.CH.EQUITY,0,0.0744240456571941,0,0,0,0,0,0,0,0,0,0.412346711919523,0,0,0,0,-0.0334592444790337,0,0,0,0,0,0,0,0,0,0,0,0,0.140994937662109,0.190641139787767,0,0,0,0,0.320779976747509,0,0,0.0455007370160825,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.22836034650952,0,-0.0282108744637539,0,0.131672025671135,0,0,0,0,0,0.383409285645363,0,0,0.0536432486118034,0,0,0,0,0,0,0,0,0,0,0,0,0.158486475386365,0,0.129614308885226,0,0,0.129020561510311,0,0.0448987903541182,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,-0.310780356810546,0,0,0,0,0,0,0,0,0,0.0910219755061756,0.177698192593487,0,0,0,0,0.24121539006079,0,0,0,0,0,0,0,0,0,0,0,0.155965069555076,-0.0120878557791221,0,0,0.319774902209717,0,0,0,-0.0195862369792772,0,0,0,0,0,0,0,0.041111733811021,0.0689632337575486,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.0561137962789569,0,0,0,0,0,0.076154804581025,0,0,0,0,0,0,0,0,-0.357295720194023,0,0,0,0,0,0.337899673397568,0,0,-0.00443499023582434,0,0,0.232742152803221,0,0,0.199500560374373,0,0,0,0,0,0.199231400970418,0,0,-0.0180870507876084,0,0.0109807781696899,0
X601688.CH.EQUITY,0,0,-0.0838465848254008,0,0,0,0,0,-0.331312009719305,0,0,0,0,0,0,0,0,0,-0.43370543693137,0,0.350735394565102,0,0,0,0,0,0,0.0801505179964882,0,0,0,0.0857801370656902,0,0,0,0,0,0,0,0,0.360182809242437,0,0,0.26238985966265,0,7.93391093394519e-05,-0.00822585056951508,0,0,0
X002142.CH.EQUITY,0,0.240924329198747,0,0,0,0,0.0887164037541083,0,0,0,0,0,0,0.154599853692971,0,0,0.0813244777000476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651838289173208,0.100853203138244,0,0,0,0,-0.300644560124613,0,0.00967262264226056,0,0,0,0,0,-0.034580134256123,0,0,0.399286150551388,0.166026064403399,-0.154814034355823,0
X601211.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571389583357317,0.257077470182247,0,0,0,0,0.0463823448808743,0,0,0.0242473058427103,0,0,0.0940436522476883,0,0,0,0.277070188788203,0,0.211288817343014,-0.0203714849846128,0,0,0,0,0.111264094707133,0,0,0,0,0,0.135828390033525
X600837.CH.EQUITY,0,0,0,0,0,0.0115298868239114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134116885061381,0,0,0,0,0,-0.0447721730887491,0.190877044165126,0,0,0,0,0,0.302669744658416,0,0,0,0,-0.126628664677379,0,0,0,-0.0404192517331948,0.238396320293758,0,0,0,0,0,0
X601229.CH.EQUITY,0.0152549066300416,0,0.407021488294558,0,0,0,0,-0.0650882296074396,-0.0233325787019122,0,0,0,0,0,0,0,0,0,0,0,0,0.139170371178451,0,0,0.0239820784560757,0,0,0.468544296340382,0,0,0,-0.144113015938936,0,0,0,0,0,0,-0.0565649935423344,0,0,0,0,0,0,0,0,-0.121719627267783,0,0
X601336.CH.EQUITY,0,0,0,-0.119661487503899,0,0,0,-0.260990397795287,0,0,0,0,0,0,0.185145916369671,0,-0.0267381936158504,0,0,0,0.0918763423230973,0,0,0.0163474278232138,0,0,0,0,0,0,0,0.0971504533248574,0,0,0.483060860598687,0,0.040426845553255,0.147207492528759,0,0,0,0,0,0,0,0,0.0719345138582941,0.115776347427225,0,0.0266263227812919
X2882.TT.EQUITY,-0.0335336515082884,0,0,0,0,-0.0481927851453208,0.00731647093256019,0.0990224341103238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107715429086179,0,0.15643537930316,0,0.0432151521887693,0,0,0,0,0,0,-0.107866306951623,0,0,0.403320932215573,0,0,0,0,0,0,0,0,0.0886227859699402,0,0.0194571809509379,0,0
X601169.CH.EQUITY,0,0.0777656714302119,0,0,0,0.0271698387361336,0,0,0,0,0.0719347772990886,0.209732503780477,0.183818479083613,0,0.0619035476737921,0,0,0,0,0,0,0,0,0.0469461647135818,0,0.031503805217418,0,0,0,0,6.93889390390723e-18,0,0,0,0.461276546425837,0,0,0,0,0,-0.0334603477738794,0,0.0993190364041801,0,0,0,0,0,-0.0603311752458042,0
X000166.CH.EQUITY,0,0,0,0,0,0.0335897069756441,0,0,0,0,0,0,0,0,0,0,-0.0143477434949078,0,0,0,0,0.0976887241798166,0,-0.0155423409501784,0,0.0206259631161714,0,0,-8.67361737988404e-19,0,0,0.0972930571454905,0,0,0,0.140337799534253,0,0,0,0.216072003012525,0.409461022589551,0,0,0,0,0,0,0,0,0.0992926846984233
X600015.CH.EQUITY,0,0,0.183995886771877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526093825403531,0,0.0152815427639801,0.0517665977224286,0,0.0960627687916906,0.0548889408569852,0,0,0.0468463309861153,0,0,0.266904533394851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024248311962627,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460671642791083,0,-0.180073945951351,0,0,0.191375032300928,0,0,0,-0.0887168563875025,-0.051317939632009,0.382522237113914,0,0,0,0,0,0.174286441144177,0,0,0,0,0,0,0,0,0.049134503011428,0,0,-0.182381975048796,0,0,-0.159734958933256,0.320796321616611
X2881.TT.EQUITY,0.00642827592031366,0,0,0,0,0,-0.0385854095104305,0,0,0,0,0,0,-0.266054910149681,-0.0725898846202895,0,0,0,0,0,0,0,0,0,-0.0216184920471392,-0.113699009829251,0,0,0,-0.0380700802021693,0.378492161901709,0.576995152339139,0,0,0,0,0,0,0.160149867170577,0,-0.0999174423867296,0,0,0,0,0,0,0,0.191749819686258,0
X300059.CH.EQUITY,-0.0569009207820592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716670325774867,0,0,0,0.0933835134178936,0,0.0961598964095106,0,0,0.179764148711471,0,0,-0.0273293164108626,0,0,0.244484996058181,0,0,0,0,0,0,0.0435767216337931,-0.0905660163768406,0,0.203321699885854
X2891.TT.EQUITY,0,0,0.356092292248572,0,0,0,0,0,0,-0.06177309322567,0,0,0.0355783408667447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236944495804179,0,0,0,0,0,0,0,0,0,0.0421253159903244,0,0,0,0.000892645260526419,-0.049147460174665,0.330001191504415,0,0,0.112411302333572,0,0,0.308243541972859,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612875189298525,0,0,0.126116995149368,0,0,0,0,0,0,0,0,0,0,0.225214302694525,0.121420447615978,0,0,-0.0208754423763076,0,0.259540856360515,0,0,0,0,0,0,0,0,0,0.0686971744907285,0,0.0624106314904692,0.0704376175378341,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.00184459201760512,0,0,0,0,-0.0707733719612934,0,0,0,0,0,0,0,0,0,0,0,0,0.0168179343143116,0,0,0.105284626716552,0.0811154711414314,0,0.00606199621459544,0,0,0,0,0.540699874742715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086808555127363,0.00720435493994384,0.29536791374382
X601916.CH.Equity,-0.577355223933535,0,0,0,0,0.584592476135479,-0.699142666979263,0,0,0,0,0,0,0,-0.0775988651609625,0,0,0,0.607677968830136,0.30967958314342,0,0,0,0,0.192629066030505,0.0627778124217466,0,0,0,0,0,0,0,0,0,0,0.392947438174324,0,0,0,0,0,-0.334889051132527,0,0,0,0,0.211474310647671,0,0.0119673589128111
X2886.TT.EQUITY,0.217134877278832,-0.172521449825252,0,0,0.0289288831026654,0,0,0,0,0,0,0,0,-0.00347333668913819,0,0,0.0220935208277571,0,0,0.283409532543454,0,0,0,0,0,0,-0.172961017194145,0,-0.0199988608608545,0,0,0.05253372987133,0,0,0,0,0.0357761855429099,0,0.250176163514999,0,0,0,0,0,0,0.00507753678308422,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.185372833787161,0,0,0.0499189711579395,0,0,0,0,0,0,0.261494744700862,0,0,0,0,0.054573685541331,0,-2.16840434497101e-19,0,0,0,0,0,0.0581013138633516,0,0.0367659996380911,0,0.26875021875315,0,0,0,0,0,0,0,0,0,0,0,0.118193552061387
X600919.CH.EQUITY,0,0,0.235393068306914,0,0,0,0,0,0,0,0,0.105220205946542,0,0,0,0,-0.0819077104163447,0,0,0,0,0,0.094227408428768,0,0,0,0,0,0,0,0,0,0.138781141616171,0,0,0,0,0,0,0.115457477151783,-6.93889390390723e-18,0,0,-0.0602376556974588,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.103293770543392,0,0,0,0,0,0,0,0,0,0,-0.0884412274848099,0,0,0,0,-0.0668834258539326,0,0,0,0,0.287787200826812,0,0,0,0,0,0,0.0765954966208668,0,0,0,-0.0913330565249276,0,-3.46944695195361e-18,0.181010806050811,0,0,0,0.178777654593215,0,0,0,0.0637534633678877,0,0.143310329733571,0
X601009.CH.EQUITY,0,0,0,0.246441928925247,0,0,0,0,0,0,0,0,0,0.224922738309011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326527653459857,0.0876751978120849,0.00335313136416304,0,0,0,0,0.199555630855697,0,0.140994382073084,0,0,0,0,0,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,-0.00440910674401262,0,0,0,0,-0.355576941986821,0,-0.0530023999147893,0,0.00418023114926921,0.0575913375898552,0,0,0,0,0,0.0397101995700638,0,0,0,0,0,0,0,0,0,0,0,0.106300960646799,0,0,0,0.268932907832598,0,0,0,0,0.255258215159187,0,0,0,-0.103443954743346,-0.0726483031112336,0,0,0.0809636401276645,0
X2892.TT.EQUITY,0,0,0,-0.2274818966655,0,-0.037766102076861,0,0.11254017493576,0,0,0,0,0,0,0,0,0.0347109161674471,0,0,0,0,0,0.344507137543834,2.16840434497101e-19,0,0,0,0,0,0,0,0.0165095285851996,0,0,0,0,0.0710212850370115,0,0.149460128951544,0,0,0.0494365077783008,0.0741644029641618,-0.0185002934758188,0,0.332415363583543,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.120589379237413,0,0,0,0,0,0,0,0,0,0.224662644530784,0,0,-0.0087248699519134,0.120932241275106,0.0723073825846716,0,0.100760673189902,0,0,0.22326226544645,0,0,0,0,0.202441129559633,0,0,0,0,0.0843780242026228,0.00718704757900051,0,0.0368327744697818,0,0,0,0,0,0
