,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY
X601336.CH.EQUITY,0,0,0,0,0,0.324402851425487,0,0,0,0,0,0,0.0913434957092039,0,0,0,0,0.0730805738449702,0.0796556369736877,0,0,0,0,0,0,0,0,0,0,0.106909210340954,0.100268378518563,0,0.00155567469021664,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0301014358108541,0.110902207516669,0,0,0,0.00140728295853364,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.133596847731732,0.259346262229418,0,0,0,0,0,0,0.0606477377812119,0,0,0,-0.201722384867966,0,0.189068772551118,0,0.231905850980294,0,0,0,-0.0353365476094525,0,-0.126103648263911,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.125833540050652,0.185494376462114
X600999.CH.EQUITY,0,0,0,0,0,0,0,-0.0788702482614271,0,-0.133022514941099,0,0,0,0,0,0,0,0,-0.0911268908428337,0,0,0,0.0433849036407514,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.250889565034449,0,0.396357863354099,0,0,0,0,0,0.0189326922940518,0.480876382239868,-0.012693045901625,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0167377063380545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486097290970834,0,0,0,-0.0689837274543944,0.00800683854491883,0,0.0658771472010182,0.0353746668784024,0,0.497073646013628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683015571864008,0.168699722889176,0,0,0,0
X2881.TT.EQUITY,0.00725736352487662,0,0,0,0,0,0.135462656477712,0,0,0,0,-0.0847719109533012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574160603727124,0,-0.0553396723184131,0,0,0,0,0,0.317432078285052,-0.0508717546467335,0,0,0,0,0,0,-0.0747033884954456,0,0,0,0.0845824620316932
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200720393505953,0,0,0,0,0,0,0,0,0.0122473607849244,0,0,0,0,0,0.0807604252469933,0,0,0,-0.0395435070405043,0,0,0,0,0.0918093391482336,0,0,0,0.317168096891047,0,0,0,0.0710355725303574,0,0,0.358627694154533,0
X2886.TT.EQUITY,0,0,0,-0.111797143383015,0,0,0,0,0.0307392600545975,0,0,0,0,0.0291859688833122,-0.00516169275883212,0,0,0,0,0,0,0,0.072890767070405,0,0,0,0,0,0,0,0,0,0.0108862458162501,-0.19632407514525,0,0.330795552939701,0.178800970951113,0,0.0807834849103556,0,0.0145815877925156,0.0687399436500463,0,0,0,0,0.326862672557189,-0.068830069463409,0,0.148401935829719
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0569950996755574,0,0,0.0317785362377645,0,0,0,0,0.146313002386953,0,0.102252644347632,0,0,0,0.0407888147110917,0,0,0,0,0.222801599437461,0.0232510124301556,0,0,0,0.130642252979359,0,0,0.0556316936265787,0.0911150038860816,0,0,0,0,0,0,0,0.109228134541794,0,0,0.0426247305717406,0,0,0,0
X2891.TT.EQUITY,0.114722842968029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834142273768645,0,0,0,0.111640188532765,0,0,0,0,0,0,0,0,0.0523506073518808,0,0,0,0,0,0,0,0.187536382539284,0,0,0,0.105334846017963,0,0,0,-0.0611669643660344,0,-0.00468366725128123,0,0.394357866634152
X600015.CH.EQUITY,3.46944695195361e-18,0,0,0.117310110822954,0,0,0,0,0,0,0.193569560289043,0,0,0,0,-0.140338436444031,0,0,0,0,0.0803053026529696,0,0,0.050569008677676,0,0,0,0.0567074235906378,0,0,0,0.196461440847009,0,0,0,-0.0631063999526117,0.354318214099219,0,0.00574106622206727,0,0,0,-0.480187651913443,0,0,0,0,0.388867777261403,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0634874844011121,0,0,0,0,0,0,0.0682207643827498,0,0,0,0,0,0,0,0,0,0.174901377200253,0,0,0.222242307203277,0.00149654219467286,0,0,0,0,0,0,0,0,0,0.183244028715068,0,-0.0142781542838437,0,3.46944695195361e-18,0,0.32998046362809,0,0,-0.102560763895078,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.115591327243328,0,0,0,0,0,0,0,0,0,0,0,0,0.215729757282842,0,0.368390083021165,0,0,0,0.00143379310607518,0,0.048741031248532,0,0,0,0,0,0.132268479274292,0,0,0.0141887147522527,0,0,0,0
X601916.CH.Equity,0.0619226694829968,0,0,0.0510844129463516,0.192639789763598,0,0,0,-0.371190153909239,0.258739866106817,0,0,0,0,0,0,0,0,0,0,0.217785214934927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162731869874996,0,0,0,0,0,0,0,0.297874167021266,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0.0326559208249877,0,0,0,0,0,0,0,0,-0.0967540851710504,0,0,0,0,0,0,0,0,0,0,0,0,0.320575293357312,0,0,0,0,0,0,0,0,0,0,0,0,0.0281582917020601,0,0,0.438913191554706,0.0150028520027259,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.159425463384785,0,0,0,0.0666930853958648,-0.142525010550429,0,0,0,0,0,0,0.0508554396984305,0,0.288259935620588,0,0,0,0,0.161367145692586,0,0,0,0,0,0,0,-0.0657359990461747,0,0.0461612327500778,0.240890829204105,0,0,0,0.0482146419991991,0,0,0,0.0382978911806166,0,0,0,0,0,0,-0.0692949484101751,0.535536728164616
X601009.CH.EQUITY,-0.087972737257462,-0.066998424237652,0,0,-0.134267354254091,0,0,0,0,0.0233971226604381,0,0,0,-0.0393011930866718,0,0,0,0.137948145007948,0,0,0,0,0,-0.0881803418998759,0,0,0,0,0,0,0,0.27647984848135,0.106699023322535,-0.0512833908140977,0,0,0,-3.46944695195361e-18,0,0,0,0.750966800461617,0,-0.0102476197105626,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.214770046563383,0,3.46944695195361e-18,0.00185613452000397,0,0,0,0,0,0,0,0,0,0,0,0.0486445893851298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212300517640147,0,0,0.016971826359226,0,0.191021583012277,0.0687012355898629,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,-0.00492645109045117,0,0,0,0,0,0,0,0,0,-0.000942375547122425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690485397252651,0,0,0.073409873454452,0,0.153372717679155,-0.0474958880320211,0,0.390213278388147,0,0,0,0,0,0.427960341443407,0,0,0
