,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X2801.TT.EQUITY,X000166.CH.EQUITY,X2887.TT.EQUITY,X600999.CH.EQUITY,X601881.CH.EQUITY
X600016.CH.EQUITY,0,0.153588417379814,0,0,0,0,0,0,0,0,0,0,0.294794201344145,0,0,0,0,0,0,0.135022574921479,0.207857063377691,-0.0569384477202816,0.235328398601935,0,0,-0.0601026629286405,0,0,0,0,0,0,0,0,0,-0.0507957082426542,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0
X601818.CH.EQUITY,0,0,0,0.387300043288293,0,0,0,0,0,0,0,0.294683736971458,0,0.178846351210667,0.154665147186888,0,0,0,0,0,0.216955368091929,0,0,0,0,0,0,0,0,0,0,0,0.00951148334417666,0,-0.138296960847162,-0.0191119806260286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.179469782094618,0,0,0,0,0,0,0,0.05957860208583,0,0,0,0,0,0,0,0.240319530109003,0.139802203855985,0,0,0,0,0,0,0,0,0,0,0,0,0.138854208647279,0,0,0,0,0.0121589430720454,0,0.00246355759832889
X000001.CH.EQUITY,0.0253950636901116,0,0,0,0.0682119864430188,0,0,0,0.382551019526091,0,0,0,0.0828458719327577,0,0,0,0,0,0.0790007569319548,0,0,0,0,0,0,0,0.0211818436040633,0,0,0,0.203600610849099,0,0,0,0,0,0,0,0,0.118519507701559,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.079248444036206,0,0.0361648253410226,0,0,0,0,0.0885132841949797,0.247950817907319,0.172551992534794,0,0,0,0,0.0963393483307925,0,0,0,0,0,0,0,0,0,0,0,0.0758233870844009,0,0,0,0,0,0,0,0.00261075675349046,0,0,0,0.167077956804922,0,0,0,0,0.0255199789851552,0,0.0150626608858966,0
X601169.CH.EQUITY,0,0.163301007892908,0,0,0,0.0738101049198465,0,0,0.0395842499613873,0,0.143391253552874,0,0,0,0,0,0,0.0232094764156421,0.105881071168832,0,0,0,0.077488423119695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244434810789031,0,0.139878255553,0,-2.77555756156289e-17,0
X600919.CH.EQUITY,0,0,0,0,0.307684485150274,0,0,0,0,0,0,0,0,0,0,0.377804751947574,0,0,0,0.0953168306568925,0,0,0,0.135749817747106,0,0,0.0133301342277568,0,0,0,0,0,0,0,0.0113864869590022,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0361089767926756,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0825319631570623,0,0,0,0,0.168804871670503,0,0,0,0,0,0,0,0.360553990774124,0,0,0,0,0,0.25727397867273,0,0,0,-0.122596652977436,0,-0.222312966234702,0,0.13132841028477,0.153934617003943,0,0,0,0,0,0,0.150070399761708,0,0,0,0,-0.0331937897347313
X002142.CH.EQUITY,0,0,0,0,0.57737660736186,0,0,0.289763395058872,0,0,0,0.00652613047697314,0,0,0,0,0,0,0,0,0.00574277641682345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121031629688519,0,6.93889390390723e-18,0
X601916.CH.Equity,-0.0280033378626852,0,0,0,0,0,0,0,0.00251568347065216,0,0,0.140041270486433,0,0,0,0,0,0,0,0,0,-0.166017317854308,0,0,0,0,0.02739393310617,0.504408204947684,0.0818045465736065,0,0,0,0.046763090114722,0,0,0,0,0,0,0,0,0.226048795050976,0,0,0,0,0,0.346396795646843,0,0
X2882.TT.EQUITY,0.0770037105732381,0,0.12258590763051,0,0,0,0,0,0,0,-0.101016001985275,0,0,0,-0.0403505135986971,0,0,0,0,0,0,0,0,0,0.0938467545918896,0.652203255612532,0,0,0,0,-0.183850832405843,0,0,0,0,0.0805956120529321,0,0,0,0.0251052214273516,0,0,0,0.169851757623448,0,0,0,6.93889390390723e-18,0,0.20330009856942
X601601.CH.EQUITY,0,0,0,0,0,0,0.392136852563232,0,0,0,-0.126834659096414,0.00928273967367755,0.102730088328319,0.310108318416602,0,0,0,0,0.11651935143052,0.045275590696981,0.00269518819070426,0,0,0.0360818580169141,0,0,0.0105796366075699,0,0,0,0.187071463391831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.118613575478605,0.0975838529166957,0,0,0,0.411541744456665,0,0.0328734661121772,0,0,0,0,0,0,0,0,0,0,0.323193023928129,0,0,-0.0468328166838098,0,1.38777878078145e-17,0,0,0.0395656549673312,0,0,0,0,0.178150194205415,0,-0.232990445306912,0,0,0,0,0,-0.029741170447429,0,0,0.200022423294768,0,0,0,-0.117884223133072
X2891.TT.EQUITY,0.037233357123186,0,0,0.219813180249969,-0.0210296188632752,0,0,0,0,0,0.0308967163754236,0,0,0,0,0,0,0,0,0,0,0,0,-0.146829843535313,0,0,0,-0.0719129298711032,0,0.0527157299485455,0,0,0,0.122342643233293,0,0.203372734836711,0,0,0.0744941721439911,0,0,0,0,0,0,0,0,0.467997366182312,0,0
X2881.TT.EQUITY,0,-0.159968695384473,0,0,0,0,-0.122361022405715,0,-0.0923149857310918,-0.0722206239821246,0,0,0,0,0,0,0,0.49331352910726,0,0.0203968701005555,0,0.724024718059,0,0,-0.0334654226601489,0,0,-0.156327940323243,0,0,0,0,0,-0.00307090198210292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274231352911772,0,0.0612393875306299
X600926.CH.EQUITY,0,0,0.065931081185744,0,0.0426129348872646,0,0.0221800091051571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296017731155986,0,0,0,0.05760842014528,0,0.30868959874271,0,0,0,0,0.120204116623792,0.0237265681878792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067698606145907
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0646254805416406,0.0989058651724418,0,0,0,0,0.186357438167611,0,0.101513949954626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988329873156672,0,0,0.189280694051242,0.0590506563208726,0,0,0,0,0,0,0.0633971439368664,0.0164967676530746
X601077.CH.Equity,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.113273786749045,0,-3.46944695195361e-18,0,0.0465050723428048,0,8.67361737988404e-19,0.247267417289016,0,0.060895607778309,0,0.0930445088573271,0,0,0,0,0,0,0,0,0,0.0643695956545798,0,0,0,0,0,0,0.270704027212815,0,0.0240731448538288,0,0,0,0,0,0,0,0,0,0.0199243393355935
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687013040540064,0,-0.0412019704276653,0,0.253270681903982,0,0,0,0,0.194856405674322,0.105055183871507,0.211048263442083,0,0,0,0,0.292686935086215,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.128834820086344,0,0,0,0,0.0321276140346306,0,0,0.00448341806594138,0,0,0,0,0.430636553876004,0,0,-0.248460751725715,0,0,0,0,0,0,0,0,0,-0.129852777883285,0,0,0,0,0,0,0,0,0,0.37890458933144,0,0.480438935283065,0
X5880.TT.EQUITY,0,0.0372535272096195,0,0,0,0,0,0,0.0125494977653572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153273731698509,0,0,0,0,0,0,0,0,0.370922244824853,0,0,0.133944563210698,0,0,0,0.0531365910060114,0,0.429748210450058,0,0.0575885971598235,-0.0647979463467867,0
X2886.TT.EQUITY,0,0,0,0,-0.0050256961219864,0,0,-0.0105508890158093,0,-0.1933745812328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289472826393517,0,0,-0.00365446723352996,0,0,0,0.325838285862633,0,0,-0.0391418817210395,0,0,0,0.348021250516054,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359408890348383,0,0,0,0.188991779378527,0,0,0,0,0.325239525041978,0,0.237030981151025,0,0,0,0,0,0,0,0,0.208812557035722,0,0
X601838.CH.EQUITY,-0.203899603339747,0,0,0,0,0,0,0.213751474048854,0.131862063541619,0,0,0,0,0,0,0,0,0.483370560073766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177103494117597,0,0,0,-0.146291857460241,0,0,0,0,0.127267012126961,0,0,0,0,0.0783108474698882
X2888.TT.EQUITY,0,0,0,-0.100603765594182,0,0,0,0,0,0,0.238852016360286,0,0,0.0627227052456349,0,0,0,0,0,0.0983518268179454,-0.0157689978796261,0,0,0,0,0,0.0677554592532964,0,0,0,0,0,0,0,0.167038303409444,0,0,0,0,0.46475455607349,0,0,0,0,0,0.143340476894458,0,0,0,0.0462238507841299
X2880.TT.EQUITY,0,0,0,0,0.0265311853619304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.403747421360893,0,0,0,0.0805112776161101,0.0439468424680585,0.0700293759787572,0,0,0,0,0,0,0,0.290133289956831,0,0
X601577.CH.EQUITY,0,0,0,0,0.0661203900265627,0,0,0,0,-2.77555756156289e-17,0,0,0.0714572356472014,0,0,0,0,0,0.078730675891518,0,0.0286500722879949,0,0,0,0,0,0,0.0544738020057585,0.118812659577832,0,0,0,0,0.0766038011234041,0,0,0,0,0,0,0,0,0,0,0.505953616212349,0,0,0,0,0
X2884.TT.EQUITY,0,-0.237539615232516,0,0,0.154714022111812,0.0921729948000419,0,0,0.031589150820329,0,0.16276783093332,0,0,0,0,0,0,0,0,0.0707278741685778,-0.0357368978158788,0,0,0,0,0,0,0,0,0,0,0,0.665018015492504,0.225384354799247,0,-0.195330689398985,0,0.0463684802840985,0,0.0973950295638755,0,-0.18635422908492,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0.0252682815211768,0,0,0,0,0,0,0.225227402914602,0,0,0,0,0.0610706227065521,0,0,0,0,0,0,0,0,-0.261371984504056,0.104402251766467,0.228857079130762,0,0,0,0.00593181936905583,0,0,0,0.12480601110917,0,0.328006092604998,0,0,0,0,0,0,0,0.0434641567116265,0,0,0,0,-0.0394541062589158,0
X601688.CH.EQUITY,-0.0367865060140414,0,0,0,0,0,0,0,-0.0222441911636294,0,0,0,0,0,0,0,0,0,0,0,0,0.0400939210188585,0,0,0,0,0,0,0,0.106976638194368,-1.73472347597681e-18,0,0,0,0.102031755993553,0,0,0,0,0,0,0,0.695143079157244,0,0,0,0,0,0,0.179695726737308
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00363350308530617,0.0811889460187397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140770826252985,0,0,0.0565477811985527,0,0,-0.00738838972955244,0,0,0,0,0,0,0.166336026110411,0,0.0689113142180445,0,0,0,0.197591396944354,0,0.275453457594952,0
X601211.CH.EQUITY,0.0857132320249473,0,0,0,0,0,0,0,0,0,0.0292351057404506,0,0,-1.0842021724855e-19,0.0375934706084747,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620374163104207,0.139030718332381,0,0.0351855989215351,0,0.0174955433706726,0,0,0,0
X2885.TT.EQUITY,0,0,0.026274258683069,0,0,0,0,0,0,0,0,0,0.0941226951548813,-0.0958901072709847,0,0.0338695113628296,0,0,0,0,0.0804923040183551,0.027560646984807,0,0,0,0,0.00731950925593506,0,0,0,0,0,0,0.153855333603458,0,0,0,0,0,0.475657978177987,0,0,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.184187962134199,0,0,0,0,0,0,0.16816905524386,0,0,0,0,0.454807253779071,0,0.180211311117358,0,0,0,0,0,0,0,0.0618916364070947,0,0,0,0,0,0,-0.0624920209221447,0,0,0,0.00352423001230249,0,-0.0144495229122329,0,0.0514071858620786,0,0,0,0,1.73472347597681e-18,0,6.93889390390723e-18,0
X2801.TT.EQUITY,0,0,0.0919904962156552,0,0,0,0,0,0,0,0,0,0.0114291517619179,0,0,0,0,0,0,0,0.442533522220264,0,0,0.0172129671496265,0,0,0,0,0,0,0,0,0.00376008571048593,0,0,0.0370810251571412,0,0,0,0,0,0,0,0,0,0,0,0.765623623951797,0,-0.294306055039577
X000166.CH.EQUITY,0,0,0,0,0,0,0,-0.0930285172445602,-0.0485177900349766,0,0,0,0,0,0,0,0.245280288446733,0,0,-0.0435089845010206,0.157057000073935,0.0771745572404416,0,0,0,0,0,0.0229758631293765,0,0,0,0,0,0,0,0,-0.1161961896304,0,0,0,0.194348475307484,0.111446844080753,0,0,0.136167652819103,0,0,0,0.0281847600977834,0.370905425848391
X2887.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.190804533860646,0,0,0,0,0,0,0,0,0,0,0,0.106510156228085,0,0,0.210950016530813,0,0.278212421271531,0,0,0,0,0.101094840377745,0,0.226652529033383,0,0,0,0,0,0,0,0,0,0.0296121484402399,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,-0.0249949705865792,0,0,0,0,0,0,0,0,0,0,0.297221645953309,0,0,0,0,0,0,0,0,-0.00236339648874974,-0.0272206872156499,0,0,0,0,0,0.556591712204301,0,-0.0749287086378542,0,-0.0261998642372809,0,0,0,0,0,0,0,0,0,0,-0.0400622353862921,0.0392340900398668,0,0,0.327673672075223
X601881.CH.EQUITY,0,-0.281533117837782,0,0,0,0.0595560951351912,0,0,0,0,0.136562737167701,0,0,0,0,0,3.46944695195361e-18,-0.173380648230132,0,0,0,0,0,0,0,0,0,0.0101415231433856,0.220564708942977,0,0,0,0,0,0,0,0,0,0,0,0.26450999068036,0.0545678799351062,0,0,0,0.0534754823757783,0.396376937424938,0,0.076211658061935,0
