,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600926.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY
X2882.TT.EQUITY,0,0,0,0,0,0,0.0167686895889972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269236663650982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350813392839526,0,0,0,0,0,0.363406904099959,0,0,0,0.0666792537951267,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.21734351350287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222116684514972,0,0,0,0.0574653664305475,0,0.0255994929764816,0,0,0.00115475262598416,0,0,0.154600092822395,0,0,0.0488607536020981,0,0,0.223286575252185,0,0,0.11200798274947,0,0,0,0,0,0,0.115172392946431,0.17945847664812
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.04413983814376,0,0,0,0,0,0,0.116035784519679,0,0,0,0.396618955717503,0,0,0,0,0,0.0801614232581812,0,0,0.0788719433935644,0,0.262592224340414,0.00697485372708771,-0.0829332346398663,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351689809705003,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.24060915253422,0,0.106065572767375,0,0,0,-0.0630337400452902,0,0,0,0,0,0,0,0,0,0.144178194078905,0,0.166877250736387,0,0,0,0,0,0,0,0,0,0,0.172683954545151,0,0,0,0,0,0.416737353445598,0,0.29615317215494,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0262924338418683,0,0.0571610399283316,0,0,0,0.0682115398182367,0,-0.0359723495770349,0,0,0,0,0,0,0,0,0,0.121831898030288,0,0,0,0,0.192746059664112,0,0,0,0,0,0,0,0,0,0.468079660174276,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209028595867918,0,0,0,0,0,0,0.124063251113758,0,0,0,0.0577429035533376,0.0267689381743475,0,0,-3.46944695195361e-18,0,0,0,0,0.116869780082877,0,0.250326329148967,0,0,0,0.119202980386172,0,0,0,0,0,0.00326221613386906,0,0,0
X600918.CH.Equity,0,0,0.0573298120507553,0,0,0,0,0,0,0,0,0,0,0.146331935388182,0,0,0,0,0,0,0.142996574119433,0,0.0294238504539432,0,0,0,0,0,0,0,0,0.141249168935621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968325509481951,0,0.303950835098047,0.0592518012312543
X600015.CH.EQUITY,0,0,0.00836388196246297,0,0,0,0.0389915799836418,0.117433425342704,0,0,0,0.169271350085207,0,0.16880573273616,-6.93889390390723e-18,0.0894655521839389,0,0,0,0,0,0,0,0,0.139497137887259,0,0,0,0.0451535050508325,0,0,0.078973998520989,0,0,0.00990955889603071,0,0,0,0.0583306157293773,0,0,0.0518874612600172,0,0,0.154480079550812,0.000655738466231336,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.0222402800139048,0.129765303631532,0,0.0385503215818438,0,0,0,0.395071723048998,0,0,0.0565038979148957,0,0,0,0.155215992530353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343730856150383,0,0,0.122063315831157,0.141015262594894
X2886.TT.EQUITY,0.0123242488411889,0,0,0.307861526053462,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0695221699042201,0.327250256252802,0,0,0,0,0,0,0.247062308534599,0.0525630750744425,0,0,0,0,-0.324560162915485,0,-0.0896650210369957,0,0.165233933444904,0,0,0,0,0,0,0,0,0,0.0417631722739739,0,-0.161093565478157,0,0,0,0
X2891.TT.EQUITY,0,0,0,0.0354053807087234,0,0,0,0,0,-0.0419504812880749,0,0,0,0,0,0,0,0.121969884576568,0,0.0760542562201109,-0.00728329090196769,0,0,0,0,0,0,-0.00824027425826874,0.0587009012891314,0,0,0,0.0325629390977032,0.067467610945546,0,-0.0308185482613914,0,0.143632457073354,0,0,0,1.73472347597681e-18,0.269317357856456,0,0,0,0,0.191984558065409,-0.0634591717966175,0
X601009.CH.EQUITY,0.27972247608709,0.175274540173434,0,0.141796881002351,0.101018784069824,0,0,0,0,-0.200575400297737,0.0211572262956625,-0.108870091606598,0,0,0.0066456529619473,0,0,0,0.0202367870719088,0,0,0,0,0,0,0.20383102756974,0,0,0,0,0,0,0.00272162863170605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127245904872264,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.186457716392575,-0.000530487061152688,0.321853899593009,0,0.0129751795871952,0,0.061944935188805,0,0,0,0,0,0,0,0,0,0,0,0,0.120518684896081,0.179670145846609,0,0,-0.0649497738044213,0.0350590676577894,0,0,0,0,0,0,0,0,0,0,0,0.0390805795755611,0,0,0,0,0,-0.0823411372231705,0,0
X601788.CH.EQUITY,0,0,0,0,-0.0572161218953089,-0.000229879879409024,0,0,0,0,0,0,0,0,0,0,0.198484561858529,0,0,0,0.233742425544218,0,0,0,0,0,0.338035656443014,0,0,0,0,0,0,0,0,0,0.372792651651034,0,3.46944695195361e-18,0,0,0.108721000222237,0,0,0.0216989172849273,-0.108878662926352,0,0,0,0
X2884.TT.EQUITY,0,0,-0.0818517610973762,0.191799670548391,0,0,0,0,0,-0.0263467097750088,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.06600489577298,0,0,0,0,0,0,0,0.034617149011807,0.0512940967136483,0,0,-0.0786313105120403,0.404693842542345,0,0,0,0,0,0.289592759577461,0,0,0,0,0.124466226622739,0
X600958.CH.EQUITY,0,0,0,0.0465910059279761,0,0,0,-0.155032464069148,-0.0340080760716714,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0920399848321977,0.0111642581046356,0,0,0,0,0,0,0.323400092771094,0,0,0.245581261245145,0.0545072500033365,0,0,0.115703854356707,0,0,0,0,-0.172171283678689,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,-0.0459648653697799,-0.107738819927848,0,0,0,0,-0.0202190615630533,0,0,0,-0.0592068173237402,0,0,0,0,0,0,0,0,0.0243956753546046,0,0,0,0,0,0.22452001432215,0,0,0.055879632638532,0.0928464632262363,0.168928516786908,0,0.20813506558539,0,0,0,0,0,0,0.266982558451422,0,0,0,0,0,0,0.0426183811451703,0
