,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601336.CH.EQUITY,0,0,0,0.230123211467454,0,0,0.0609889687371321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604075966748166,0,0,0,0,0,0,0,0,0,0.182359617819963,0,0.153749574921966,0.106735592014208,0,0,0,0,0,0,0,0,0,0,0,0.0917272586272111,0,-0.157277240968521
X2882.TT.EQUITY,-0.205779908895794,0,0,0,0.00788270593864104,0,0,0,0,0,0,0.144155065767431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09497404728564,0,0,0,0,0,0.340880658332594,0,0,0,0,0,0,0,0,0,0,0,0,0.11951817836942
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0487408632415714,0,0,0,0,0,0.126985164182845,0,0,0,0.0835763034707939,0,0.0421598336728783,0,0,0,0,0,0,0.0674499968018273,0,0,0,0.419236765535999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0053778108647247,0.0392400604460405,0,0,-0.0350995775732205,0,0,0.0597798647261182,0.0866954973102346,0,0,0,0.0282448859814723,0,0,0.192348153738057,0.0878731670710311,0,0.126987990970893,0,-0.0291558645536481,0.0328415768905131,0,0,0,0,0,0.515300087362232,0,0,0,0,0,0,0,0.0502161946067462,0,0,0,0,0,0,0.145742792437283,0
X000166.CH.EQUITY,0.0152064521640414,0,0.00305582495945948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190156498398835,0,0,0,0,0,0,0,0,0.0495962970123538,0,0,0,0,0,0.123592163866023,0.258166734101601,0,0,0.262235897250758,-0.0125454336274746,0,0,0,0,0.26772060742064,0,0
X2881.TT.EQUITY,0,0,0,0.0750088122314621,0,0,0,0.0800446476836274,0,0,0.17226737411072,0,0,-0.0780910217474112,-0.176939106505513,0.170544484635842,0,0,0,0,0.0401766483004122,0,0,-0.0214213212248389,0,0,0,0,0,0.103989085173756,0.379156762424138,0,0,0,0,0,0,-0.0585193204757623,0.088183380206484,0,0,0,0,0,0.258868677339029,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0446579926073999,-0.0416980822554698,-1.38777878078145e-17,0,0,0,0,0.155732735207692,0,0,0.194176667879431,0,0,0.120546463637166,-0.109367145436767,0,0,0,0,-0.0164004815679119,0,0,0.459566674031174,0.225631137230488,0,0,0,-2.16840434497101e-19,0,0,0,0,0.040996283915937,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0729038402353651,0,0.259068081343532,0.104870995630626,0,0,0,0,0.0786742089594112,0,0.0950284293665155,0,0,0,0,0,0,0.073017760675266,0,0,0,0,0,0,0.120693827965674,0,0,0.0705193236648738,0,0,0,0,0,0,0,-0.0881678613950729,0.0997794301912415,0.256091820201134,0.00987353664834401,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.165874719754569,0,0,0,0,0.102493500242521,0,-0.116697102528854,0,0.092920300537621,0,0,0,0,0,0,-0.00640197615187111,0.0929075716044437,0,0,0.240829599405646,0.0828025498103785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211653180993897,0,0,0,0,0.0280467741836723
X2891.TT.EQUITY,0,0,0.13283328449264,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618934949100671,0,0,0,0.294177288338984,0,0.092173422583502,0,0.0718426924983928,0,0,0,0,0,0,0,0,0,0,0.170869781506028,0.0327906622067513,0,0.442790361250448,0
X000776.CH.EQUITY,0,0.0169527312848878,0,0,0,0.0167249945430694,0,0,0,0,0,0,0.107678013434034,0,0,0,0,0.018678101388028,0,0,0,0,0,0,0,0.411454500653493,0,0.0671978648376532,0,0.0672884592942522,0,0,0,0.151511577679113,0,3.46944695195361e-18,0,0.0560706894711177,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.0577717906575469,0,0,0,0,0,0,0,0,0,0,0,0,-0.157736520558605,0,0,0,0.116793367223213,0.0857223490533311,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267469031676505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839573002474593,0.103312929266564
X600919.CH.EQUITY,0,0,0,0,0,0.412834403584353,0,-0.0216234579260949,0,0,0,0.231414504311985,0,-0.0829271073091255,0,-0.125119923213669,0,-0.018847468136326,0,0.0818786025824359,0,0,0,0,0,0,0,0,0,-0.134972260405277,0,0,0.380876199408842,0,0,0,0.0290560903625829,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.00614804155363683,0,0,0,0,0,0.0841875742370102,0,0,0,0.0565274304315519,0,0.192623416414523,0,0,0.4974413269127,0,-0.0750501367968306,0.0135780027506344,0.0653198906865173,-2.16840434497101e-19,0,-0.0433228008220288,0,0,0,0,0,0.00367974584127438,0,0.029348770046497,0.232187705606966,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.11031212405164,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0650708624992445,0,0,0.614485877280801,0,0,0,0,0,0,0,0,0.147801390212618,0,0,0,0,0,0,0.0495334980400049,0,0,0,0,0.139177047700092,0,0,0,0.0637472857346519,0,0.107367753819287,0,0,0,-0.206080761711916,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.112402759654888,0,0,0,-0.100495851030747,0,-0.0695745264399407,0,0,0,1.38777878078145e-17,0,0.115380016603099,0,0.237256497388554,0,0,0,-0.0676724582880648,0.106967934738841,0,0,0,0,0.076193490618124,0.122355355302357,0,0,0,0.116331560359675,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602170636140256,0,0,0,0,0,0,0,0,0,0.00273983607420979,0.128830106824146,0.0144387416221527,0.182425502322111,0.207290593783071,0,0,0,0,0,0.297128704282336,0,0,0,0,0,0,0,0.0104524265749715,0.115769615878112,0,0,0,-0.0517176479983842,0.0369853310045718
X2892.TT.EQUITY,0,0,0,-0.072172427321539,0,0,0,0,0,0,0,0,0.250637783408664,0,0,0.126620047680436,0,0,0,0,0.18847682292158,0,0,0,-0.000203660773901142,0,0,0,0,0,0.161109003523456,-0.00539245703197176,0,0,-1.73472347597681e-18,0,0,0,0,0,0.614340897708187,0,-0.191302339203054,0,0.127236249632129,0,0,0
X5880.TT.EQUITY,0,0,0,0,-0.0229322416834416,0,0,0,-0.175332698313838,0,0.50780713983475,0,0,0,0.0760925379440049,0,0,0,0.231138842764146,0,0,0,-0.380157515838275,0,0,0,0,0,0.038998202690768,0,0.264426699188315,0,0,0,0.441379384878908,0,-0.116594162350013,0,-0.197461282342524,0,0.285838498654875,0,0,0,0,0,0,0
