,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X000001.CH.EQUITY,0,0,0,0,0,0.108514729204331,0,0,0.12040520334283,0,0,0,0,0,0.0189481722017891,0.0857747874415523,0,0,0.000100840868354657,0,0,0,0.0797986923119214,0,0,0,0,0,0,0.150658285100056,0,0,0.0836238610396403,0,0,0.132713121296292,0,0,0,0,0,0,0,0.0515307610889254,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.223156784778375,0,0,0,0.315391175633438,0,0,0,0,0,-0.075882947575377,0,0,0,0,0,0,0,0,0,0,0,-0.0329650763927651,0,0.339146790140159,0,0,0,0,0,0,0,-0.290372167266997,-0.209945557809632,0,0,0.0435212757846949,0,0.309316054700395,0,0.169194012182258,0,0,0.0217428008937633,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0196280493247494,0,0,0,0,0,0,0,0,0.62901602254356,0,0,0,0,0,0,0,0,0.122270701366742,0,0,0.0416186628301839,0,0,0,0,0,0,0,0,0,0,0.143306304829823,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0282305110575717,0,0,0,-0.0433899586915995,0,0,0,0,0,0.333610013110762,0,0.0315958841101434,0,0,0,0,0,0.131095811449525,0.0011003418838009,0,1.73472347597681e-18,0,0,0,-8.67361737988404e-19,0,0.132335963626273,0,0,0.256603082411535,0,0,0.0909930235960969,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.029881762308876,0,0.131293391173755,0,0.0279452031119708,0,0,0.187969900535026,0,0,0,0.264525003918424,0,0,0.11850968066305,0,0,0.168411315715388,0,0,0,0,0,0,0,0.139929018755511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110574977051421,0,-0.0328901983897088,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.172959108789172,0,0,0,0,0,0,0,0,0,0.303635676509544,0,0,0,0,0.166848640385816,0,0,0,0,0,0,0,-0.0707369289339154,0,0,0.0307234483685541,0,0,0.0313617345479177,0,0,0,0.170860344950753,0,0,0.000590418392499252,0.106440837232618,0.023776315155115,0.0414408350529161
X601066.CH.EQUITY,0,0,0,0.0228940825668907,0,0,0,0,0,0,0,0,0,-0.260610821742753,0,0,0,-0.0562205606488203,0,0,0,0,0.247511630087792,0,0,0,0,0,0,-0.314822475481143,0,0,0.0113447709401177,0,0,0,3.46944695195361e-18,0,0,-0.0139078725636017,0.479195980113136,0,0,0,0.00247718741717754,0,0,0
X601229.CH.EQUITY,0.386714785471196,0.0736255323188358,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.050794973144168,0,0,0.0995421033813884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058025719213819,0,0,0,0,0,0.198640239024544,0.0510504406952356,0,0,0.183355844744727,0,0.0313827726424912,0,0,-0.213923296908236,0,0,0
X002142.CH.EQUITY,0,0.255699375503881,0.241840215653522,0,0,0.0144788262768382,0,0,0,0,0,0.174293001656387,0,0,0,0,0,0,0,0,0,0.061173464794559,0,0,0,0,0,0,0,0,0,-0.178542950660671,0,0,0,0,0.0463287974111347,0.082914086640446,0,0,0,0,0,0,0,0.112715695870937,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0762373786603899,0,0,0,0,0,0,0,0,-0.100693880823182,0,0,0,0.247888875055488,0,0,0.0726646883159255,0,0,0,0,0.202218285085735,0,0,0,0.0296981048508386,0.611850871840349,0,0,0,0,0.0337394706567832,0,0.173268831955794,0,0,0,0,-0.250737288232545,0,0.1086612973027,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0107457181305748,0,0,0,0,-0.0257068016593178,0,0,0.0334989024073174,0,0,0,0,0,0,0,0,0,0,0.121071976079993,0,0,0,0.229864462846604,0,1.09398875040963,0,0,0,0,0,-0.400927904857011,0,0,0,0,-0.0665741086636268
X600015.CH.EQUITY,0.191664424615635,0,0.0176292418425834,0,-0.121752215678619,0,0,0.539270402973421,0,0,0,0,-0.211414588719295,0,0,0,0,0,0,0.431289946600615,0,0.00732548574906448,0,0,0,0,0,0,0.0219293430734059,0,0.371678668862857,0,0,0,0,0,0,-0.0426603629170055,0,-0.261421677942804,0,0,0,0,0,-0.0673350245386808,0,0
X000166.CH.EQUITY,-0.0512068452413827,0,0,0.0288040121110903,0,0,-0.0541150664657079,0,0,0,0,0.070716334628095,0,0.129214680713224,0,0,0,0,0,0,0,0,0,0,0,0,0.0843238426246067,0,0,0,0,0,0,0,0.0901389465591769,0,0,-0.000454977935145265,0.300260766975862,0,0.478903238470265,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.00894454191538616,0,0,0.0215386799841227,0.0664895832115006,0,0,0,0,0,0,0,0.0182902827812995,0,0,0,0,0,0,0,0.0177653723375842,0,0,0,0,0,0.0528375218334528,0,0,0.10632391137258,0,0.19066532714835,0,0,0,0,0,0,0.235542346408859,8.67361737988404e-19,0,0.0302983101340021,0,0.284787141626154,0,0.036362889555052
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533057945919831,0,0.0106490799802658,0,0,0,0,0,0.450646467152354,0,0,0.0372920064761178,0,0,0,0,0,0,0.21357721356958,0,0,0,0.123079700120536,0,0.126063445645679,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0445823425048527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219525297526655,0.294305303894356,0,0.795160870989217,0,0,0,0,0,0,0,0.11586391805977,0,-0.0361195464321622,0,0,0,0,0,-0.433639339415859
X2886.TT.EQUITY,-0.261608760978849,0,0,0,0,0,-0.000967237903258623,-0.0192573688858134,0,-0.147450277723941,0,0,0,0.281767194950223,0,0,0,-0.059659060452304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804971071542926,0,0,0,0,0,0,0,0,-0.324721375769406,0,0.255862057692465,0,0,0,0.418856910767414,0
X000776.CH.EQUITY,0,0,0,0,-0.11610138871936,0,0,0,0,0,0,0,0,-0.0424041756764314,0,0,0,0,0,0,0,0,0,0,0.364045082620787,0.00429225424387428,0.129163425362461,0.0144101128200582,0,0,0,0,0,0.324646169032432,0,0.000751374954399218,0,-0.0408269531316404,0,0,0,0,0,0.246238428518529,0,0.0177303584256594,0,0
X2891.TT.EQUITY,0,0,0,0,0.0440471874447154,0,0,0,0,0,0,0,0.1432913828427,0,0,0,0,0.224708831216079,0,0,0,0,0.146483095321815,0,0,0,0,-0.247179102999831,0.139839485980177,0,0,0,0,0,-0.11740695746807,0,0.0291578348411834,0.0782792432377103,0,0,0,0,0,-0.252236456915032,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.137530135481315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139880537528094,0,-0.0761479513300137,0,0,0.037652667834335,0.38283449436521,0.118634688640097,0,0.0372854850595953,0,0,-0.0383094204787386,0,0.302340627865195,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.166248661526881,0,0,0,0,0,0,0.0710899698925009,0,0,0,0,0,0,0.0598732015306693,0,0.0899630603913116,0,0,0,0.175636429772981,0.0512508091482148,0,0,-0.103382682099455,0,0,0.31676927830646,-0.0463763835190716,0,-0.068694750676215,0,0,0,0,0,-0.0328598831148633,0,0,0.394696949372377,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.282213564547217,-0.0144227879702207,0,0.0676848509030444,0,0,0.178482987491577,0,0,0,0,0,0,0,0,0,0,0,0.0827355936479569,0,0,0,0,0,0,0.041252304775911,0,0,0.0764119871694081,0,0,0,0,0.152247719111833,0,0,0,0.0320678791554878
X601009.CH.EQUITY,0,0.117369845826865,0,0,0,0,0,0,0,0,0.136193185957392,0,0,0,0,0,0.0617816121305433,0.197858432181837,0,-0.10800116918673,0,0.287653972845655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457863688360258,0,0,-0.179969132369867,0,-0.141367878607582,0.411930160254201,0,-0.143148094038593,0,0,0.11280046317787
X2884.TT.EQUITY,0,0,0,0.0445278399053789,0,0,0,0,0.048767096059643,0,0,0,0,0.0623250608800645,0,0,-0.0419839964580379,0,0,0,0,0,0.00255722923534388,0,0,0,0,0.310063337301064,0,0,0,0,0,0,0.284409673294177,0,0,0.202873136065833,0,0,0,-0.505814548589134,0,0,0,0,0.386283394305824,0
X600958.CH.EQUITY,0,0,0.0992792463622053,0,0,0,0,0,0,0,0,0,0,-0.0428497294583949,0,0,0,0,0,0,0,0,0,0,0,0,0.334193128470813,0,0,0,0,0.0292510854174224,0,0,0.130852568699017,0,0,0.0810671334497632,0,0,0.402607677011626,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.192237091175599,0,0,0,-0.0655832997944932,0,0,0.0861483749773751,-0.0191072529165722,-0.116824508135446,0,-0.137290524405375,0,0,0,0,0.0613610069542879,0,0,0,0,0,0,0.0516316484710817,0,0.110481562210122,0,0,0,0,0,0,0.338209474797616,0,0,0,0,0,0,0.51179224057176,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.201774688097618,0,0,0,-1.38777878078145e-17,0,0,0,-0.0190397088474072,0,0,0,0,0,0,0.131461204233519,0,0,0,0,-0.0110807961638789,0.703889776503453,-0.40312260253971,0,0,0,0,0,0,0,0.117942460746449,0,0,0,0,0,0.0634151084021347,0,0,-0.118617810335883,0,0,0
