,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601696.CH.Equity,X601901.CH.EQUITY
X002142.CH.EQUITY,0,-0.0274002464576681,0,0.178250519479596,0,0,0.0115951207083356,0,0,0.0437869521651616,-0.0478289574072899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174233521897611,0,0.217926882317334,0,0,-0.0593208445435741,0,0,0,0,0,0,0,0,0,0,0,0,0.117114857600248,0,0,0,0.0431570486725981,0
X601818.CH.EQUITY,-0.0540677653960654,0.181393504538106,0,0,0,0,0,0,0,0.270037046437598,0,0,0,0,0,0,0,0,0,0,0,0,0.282571558071194,0,0.277794769344047,0,0,0,0,0,0,0,0.0938573452898417,0,0,0.0164081233394514,0,0,0.146824983642001,0,0,0,0,0,0,0,0,0,-0.131312097833984,0
X600999.CH.EQUITY,-3.46944695195361e-18,0,0,0.182063691275485,0,0,0,0.0640558091298723,-0.0430045293964048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101159164217148,0,0,0,0,0,0,-0.11726666711061,0,0,0.124981056496281,0,0,0,0,0.279594712352381,0,0,0.10103745045522
X601688.CH.EQUITY,0,0,0,0,0,0,0.0782455995171029,0,0,0,0,-0.111372951481449,0,0.251967387208742,0,0,0,0,0,0,0,0,0,0.321893113999182,0,0,0,0,0.0593935064484957,0.494207388809941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237802419122138,0,0,-0.0381246882408952,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.667876331826803,0,0,0,0,-0.0601876342903253,0,0,0.0554474886447763,0,0.0915288184181541,0,0.140583535961956,0,0,0,0,0,0,0,0,0,0,0,0,0.0997241833872124,0,-0.0526744253123011,0,-0.153622109125548,0,0,0,0,0.0538971600864976,0,0,0,0.0119821863051627,0,0,0,0.118062912045259,0
X601211.CH.EQUITY,0,0,0,0.0235031283637092,0,0.0918756101813073,0,0,0,0.00739980515884656,0,0,0,0.344653634244493,0,0,0.149078344347987,0,0,0,0,0,0.0586463501631824,0.0201599352761607,0,0,0,0.246565859361083,0,0,0,0,1.73472347597681e-18,0,0.0488794947756646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397585856016457
X600837.CH.EQUITY,0,0,0,0.0216000007760933,0,0.0515486536510099,0,0,0,0.0271066610742262,0,0,0,0,0,0.172697032480558,0,0,0,0,0,0,0,0,0,0,0,0.0350773326527556,0.162462844364086,0,0,0.0151266664949591,0,0,0,0,0,0,0,0.27762078756655,0,0.076667048455946,0,0,-0.445752438377609,0,0.184705971182657,0,0,0
X267.HK.EQUITY,0.285851906418707,0.274365024093867,0,0,0,0,0.0215625114216004,0.0254767272359891,0,0,0,0,0,0.039987606115835,0.148874245813091,0,0,0,-0.556841361500276,0,0,0,0,0,0.182388472315028,0,0,0,0.153164863489746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778358358220676,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0257416797321656,-0.16673083432248,0,0,-0.0829922788498085,0,0.189460061075047,0,0,0,0,0,0,0,0,0,0,-0.117437626162607,0,0,0,0.00288488229348253,0.217836138463065,0,0,0,0,0,0,0,0,0,0.152766494527673,0,0,0,0,0,0,0,0,0.18371958540527,0,0,0,0.404910529108654
X2882.TT.EQUITY,0,0,0,0,0,0.164700159016878,0,0,0,0,0,0,0.0415717253626159,0,0,0,0,0.0544114269759456,0,0,0.0691049698725009,0,0,0.0344505215797261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403624995720678,0,-0.0616444840939766,0,0.120384529077137,0.185442843105525,0.0954019377660302,0,0,0.160010444632262,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160349304328693,0,0,0,0,0.0110512592492474,0,0,0,0,0.0749251782500007,0.326398657926834,0,0.0751534250314526,0,0,0,0.0637245182284113,0,0,0.183623706181588,0,0.163574158964736,0,0,0,0,0,0,0,0.187786072261588
X601229.CH.EQUITY,0,0,0,0,0,0,-0.0398096826959936,0,0,0,-0.162497941299702,0,0,0,0,0,0.0974243114971034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368710014413895,0.587663080351649,0,0,-0.00286749648049473
X600918.CH.Equity,0.030020379837146,0,0,0,0,0,0,0,0,0,0,0,0,0.0186656859534718,0,0,0,0,0,0,0,0,0,0,0,0,0.300708152657538,0.121289001088917,0,0.235743812374359,0,0,0.0391097530997707,0,0,0,0,0,0,0,0,0.0555202433044732,0,0,0,0,0,0,0.160538333061263,0
X000776.CH.EQUITY,0,0,-0.0230210706773549,0,0,0,0,0,0,0,0.00655478390596426,0,0,0,0,0,0,0.158140091453365,0,0.455396870006525,0,0,0,0,0,0,0,0,0,0.0776927945866257,0,0,0.0260528072400655,0,0,0,0,0,-0.0303166827317962,0,0,0.274760616551233,0,0,0,0,0,-0.0278778976012848,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0538037402633607,0,0,0,0,0.0998252222093406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165846421518405,0,0,0,0.0492509007836931,0,0,0,0,0.677045088893589,0,0,0,0,0,0,0,0.0991799507230186,0.279040841432688,0,0,-0.152513490746855,0,0,0.0278664430941115,0
X601169.CH.EQUITY,0,0.104357501640414,0.128811372470976,0.311640734907214,0,0,0,0,0,0.0162063185574221,0,0,0,0,0,0,0,0,0,0,0,0.043441918190562,0,0.69308324744234,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.146153685243909,0,0,0,0,-0.00537608191524682,0,0,0,0,0,-0.0230296429739958
X600015.CH.EQUITY,0,0,0.0757955514931061,-8.67361737988404e-19,0,0,0,0.0693639315318082,0,0,0,0.160571598652999,0.00523811218002111,0.0679757434340061,0,0,0,0,0,0.0905576193170907,0,0,0,0,0.0261651993759329,0,0,0,0.0901182252388496,0,0.0359383451571833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327612189573326,0,0,0.0911400402902336,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235989460405718,0,0,0,0,0,0,0,0,0,0,0.0471361872180082,0,0,0.0729290013154562,0,0.120472679701824,0,0.0136362704040032,0,0,0.349038938573412,0,0.0769956797095081,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0759255820478528,0,0.0475464353270466,0,0,0,0,0,0,-0.15365018249532,-0.0791107968023491,0,0,0,0,0,0,0,0,0.0999707152583227,0,1.38777878078145e-17,0,0,0,0.0138594810191731,0,0,0.028620594614949,0,0,0.00524044978685993,0.210347795315931,0,0,0.0586016498897001,0,0,0,0,0,0,0.394661664286072,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288617780588305,0,0,0,0,0,0.118805619605459,0,0,0,-0.0720613897359817,-0.0467471320109105,0,0,0.130142024072004,0.120062198434933,0,0.0667311873093503,0,0,0,-0.0893059014035557,0.345837639337414,0,0.043780970961119,0,0.264107387883439,0,-0.123278083933419,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.193931898080841,0,0,0,0.127223707473644,0,0.359221328176944,0.141682298384216,0.00325257662425611,0,0,0,0,0,0,-0.0228346178403323,0,0,0,0,0,0,0,0,0,0,0.00859584847592043,0,0,0,0,-0.016620944584743,0,0,0,0,0,0,0,0,0,-0.0723990967136079,0,0
X601009.CH.EQUITY,0,0.0798247315927499,0,0,0.149100004387856,0,0.0406189801243259,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.230456733657591,0.143664258295177,0,0,0,0,0,0.351594398933599,0,0,0,-0.214017111634473,0,0,0,0,0,0.116106178515616,0,0,0.0133143620975212,0,0.171730567693745,0,0,0.0372137597373939,0,0,0,0.0544611013553616,0.0170945974879575,-0.0943311913231191
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0118416243785101,0,0,-0.0577082301667636,0,0,0.411327808706218,-0.176239037027881,0,0,0.158817587652396,0,0,0,0,0,0,0,0,0.0622396949091293,0,0,0,0.0133897509528468,0,0,-0.0765004691316615,0,0.269160241767737,0,0,0,0,0,0,0,0,0.00641913640579847,0,0,0,0.387138632991465,-0.170558870867898
X2884.TT.EQUITY,0,0,0,0.078978499414665,0,0,0,0,0,-0.0347763271748847,0.188592532261006,0,0,0,0,0,0,0,0,0,0,-0.0637920254645516,0,0,0,0,0.132673222705234,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.564255994512011,0,0,0,0.0839755915436153,0,0.033327009126483,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0804094999714101,0,0,0.0295756783194693,0,0,0,0,0,0.340102814403476,0,0,0,0,0.121566794278759,0,0,0,0.161439159249261,0,0,0,0,0,0.0617575316623726,0,0.157858485131147,0,0,0,0,0.0277250821179268,0,0,0,0,0.147440357277468,0,0,0.136230377262701
X601901.CH.EQUITY,0.00607870543408875,0,0,-0.214080940554102,0,0,0.056568889630401,0,0,0,0,0,0,0,0,0,0,0.0733333164171658,0,0,0,0,0.177369672248381,0,0,0,0,0.0669190142134326,0,0,0,0,0.209086217028124,0,0.34515682701542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
