,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X000069.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0709380956923922,0,0,0,0,0,0,0,-0.0978121321763666,0,0.030621734856571,0,0,0,0,0,0.108614956256113,0,0,0,0,0,0,0,0,0.417042405280143,0,0,0,0.0146319696105389,0,0.069225570333575,0,0,0.276412615242722,0,0,-0.0824683016011544,0,0.0360606332998923,0.246346154270611
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0367478992075991,0,3.46944695195361e-18,0,0,0.0576336617975436,0,9.94039834956297e-05,0,0.118427692511538,0,0,0.53089934609649,0,0,0.0304478311733875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391066630211758,0,0,0,0.285913155346922,0,0,0,0,0,0,0,0.126790133861848,0,0,0.191642698035197,0,0,0,0,0.027647585903862,0,0.10525552118956,0.186311331578916,0
X2891.TT.EQUITY,0,-0.0339987907229937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518265582810105,0.144504118447675,0,0,0,0,0,0,0,0,0,-0.330576888011652,0,0.085349722887194,0,0,0.159430079826442,0,-0.222040091769431,0,0.0564064299351707,0.265136558462049,0,0.241627302759205,0,0,0,0.139453144481655,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.120631688582207,0,0,0,-0.0747706876736683,0.0225662366207676,0,0,0,-0.00481991105095989,0,-0.0608456707601108,0,0,0,0,-0.151192906396631,0,0,0,0.0838349417037732,0,0,0,0,0,0,0,0,0.157174520396881,0.364611146657036,-4.33680868994202e-19,0,0,0,0,0,0,0.0631088782134304,0.084763697489229,0
X600919.CH.EQUITY,0,0,0,0,0,0.274033019655576,0,0,0.0143293517563427,0,0,0.0515808333060009,0,0,0,0,0,0,0,0,0,0,0,0,0.202271804076666,0,0,0,0,0,0,0.264110305037072,0,0,0.0875479551980711,0,0,0,0,0,0,0,0,0,0,0,0.0340518055900395,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127276298600762,0,0,0.0319697837340322,0,0,0,0,0,0,0.214510170026312,0,0,0,0,0.13258394404915,0.232513626056685,0,0,0,0.122873848019982,0,0,0,0.0983907329075119,0.0947622799857253,0,-0.0847220969910086,0,0,4.33680868994202e-19,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.369413292880922,0,0,0,0,0,0,0.261134422078952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215895024321889,-0.0335105901939597,0.230553585943154,0,0,0,0,0,0,0,0,0,0.0619268067243026,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.259083682294644,0.322280605595985,0,0,0,0.0718174615293959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304401551090009,0,0,0,0,0,0.167938426025818,0,0.492952466124691,0,0,0.000202507996964807,0,0,0
X601901.CH.EQUITY,0,0,0,0,-0.0271902250531077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493369682525817,0,0,0,0,0,0,0.101114312486001,0,0,0,0,0,0,0.237878175698656,0,0,0.32293280515089,0.174702513791359,-0.300310783423715,0.40079682243316,0,0.111727878596358,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0.180176875423635,0,0,0,0,0,0,0,0,0,0,0,0.210548281999153,-0.0609174087840254,0,0,0,0,-0.218662808896781,0.198330356401307,0,0,0.194875545203211,0,0,0,0,0,0.0488993577484018,0,0,0,0,0.207681340495028,0,0,0.252346567134305,0,0,0,0,0,0,0
