,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X267.HK.EQUITY,0,0,0.129893382223836,0.0156762835763251,0,0,0.100157396494588,0.0492842806187002,0,0,0,0,0,0,0,0,0.233419573723664,0,0,0,0.0160910359721588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270949777847148,0.0576667105470422,0,0,0,0,0.190295241089822,0
X600016.CH.EQUITY,0,0,0,0,0,0.193995710104022,0,0,0,0,0.0381717282672188,0.20371083456503,0.0901866156565588,0,0,0,-0.0658946676046382,0,0,0,0,0,0,0.110061956993351,0,0,0,0,0.101851625715034,0.228919734656757,0,0.191273984954799,0,0.0528580245265889,0,0,0,0,0,0,0,0,0,0,0,0.0934198660078621,0,-0.152885371254117
X2388.HK.EQUITY,0,0,0.0414667999272933,0,0.760437838555956,0.0209052116132778,-0.11572314632277,0,0,0,0,0,0,0,0,0.269521898024919,0,0,-0.102692976702491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06797743950988,0,0,0,0.0552268127363192,0,0.102617995129127,0,0,0,0,-0.0622410771100102
X600030.CH.EQUITY,0,0.0277310234883086,0,0,0,0,0,0,0,0,0.0693707746029779,0,0,0,0,0,0.0508193376154029,0,0,0,0.0129959203369302,0,0,0,0.0600866154293683,0,0.288340485793099,0,0,0.0554692795432871,0,0,0,0,0,0.192859768982452,0.0430823644077224,0,0,0,0,0.23253788085449,-0.084817009409189,0.13098706846187,0.00323230935102777,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.00942348219718617,0,0,0,0,0,0,0,0,0,0,-0.0155132797974068,0,0.201564312939228,0,0.163181637861872,0,0,0,0,0,0,0,0,0.151369043516585,0,0,0,0,0,0,0,-0.0663627279958467,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.252096543460765,0,0,0,0,0,0,0,0.122133505069739,0,0,0,0.21966466340179,0.0146787986677045,0,0,0,-0.00461472863690083,0,0,0,0,0,0,0,0,0,0.0196262076100224,0,0,0,0,0,0,0,-0.0312582840483099,0,0,0,0,0,0,0.0471577186673591,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0739202240598908,0,-0.208793079354327,0.0393664511172657,0,0,0,0,0,0.224026833819247,-0.0233229354763381,-0.449294215959279,0,0,0,0,-0.0816906303900117,0,0,0,0.189873412390079,0,0.104027632677361,0,0,0,0,0,-0.0333591454364555,0,1.38777878078145e-17,0.0689193285146297,0,0.640401049090549,0,0.371169009184857,0,-0.110644524370921,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.00291687225218044,0,0,0,0,0,0,0,0,0,0.0398925395481626,0,0,0,0,0,0,-0.0408944834298009,0,0,0,0,0,0,0,0.113701550131541,0,-0.13431500451756,0,0,0,0,0,0.145191363469793,0.274487703111091,0,0,0,0.171802360269626,0.0101546918944287,0,0,0,0.110012422579577,0
X601211.CH.EQUITY,-0.0380229403294062,0,0,0,0,0,0,0,0,-0.0802391246084895,0,0,0,-0.0321028270134878,0,0,0,0,0,-0.0222647982229259,0,0.360578233478249,0,0,0,0,0,0.0678035900215163,0,0,0,0,0,0,0,0.251212970703112,0,0.0587551206747276,0,0,0.0417852120585811,0,0,0,0,0.278641508503523,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0259910393458344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668275719146421,0,0.125225681604267,0.352294582812243,0,0,0,0,0,0,0,0,0,0.130958889290056,0.205500332009153,0,0,-0.158942023087235,0.0455638795304243,0,0,0,0.062283175876622,0,0
X601229.CH.EQUITY,0,0,0.383556878500121,0,-0.0430972038055114,0,0,0,-0.14072837797551,0,0,0,0,0.194823332234435,0,0,0,0,0,0.181000502164073,0,0,0.0700066391789659,0.0757284368515477,0,0.0124935878142834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154320339807858,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.187365981956064,0,0,0.15817760968517,0,0.0498077482323532,0,0,0,0,0,0,0,0,0,0,0,0.0519107475595872,0,0,0,0,0.0547478587023423,0,0,0,0,0.233478384898904,0,0,0.233478322857978,0.118024227536224,0,0,0,0,0,0,0,0,0,0,0.0344154331961683,0,-0.268424212883007
X2882.TT.EQUITY,-0.207042870913483,0,0,0,0,0,0,0,0,0,0,0.129211398505409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689665793756549,0,0.106921304154089,0,0,0,0,0,0.337509857302571,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.120869240660776
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0864450380836194,0,0,0,0,0.0753788376261104,0,0,0,0.0514525147085555,0,0.0658209437075016,0,0,0,0,0,0,0.0468351427006388,0,0,0,0.462929423372533,0,0,0.00892507081168689,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0151114667503942,0.0222137300691819,0,0,0,0,0,0.0358352214707275,0.0857336382969001,0,0,0,0,0.0348338511413326,0,0.241341091499587,0.0740416774174997,0,0.131802096569093,0,0.0622563958581397,-0.042935841123951,0,0,0,0,0,0.485386226001425,0,0,0,0,0,0,0,0.022015918313196,0,0,0,0,0,0,0.145965989852484,0
X000166.CH.EQUITY,0,0,0.0263118924879628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00980179729133109,0,0,0,0,0,0,0,0,0.0457664237654342,0,0,0,0,0,0.118543023783457,0.243187162209444,0,0,0.275021750034771,-0.0227159707508508,1.73472347597681e-18,0,0,0,0.244696884024813,0,0
X2881.TT.EQUITY,0,0,0.0587762780128477,0.0101708756957683,0,0,0,0.0931723117296523,0.0872549892012628,0.189740558634665,0,0,0,-0.126094578739264,-0.122716582131502,0,0,0,0,0,0.235813228056549,0,-0.0851109494951044,-0.0676678003269296,0,0,0,0,0,0.0575974333250106,0.367800174517502,0,0,0,0,0,0,-0.132279262947811,0,0,0,0,0,0,0.25331255077546,0,0,0
X600999.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,-0.0594634422801136,0,0,0,0,0,0.125920373588907,0,0,0.188804365647444,0,0.143398239892734,0,-0.097229941329535,0,0,0,0,-0.0277702260064573,0,0,0.508450121119737,0.217135859660241,0,0,0,0.0436938436410179,0,0,0,0,0.00501500958491709,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.192115798547781,0,0.115332615249293,0,0,0,0,0,0.028718857354391,0.116217829603478,0,0,0,0,0,0.0984440712918541,0,0,0,0,0,0,0,0.0575337574548336,0,0,0.22360291917026,0,0,0,0,0,0,0,-0.134805404794874,0.0206169106778565,0.23122953111891,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.148854787935641,0,0,0,0,0.127192528784751,0,-0.120403809230123,0,0,0.0801642366308134,0,0,0,0,0,0,0,0.0748808673628912,0,0.220036500904398,0.129825345750307,0,0,0,0,0,0,0,0,0,0,0,0,0.206029695142871,0,-0.051809868871008,0,0,0,0
X2891.TT.EQUITY,0,0.376062511366392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520572854060242,0,0,0,0,0,0,0.199295022063142,0,0,0,0,0.140683158480842,0,0.0694782731347682,0,0,0,0.207649542290477,0,0,-0.504679678982794,0,0,0,0,0.132789812771037,0,0,0,0,0.223175499467579
X000776.CH.EQUITY,0,0.0250328671864037,0,0,0,0.0245485439604327,0,0,0,0,0,0,0.103243827593208,0,0,0,0,0,0,0,0,0.0178981558119942,0,0,0.417232886261388,0,0,0.0653058669073694,0,0.0332958435365977,0,0,0,0.175951950035318,0,0,0,0.0137277627051637,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.0522423228139178,0,0,0,0,0,0,0,0,0,0,0,0,-0.168265966560187,0,0,0.115248014643853,0,0.0789051400862243,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187254630574974,0,0,0,0,0,0,-0.00419940995495225,0,0,0,0,0,0,0,0.840525529406222,0.104187545472875
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.079154250386759,0,0,0,0,0.056496334781317,0.17674772668626,0,0,0.48416926715729,0,-0.0653549694924295,0.0657641276927215,0.0139858328055361,0,0.00310737016794364,-0.0384134757687762,0,0,0,0,0,0.00476510615107041,0,0.0284127199808171,0.233251166570049,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.132543498694543,0,0,0,0,0.239051261348409,0,-0.0152420684700194,0,0,0,0.227401708893778,0,-0.137377845939989,0,-0.0668862816889773,0,0,0,0.0140542401106807,0,0,0,0.129539512615716,0,0,0,0,0,-0.166279851880325,0,0,0.396736538986515,0,0,0,0.0621835524790555,0,-0.0560332674836206,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.1313774206196,0.0904275276033837,0,0,0,0,0,0,0,0.0777621254738825,0,0,0,0.545966503526303,0,0,0,0,0,0,0,0,0.146255148104584,0,0,0,0,0,0,0.0175179184176713,0,0,0,0,0.176331246261018,0,0,0,0,0,0.113290589575042,0,0,0,-0.212932766761209,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0321290988382258,0,0,0,-0.0821284645489903,-0.0780165990894311,0,0,0,0,0,0,0.157926363720447,0.252709137439476,0,0,0,0,-0.0731668526080096,0.110258696036597,0,0,0,0,0.0663052195037133,0.180607903516629,0,0,0,0.0740269087105152,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384739098909302,0,0,0,0,0,0,0,0,0,0,0,0.169094962928453,0,0.204606868701966,0,0.0114409949187244,0,0,0,0.232231497887044,0,0.111438405417816,0,0.141684701413082,0,0,0,0.178426286956317,0.00332529160791678,0,0,0,-0.0188334417650937,0.0320732291288686
X2892.TT.EQUITY,0,0,0,-0.135855420584881,0.0770809145159681,0,0,0,0,0,0,0,0.311204944903177,0,0,0.0835126426521217,0,0,0,0,0.213901602713274,0,0,0,0,-0.00347895728786935,0,0,0,0,0.0704220241618544,0,0,0,0,0,0,0,0,0,0.576088199829186,-0.220545534831674,0,0,0.154930343895824,0,0,0
X5880.TT.EQUITY,0,0,0,0,-0.0596148966969001,0,0,0,0,0.570542472731888,0,0,0,0,0,0,-0.0130283457708249,0,0.122909147313967,0,0,0,-0.412191804591927,0,0,0,0,0,0.0268185066715065,0,0.171350344926002,0,0,-0.0962191048740051,0.52270245080402,0,0,0,-0.182759700639774,0,0.288919785276138,0,0,0,0,0,0,0
