,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY,X601997.CH.EQUITY,X000166.CH.EQUITY,X2887.TT.EQUITY,X000776.CH.EQUITY,X2801.TT.EQUITY
X2883.TT.EQUITY,0,0,-0.0970318080303303,0,0,0,0.136612593924258,0,0,0,0,0,0,0,0,0,0,0,0.0504623781443315,0,0,0.187818351590087,0,0,-0.180817268961232,0.065346628513149,0,0,0,0,0,0,0.0191526167799687,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0614641010949799,0,0,0.00433673172829969,-0.0043485589984798,0.3608467123087,0,-0.023780854717393
X601838.CH.EQUITY,0.43458822723151,6.93889390390723e-18,0,0,0,-0.244095709681016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784759227028744,0,0,0,0,-0.0272942309714418,0,0,0,0,0.618114927235449,0.336844606338085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135523940976716,0,-0.157883349134895,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0545287515708777,0,0.0652211676509786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167066258045111,0,0,0.371393114113985,0.137139086751805,0,0,0.0711435335291433,0,0,0,0,0.0540815479007123,0.0104969497423022,0,0,0.142508183040625,0.101987151885797,0,0,-0.146116251113323,0.164715365247658,0.0170928023776405,0.252039665823211,0
X2884.TT.EQUITY,0,0,0,0,0.164522859067586,0,0,0,0,0,-0.135984750428164,0,0,0,0,0,0,0,0,0,0,0.181183770863225,0,0,0.103711069992517,0.107436192456139,0,0,0,0,0,0,0,0.41626036312082,0,0,0,-0.286642690477744,0,0,0,0,0,0.0734332479290758,0.0623096995340761,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156486873690371,0,0,0,0,0,0,0,0,0,0,0.0518747521774374,0,0,0,0,0,-0.104225147509552,0,0.0338297298684371,0,0,0.173423114436279,0,0,0.327488682075422,0,1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0
X601211.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160569846291882,0,0.175950404118551,0,0,0,0,0,0,0,0,0.272455730201213,0.0337581434907745,0.0719597870195542,0,0,0,0,-0.0698846048996878,0,0,0.273375011874201,0,0,0,0,0.47526243063228,0,0,0,0.0098098887270056,0
X2885.TT.EQUITY,0,0,0.136023201957483,0,0,0,0,0,0,0,0,0,0,-0.0526068670206087,0,0,0,0,0.198823492777741,0,0,0,0,-0.211814741009448,0,0,0,0.395742488241898,0,0,0,0,0,0,0,0.640538712120336,-0.0415722262269917,0,0,0,0,0,0,0,0,0,-0.2079076002436,-0.0543699139841708,0,0
X600999.CH.EQUITY,0,0,0,0.354199752876701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102216591063606,-0.124055345067484,0,-0.243082948108202,0,0.0601902692258121,-0.145737168835871,0,0,0.178034177683111,0,0.0631971993928902,0,0,0,0,3.46944695195361e-18,0,0,0.235464352702745,0,0,0,-0.113775725010848,0,0,0,0,0.247930279923384,0
X601997.CH.EQUITY,0,0,0,0,0,-0.229414834387383,0,0.186878601526695,0,0.274719091760782,0,0,0,0,0.0743492249082909,0.124248163212245,0,0,0,0,0,0,0,0,0.0239006178292338,0,0.178678817986834,0,0,0.0463699393855351,0.19302567289982,0,0.078769918394108,0.105023717446048,0,0,0.0965085473313806,0,0.0583927588207136,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0.0552537271525796,0,0,0,0,0,-0.485800162144466,0,0,0,0.221423448483272,0,0,0,0,0.300301493980018,-0.155490402711441,0,-0.12556440122334,0,0,0,0.0574792891456211,0,-0.0792293909918721,0.0423649594708438,0,0,0.115456430881326,0,0,0,0,0,0,0,0.103383119894638,0,0.506050868304237,0,0,0,0,0,0,0,0
X2887.TT.EQUITY,0,0,0,0,0,0,0,0,0.114579327542573,0,0.00842366045332844,0,0,0,0,0,0,0,0,0,0,0.170520430031093,0.0469976923689921,0,0.0807210816204652,0.154743079821936,0,0,0,0,0,0,0.164654740176063,0.176116650089748,0,6.93889390390723e-18,0,0.0508349727501463,-0.0801460020409244,0,0,0,0,0,0,0,0,0,-0.0546956578234405,0
X000776.CH.EQUITY,0,0,0,-0.116309275138493,0,0,0,0,0,0.053871294697181,0,0,0,0,0,0,0,-0.111414847188046,0,-0.026700555818374,-0.0680527322196521,0,0,0.185371619148799,3.46944695195361e-18,0,0,0,0,0,0.102904429771504,0,0,-0.0623456169142029,0,0,0,0,0,0.516359792209544,0,-0.0557828009252547,0.171652265265442,0,0,0,0,0,0,0.011042541521603
X2801.TT.EQUITY,0,0,0,-0.0881833491443515,0,0,0,0,-0.174531905182585,0.313555604904768,0,0,0,0,0,0,0,0,0.173714744352513,0,0,0,0,0,0.122744134178537,0,-0.0182460046952643,0,0.0353139066476421,0,0,0,0,0,0.304884924599505,0.0348422979050491,0,0,0,0,0,0,-0.00391151918517754,0.3744554328774,0,0,0,0,0.0131788664399264,0
