,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601998.CH.EQUITY,0,0.0611887318468296,0,0,0.109432826881687,0,-0.0363825957814929,-8.67361737988404e-19,0.0152206363905162,0,0.141147803142987,0,0,0.127907449462561,0,0,0,0,0,0,0,0,0,0,0.186147275020859,0.0533936371970828,0,0,0,-0.0458864707928806,0.04979768478666,0,0,0,0,0,0.415738583278016,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.0813610304159215,0,0,0,0.360288654045616,0,0.0395384256781851,0,-0.0928503272821991,0,0.0893015232702251,0,0,0,-0.053676857402024,0,0,0.472961035712234,0,0,0,-0.0337904109383111,0,0,0,0,0,0,0,0,0,0,0.0967428476349103,0,0,0,0.142205837904574,0,0,0,-0.0262091609605921,0,0,-0.0276522790504432,0,0,0,0
X601066.CH.EQUITY,0,0.072672861824198,0,0,0,0,0,0.0945993253948375,0,-4.33680868994202e-19,0,0,0,0,0.430961957715892,0,0,0,0,0,0.178270686674504,0,0,0,0,-0.20752516799659,0,0,0.0358906223352852,0,0,0,0,0,0,0,0,0,0,0,0,0.0014362702193934,0,0,0,0,0.246272265344091,0,0,0.0491420304770114
X267.HK.EQUITY,0,0,0,0,0,0,0.287818823662151,0.142557584495826,0,-0.135146089341968,0,-0.22127852881166,0,0,0.0270924090705269,0,0.253799921949624,0,0.10727007470359,0.243216238569681,0,0,0,0,0,0,0,0.185823970579056,0,0,0,0,0,0.00279532219750125,0,0,0,0,0,0,0.114586799911627,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.144968555091799,0.235569607620158,0,0.0355887697038219,0,0,0,0,0,0,0.0356905339659404,0.294511022522878,0,0,0,0,0,0,0,0,0,0,0,-0.0234761098488013,0,0.0873635133947826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125676928565765,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.191064829204869,0,1.73472347597681e-18,0.0834116669718172,-0.0325488760603788,0,0.0216315761035637,0,0,0.26039327232629,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617874972440436,0,0.467333981069325,0.135192852740443,0,0,0,0,0,0,0,0,0,0,0,-0.0367115004507469,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928497388472469,0,0,0,0,0.0865497867436098,0,0,0,0,0,0,0,0,0,0,0.0619785261872948,0.0260563036737958,0,0.133696882522394,0,0.126173254203395,0,0,0,0,0,0.332826831008182,0.0686010567216549,0,-3.46944695195361e-18,0.0343550120410674,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.108292886223275,0,0,0,0,0,0,0.0721181101220388,0,0,0,0,0.159180213932845,0.0827053207005637,0,0,0.062614114014527,0,0,0,0,0,0.223320515390346,0,0.0780714547163402,0,0.0735698153770706,0,0,0,0,0.274070024161211,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.00421983928722503,0,0,0,0,0,0,0,0.0736652876193932,0.0153794385891104,8.67361737988404e-19,0,0,0,0,-0.0775503757806045,0,0,0,0,0,0,0,-0.0848189827351964,0,0,0,0,0,0,0,0,0,0,0,0.583906279858445,0.105253283231171,0,0,0,0,0,0,0,0,0,0,0,0.209041063904971,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.123933732127719,0,0,0,0,0,0,0,0.716099845161798,0,0,0,0,0,0,0,0,0,0,-0.0778095415287781,0,0,0.0263153964714927,0,0,0,0,0,0,0,0,0,-0.266695315192345,0,0,0,0,0,0,0,0.0548329388164264,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.100132306181112,0,0,0,0.0844637029645871,0,-0.119573432896544,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0715829486735338,0,0.0921509912266802,0.3229429991995,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0.0785597425456717,0.0525722582367566,0,0,0,0.195020784319446,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.0766068149668102,0,0,0,0,0,0,0.235958434832888,0,0,0.354027937125455,0.0340395797723961,0,0,0,0,0,0.0586137203181772,0,0,0,0,0,0,0.154137228714606,0,0,0,0,0,0,0,0,0,0,0,0.159895401713919,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.00718904147539586,0,0,0,0,0,0,0,0,-0.0724522901116525,0,-2.77555756156289e-17,0,0,0,0,0,5.42101086242752e-20,0,0.159301051498174,0,0,0,0.00175811761757222,0,0,0,-0.0555212918489518,0.231311482779118,0,0,0,0,0.0403193229100948,0,0,0,0.441016640420691,0.127360609780646,0,0,0.035176116345939,0,0.00824427722675859,0,0,-0.0900259566841676
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.053617272832492,0,0,0.175539986315079,0,0.262241099774087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785233104249843,0,0,0,0,0,0.262619650508486,0,0,0.00755906175087527,0,0,0,0.0202062095092387,0,0,1.38777878078145e-17,0,0.234544142139509,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0448906272372627,0,0.0438342106175994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226533845432279,0.208594391798683,0,0,0,0,0,0,0,0,0,0.143506894889642,0,0,0.195812420075305,0,0,0,0,0,0,0.0819081460909679,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0706188057333273,0,0,0,-0.0729101701841667,0,0,0,0,0,0,0,0,0,0,0,-0.10352501712919,0,0,-0.0296622204457765,0,0,0.622272386619818,0,0,0,0,0,0,0,0,0.274492603662632,0,0,0,0,0,0.0761095221904202,0,0,-0.0687225373845789,0,0.0797449747734891,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0935297191427481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721040904134405,0,0,0,0,0,0,0,0,0,0,0,0,0.241695741075888,0,0,0,0.19553467764439,-6.93889390390723e-18,0,0.0680787180729222,0.0257165420600231,0.358568668415151,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0184074833186058,0,0,-0.080016163701711,0,0,0,0,0,0,0,0,0,0,0.00787949943983746,0,0,0,0.0684109840034582,0,0,0,0,-0.0276638735986676,0,0,0.0608710560641148,0,0.171962867211421,0,0,0,0,0,0,0,0,0,0.35447843484007,0,0,0.260045590838879,0.0451677678953427
X600015.CH.EQUITY,0,0.343313779001374,0,0,0,0,0,-0.163649215160847,0,0.021705845701462,0,0.0185816024163145,0,0,0,0,0,0,0,0,0,0,0,0,0.384594463245163,0.20471427819766,0,0,0,0,0,0,0,-0.0965708220955317,0,0,0.194642974979529,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0347015490439301,0,0,0,0.100748579135485,-0.0329793719272039,0,0,0,0,0,0,-0.107324094062605,0,0,0,-0.036945274112568,0.0203009604181447,-0.0842080601140166,0,0,0,0,0,0,0,-0.0357451296249594,0,0,0,0,0.0511087081138117,0.174941735194237,0.029030272033422,0.184147675670145,0,0,0,0,0,0,0,0,-0.0908857777685609,0.419479768847159,0.216400694087762
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249409446092548,0,0,0.201278027905559,0,0,0,0.0372525652494789,0,0,0,0,0.203826838057186,0,0,0,-4.33680868994202e-19,0,0.197361545042377,0.0721124715930444,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0428476383457007,0,0,0
X002736.CH.EQUITY,0.054196416004619,0,0,0,0,0,0,0.0311046474551107,0,-0.111973057245702,0,0,0,0,0,0,0,0,0,0,0,0,0.15073431812978,0,0,0,0.0984311351780126,0,0,0,0,0,0.113772465198501,-8.67361737988404e-19,0.180243179259767,0,0,0,0,0,0,0,0,0,0,0,0.373213359755213,-0.00130755252243925,0,0.0748639582618229
X601916.CH.Equity,0,0,0,0.40950057470427,0,0,0,-0.205790290035462,0,0,0,0,0,0,0,0,0.105033483307464,0,0,0,0,0,0,-0.0211168437164361,0,0,0,0,0,0,0.0734627331438471,0,0,0,0,0,0.258405602925406,0,0,0,0,0,0,0.0699103085858243,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.123722963320514,0,0,0,0,0,0,0,0.0684352016017734,0,0.18763977140807,0,0,0,0,0.117042233383455,0,0,0,0,0.0390650433276677,0,0.0721790009206376,0,0,0.0566227929095492,0,0,0,0.0924578797167346,0,0,0,0,0,0,0,0.196456683394711,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307953832634678,0,0,0,0,0,-0.0184128800449728,0,0,0,0,0,0.144323971240609,0.147146763631176,0,0.0983459186815122,0,0.112066335681308,0,0,0,0,0.0990440942476167,0,0,0,0,0.0937425027363489,0,0,0,0,0.0964002859036136,0,0,0
X2884.TT.EQUITY,0,0,0,-0.138485932169158,0,0,0,-0.195384374163469,0,0,0,0,0,0,0,0.353453017841508,0,0,-0.0235441738835242,0,0,0,0,0,0,0.152512955295108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755207583088663,0,0,0,0,0,-0.00664532208054747,0.553170725243029,0.163811305743878
X601236.CH.EQUITY,0,0,0,0,-0.0203672538573787,0,-0.0834963493771045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443913771776695,0,0,0,0,-3.46944695195361e-18,0,0,0.476485436606082,-0.0132790861220618,0,0,0.481125940187887,0,-0.0914568354057561,0,0.0830426402207642,0,-0.0448699551196887,0,0.0728289639244893,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0776778853724579,0,0,0,0,0,0,0,0.112662731420044,0,0,0,0.00755156986843494,0,0,0,0,0,0,0.0419710616375199,0,0,0,0,0,0.181685689895759,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0413280972071796,0,0,0.0448427297234543,0.0523102638459303,0.177359506933918,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,-0.0706629144805528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390925548913543,0,0,0,0.0710773350514085,-0.0491137365626506,0,0.000520098269015092,0,0,0,0,0,0,0,0,0,0,0.0191432717404205,0,0.103916431856343,0,0.362693060894394,0,0,0,0,0.052273637135372,0.357879488673704,0,0,0,0.249824852025779
X5880.TT.EQUITY,0,0,0.0128544066048643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191314110278279,0,0.0162469221851516,0,0.0805975920539731,0,0,0,0,0,0,0,0,0,0,-0.0163751924777923,0,0,0.0126389675745021,0,0.166379879735321,0,0.465323738229135,0,0,0,0,0,0.234158961185442,0,0,0.074865851515718,0
