,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X601601.CH.EQUITY,0,0,0,0,0,0,0.0534974647147119,0.0380030127225553,0,0,0,-0.00287070116857271,0,0.201883436171998,0,0,0,0,0,0,-0.00192422514102538,0,0,0,0,0,0,0.0462484157594564,0,0,0,0,0.314313836882435,0.035749948081983,0,0,0,0,-0.0554503493046185,0,0.105131344341869,0,0,-0.0653842962764185,0,0,0,0,0,0.150185508304221
X2882.TT.EQUITY,0,0,-0.0127824108861805,0,0,0,0,0.325160335412703,0,0,0,0,0,0,-0.279675907879519,0,0,0,0,0,0.110706886289326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096664971289055,-0.275366514442556,0.419375387222241,0,0.209394327368684,0,0.485857337960076,0,0,0,0,0,-0.149096305068892
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246716696363948,0,0,0,0,0,0.50295472561731,-0.0590089291367096,0,0,0,0,0,-0.153351651318486,0,0,0.190289485692603,0.448479421639432,0,0,0,0.169201309349376,0,0,0.121849471278422,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.197506192918031,0,0,0,0.256513607261476,0,0,0,-0.059874924578416,0.155440763218048,0,0,0,0.117381231322469,0,0,0,0,0,0,0.358360661179974,0,0.271566065215397,-0.0893308297023688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357263768303844,0,0,0,0,0,0,0,0,0,0,-0.120504144054121
X600926.CH.EQUITY,0,0.0881761828703535,0,0,0,0,0.192650850095517,0,0.201067664036632,0,0,0,0,0,0,0,0,0,0,0.388070807840294,0,0,0,0.00532017491909894,0,0,-0.178079776903702,0,0,0,0,0,0.0674222630009023,0.00562180632615598,0,0,0,0.0267316838862269,0,-0.072628867796236,0,0,0,-0.0692148053215647,-0.0238773423635307,0,0,0,0.187967300139552,0
X601319.CH.EQUITY,0,0,0,0,0.285166746855028,0,0.0604827599861039,0,0,0,0.244917332484476,0,0,-0.22299592513092,0,0.136975712691816,0,0,0,0,-0.0715133671566065,0,-4.33680868994202e-19,0,0,0.232403352325914,0.0269074668530609,0.123208611959696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810398655020974,0,-8.67361737988404e-19,6.93889390390723e-18,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0.104111188144885,-0.0137359225986657,0,0,0,0,0,0,0,0,0,0,0,0,0.318577415295272,0,0,0.184807234088575,0.0242814863061622,0,0,0,0,0,0.0109795831256883,0,0.229771713679746,0,0,0,0,0,0,0,0,0,0,0.00599628460445982,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.102198777774474,0.114304639874256,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.112328976833217,0.0536454474654801,0,0,0,0.0124295840209391,0,0.229089729323101,0,0.15611802570187,0,0,0,0,0.11137324557527,0,0,0,0,0.00924078014696057,0,-0.0520095706133086,0,0,0,0,0,0,0,0,0,0,0.243252760579253,0
X600030.CH.EQUITY,0,0,0,0,0,0.0682614122075347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887864087449673,0,0,0,0,0,0,0,0,0.0605024790468249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624501052997921,0.022856442640678,0,0.159525883105887,0.262328542342132,0
X5880.TT.EQUITY,0,0.08879678649857,-0.0445628588007296,0,0,-0.164269030761506,0.032288480956927,0,0,0,0,0,0,0,-0.0240013756162478,0,0,0,0,0,0,0,0,0,0.0332938049487129,0,0.0619274224408863,0.0765914604610842,-0.0348462488333309,0,-0.167061892954414,0,0,0,0,0,0,0.564550812154391,6.93889390390723e-18,0,0.0124269127637099,0,0,0,0,0.306584160025479,0,0,0,0
X601838.CH.EQUITY,0.121811802512233,0,0.14646460253232,0,0,0,0,0,0,0.00669177547646933,0,0,0.0470722401317399,0,0,0,0.0736549114877177,0,0,0.144849171898118,-0.095790390536061,0,0,0.301060088818331,0,0,0,0,0,0.0438767335412025,0,0,0,0,0,0,-0.00795212138341029,0,0,0,0,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0.0582306580784679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187168162739998,0,0,0.00949886815818683,0.157917442546088,0,0,0,0,0,0.276392014659952,0,0,0,0,0,0,0,0,0,0,0.13246797754837,0,0.118496157878894,0,0,0,0,0
X2880.TT.EQUITY,0,0,-0.0554174089655835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136097938859355,0,0,0,0,0,0,0.4321623525217,0,0,0,0.313365066053445,0.0325049710901601,0,0,0,0.0176370260879312,0.225490977521739,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.0143505553834357,0,0,0,0,0,0,0.0546548556621054,0,0,0,0,0,0,0,0,0,0,-0.293820131279017,0,0.234532293005237,0,0,0,0,0,-0.0987758670294481,0,0,0,0,0,0.140300341082631,0,0.40814198128399,0,0.0645556579816926,0,0,-0.0134134133888242,0,0,0.13131977697384,0,0,0.0933792260230007,0
X2883.TT.EQUITY,0,-0.0980881131548256,0,0,0,0.0654046434736909,0,0,0,0,0,0,-6.93889390390723e-18,0.354542063067797,0,0,0,0,0,0,0,0,0,0,0,0,0.497463797625415,0,0,0,0,0,0,0,0,0,0,0.0401116611279326,0.245736590807081,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0569277928992062,0,0,0,-0.180047257627344,0,0,0,0,0,0,0,0,0.242472703804469,0,0,0,-0.0870743223412648,0,0,0,0,0,0,0,0,0,0,0,0.0583132226554757,0.468996359081033,0,0,0,0.220472509869977,0,0.0794764275219365,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.118958295950966,0,0,0.0184399941551118,0,0,0,0,0,0,0.0177982975813877,0,0,0,0,0.00502019542813438,0.00442110139290103,0,0.098246190757172,0,0.00759891955129783,0,0,0.0322747547770048,0.0784095866624076,0,0,0,0,0,0,0,0,0,0,0.628702620062413,0,0,0,0,0,0.0702483071111606,0
X601211.CH.EQUITY,0,0,0,0.017198038489015,-0.011190954066021,0,0,0,0,0.0495537127177325,0,0,0,0,0,0,0,0,0,0,0,0.164527600022832,0,0.069184183148422,0,0,0,0,0,0,0,0,0,0,0,0.0585751591091466,0,0,0,0,0.0120022642285324,0,0,0,0,0,0.0209994758750502,0.315685070236489,0.440092646958552,0.0684860939401776
X2887.TT.EQUITY,0,0,0,0,0.016633777337846,0,0,0,0.338385113590831,0.113997902570464,0,0,0,0,0,0,0,0,-0.151311657044163,0,-0.131496663011529,0,0,0,0,0,0.227698506260192,0,0,0,0,0,0,0,0.139971802068564,0,0,0.186459778685627,0,0,0,0,0,0,0,0.197331585385514,0,0,0,0
X601997.CH.EQUITY,0,0,0,0.0411146283458757,0,0,0,0,0,0.0751801853308217,0,0,0,0,0,0,0,0.139451595947552,0.130661638287013,0,0.040937804315228,0,0.0158390679719196,0,0,0,0,-0.0557966216391978,0.0701530743295522,-0.0821159923589931,0.167535734685022,0,0,0,0,0,0.389793539345684,0.0692642639085485,0,0,0,0,0,0,0,0,0,0.187583184968045,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494528644712335,0,0,0,0,0,-0.0737923457499598,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.231136954356495,0.159288611905522,-0.0134157837498888,-0.341361287219835,0.0268949582589696,0,0.0551054092827037,0,0,0,0.22869725981604,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,-0.0138129763481123,0,0,0,0.243577928838771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206773732792496,0,0,0.129999916445667,0,0.0168040445580108,-0.074837788787341,0.132552882703497,0,0,0,0,-3.46944695195361e-18,-0.0153679613546561,0,0,0,0,0,0,0,0.127648809891834,0,0.0340516572375229,0,0,0.214271710218766,0,0
X000166.CH.EQUITY,0,0.0429642590844841,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00794121383221253,0,-0.0266374186904741,0,0,0,0,0,0,0,0.0806965792404313,0,0.111774442767705,0.0569142482539663,0,0,0,0,0,-0.0495204555488668,0,0,0.200800098539205,0.100124113197082,0.143994112768457,0.0872754279463639,0.0893795411563462,0,0,0.337095789844393
X000776.CH.EQUITY,0,0,0,0,0,-0.0561867063275387,0,-0.0157410080533757,0,-0.0797595527498243,0,0,0,0,0,0,0,0,0,0,0,0.0701838839362036,0.0538553453626338,0,0,-0.068928105398856,0,0,0,0,0,0,0,0.654999611989063,0,0,0,0,0.13604967477439,0,0.0728332069388636,0,0.22921913315903,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0217652228672269,0,0,0,0,0,0,0,0,0.0725520350386826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610211495672512,0,0,0,0,0.0702891406247542,0,0.0128401584287065,0.137324391230399,0,0,0,0,0.0848431909719856,0,-0.0608372326241501,0,0,0.154611532384726,0.253476030749675,0.231828433734784,0
