,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601696.CH.Equity,X600919.CH.EQUITY,X600958.CH.EQUITY
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371021003968,0,0.221531124338358,0,0,0,0,0.107097516859601,6.93889390390723e-18,0,0.0814952423768263,0,0,0,0.130817778643917,0,0,0.0421793328037825,0,0,0,0,0,0.00713639995568627,0,0,0,0.124474189680956,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.11522306456003,0.0508953190401617,0,0,0,0.30818022767292,6.93889390390723e-18,0,0,0,2.71050543121376e-20,0.0494385250796957,0.11118507491766,0,0,0,0,0,0,0,0,0,0,0.0213455502976097,0,0,0.0900612762161875,0,0,0,0,0,0,6.93889390390723e-18,0,0.127301555598135,0,0,0,0.0381128541413021,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.162694261776366,0,0,0,0,0,-0.1154982475065,0,0,0,0,0,0,0,0,0,0,0,0.0637461685128378,-1.73472347597681e-18,0,0,0,-0.112542507137745,0,0,0.0856433077207212,0,0,0.610758370934911,0,0.0769142233027336,0,0,0,0,0,0,0,0.179703191990425,0,0.0404869252486832
X2886.TT.EQUITY,0,0,0,0,0,0.00249302324943927,0,0,0.0158259811669678,0,0,0,0,0,0.148587137463084,0,0,0,0,0,0,0,0.306491754392225,0,0,0.054099797898125,0,0,0,0,-0.0486652366986964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305730476768498,-0.250503672373651,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.0989507847504494,0.458185296629734,0.0278302414377176,0.0236508916905273,0,-0.252127956220334,0.33120093532357,-0.0874512878777927,0,0,0,0,0.0241985662767794,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.208849739957203,0,0,0,0,0,0,0,-0.020271157480319,0,0,0,0,0,0,0,0,0.0288474222601423,0
X2891.TT.EQUITY,0.0583162977727958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219340135929951,0,0,1.73472347597681e-18,0,0,0,0,0,0.0850290783568472,0.181832153681821,0,0,0,0,0.0265180468926209,0,-0.0461611646832841,0,0.185280218161168,0,0,0,0.266592113448945,-0.18771606412986,0,-0.0950680327583739,0.360806532769089,0.0293339439327759,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0.330138350647832,0,0,-0.0238769902180661,0.0136415428242861,0,0,0,0,0,0.229978291924974,0,0.0154269529319335,0,0,0,0,0,0,0,0.0927574672924321,0,0,0,0,0.0526909178418338,0,0,0,0,0.0115259989138239,0,0,0,0,0,0,0,-0.0671138670564584,0,0,0,0,0,0.157890758388523,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324406600313589,0,0,0,-0.0733584751559759,0,0,0.0140252618174086,0,0,0,0,0,0,0,0,0,0,0.177417706280357,0.241007407521798,0,0,0,0.19613709784068,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.150001436244258,0,0,0,0,0,0,0,0,0,0,0.215517607369611,0,0,0,0,0,0,0,0,0,0,0,0,0.0458005654375868,0,-0.0367447476506626,0,0,0.636882983334379,0,0,0,0,-0.0120574944484996,0,0,0,0,1.38777878078145e-17,0,0.0671813421018943,0,0,0
X600958.CH.EQUITY,0,0,0,0.0998217111993809,0,0,0,0,-0.118454757649171,0,0,0,0,0,0.0739634408261794,0,0,0,0,0,0,0,0,0,0,-0.00556270856318814,0,0,0.00532137146218466,0,0,0,0,0.126528856241565,0,0,0.0802899829413238,0.356914150093301,0,0,0,0,0,0,0,-0.0947422649329971,0,0,0.110863268557333,0
