,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X000627.CH.EQUITY,X601788.CH.EQUITY
X601916.CH.Equity,0,0,0,0,0.0200617212483481,0,0.0190322477778861,0,0.0127422667067452,0,0,0.17543659592184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849447955346135,0,0.0378955695326228,0,0,0,0,0,0,0,0.32686905304691,0,0,0.0703514356364253,0,0,0,0,0,0.0919743635420058,0,0.178474677684768,0,0
X601601.CH.EQUITY,0,0,0,0,0.0629022213346384,0,0,0,0.0925704224379204,-3.46944695195361e-18,0,0,0,0.0205958091893832,0,0,0,0,0,0,0,0,0,0.226226452810173,0,0,0,0,0,0,0.385797827232547,0,0.144808949636931,0,0,0,0,0,0,0,0,0,0,0.0497315473359295,0,0,0,0,0.0106457422711017,0
X601009.CH.EQUITY,0,0,0,0,0.0152526973975539,0,0,0,0,0.2576412516453,0,0.210849137220235,0,-0.0606127631956009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215951133819864,0,-0.0731556152370041,0,0,0,0.137651696972661,0,0,0,0,0,0,0,0,-0.413741465623403,0,0,-0.029425708488213,0,0.156489333064212,0.466585672792392
X11.HK.EQUITY,0,0,0,0,0.0814793099057595,0,0,0,0,0,0,0,0.0398644694664235,0,0,0.169546773859209,0,0.374513443424661,0,0.318964640840489,0,0,0,0,0,0,0,0,0,0,0,0,0.028773403847774,0,0.134278513995705,0,0,0,0.154610981991307,0,0.064321161896257,0,-0.382308183098255,0,0.199015384587819,0,0,0.0212855370331188,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.185376546776031,0,0,0,-0.283384935897131,0.376138578460408,1.38777878078145e-17,0,0,0,0,0.127296713403123,0,0,0,0,0,0,0,0,0,0,-0.0332405051470426,0,0,0,0,0,0.192306814545387,0,0,0,0,0.0986831245598635,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00125002591634279,0,0,0.396489460149894,0,0.183926343043399,0,0.0786152876353098,-0.0438916591895435,0,-0.0132459302523356,0,0,0,0,0,0,0,0,0,0,0,0,0.0520268678511222,0,0,0.24984962964479,0,0.0956839701547747,0,0,0,0,0,0.239385927871616,0,-0.329877981415441,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.037029083575889,0,0,0,0,0,0,0,0,0,0,0,0,0.112476050376375,0,0.121949747772465,0,0,-0.0351971703634983,0,0,0,0.038765755956694,-0.0642168384915177,0,0,0,0,0,0.0322253842433162,0,0,0.195072195607114,0.214353215782041,-4.33680868994202e-19,0,0.218879719186514,0.109582354128326,0,0
X601077.CH.Equity,-0.0590104820131768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983101304079027,0,0,0,0,-0.0202350899722878,0,0,0,-0.065279272648428,-0.0297649253017307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0130482818584803,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.372217742380932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316106921929539,0,0,0.124173068934959,0,0,0,0.133650216157698,0.0632624525733777,0,0,0,0,0,0,0,0.159887415501166,0,0,0,0.0285144705815371,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0.0585627178863993,0,0,0,-0.0529548481308709,0,-0.0476427205560201,0,0,0,0.107112885738088,0,0.143995309482201,0,0.289259869067887,0,0,0,0.197692709356458,0,0,0,0.52027196824693,0,-0.0773411607182759,0,-0.211725095629351,0.360041946398068,0,0,0.210755022553577,-0.103944190684934,0,0,0,0,-0.0740817569210038,0,0,0,0,0,0,0,-0.25073530269214,0,0,-0.129802200400794,0
X601577.CH.EQUITY,-0.142978779284232,0,0,0,-0.063839660414962,0,0,0,0,0,0,0,-0.0475565765778622,0,0,0,0,0,0,-0.0523865509194748,0.197244613442025,0,0.0545612059947415,0,0,0,0,0.838556057022038,0.289478091649826,-0.15174884843879,0,0,0,0.0580028948610826,0,0,0,0,0,0,0,0,0,0,0.561956475618672,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.109741971795066,0,0,0,0,0.00820827187233432,0,0,0,0,0.0760201901342616,0.158452765076898,0,0,0,0,0,0,0,-0.116497461787254,0,0,0,0,0,0,0,0,0,0.00519434954458926,4.33680868994202e-19,0,0,0,0,0.142463781667933,0.563815098424081,-0.0983716313132629,0,0,0,-0.0255805108548008,0,0.136708252831213,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.1518809836596,0,0,0,0,-0.0470874922875544,0,0,0,0,0,0,0.0676367561292387,0.105109081392104,0,0,0,0,0.12833832500267,0,0,0,0,0,0,0.0384779822271905,0,0.05683177939599,0.170438089630875,0,0.109420843906162,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0.0797736528994164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440503612977125,0,0,0,0,0,0,0,0,0,0,0.00920443264005102,0,0,0,0,0,0,0.216930527067909,0,0,0.105531404163917,0,0,0.117210509149366,0,0,0,0.108155266051507,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0308929982602906,0,0,0,0,0,-0.0267857008095124,0,0,0.0959267975137269,0,0,0,0,0.0325394559757976,0,0,0,0.168823606150598,0,0.0363011670581625,0,0,0,0.0253241503127984,0.134008691961724,0,0,0,0,0,0,0.017377245651712,0,0,0,0,0.106626812729717,0.304448478614722,0,0
X601881.CH.EQUITY,0,0,0.1097507830895,0,0,0,0,0,0,0,0,0,-0.0584587334326962,0,0,0,0,-0.0232240050930037,0.0836557888124022,0,0,0,0,0,0.22439801781982,0,0,0,0,0,0,0,0,0,0,0,0,0.101490310070391,0,0,0,0,0.0782553732546995,0,0,0,0.247615663039998,0,0.038904532002299,0
X000166.CH.EQUITY,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0239270491067007,0,0,0,-0.0112133476914889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622401746380401,0,0,0,0,0,0,0,0.385463858394012,0,0.240519020539442,0,0,0,-3.46944695195361e-18,0,0,0.0038905589913951,0.0726117894067197,0,0,-0.0429230093788182,0.259053952502631
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.258864893003094,0,0,0,0.277464060230016,0,0,0,0.119639112753696,0,0,0.0252612003453321,0,0,0,0,0,0,0,0,0,0,0.00704068413105013,0,0,0,0,0,0,0,0.00745434343871816,0,0,0.00655317759884019,0.0637749351849674,0,0,0,0.0541353986008923,0,0.21032264842613
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.114854400121947,0,0,0,0.0172913037820531,0,0.0135265631453389,0,0,-0.0485580147364425,0.120483875859608,0,-0.104322721506101,0,0,0,0,0,0.00814759703263851,0,0,0,0,0.0714384827243825,0,0,0,0,0,0,0,0.168570038832688,0,0.175037154991792,0,0,0.463940347089918,0,-4.33680868994202e-19,0.000652721450465476
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.170909209183799,0,0,0,0.170016571447908,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0141648515384565,0,0.0158806366330333,0,0,0.108535457523497,0,0,0.218298852171949,0,0,-0.0745770408119618,0,0,0,0,0,0,0,0,0.202472751147744,0,0,0,0,0,0,0.0678583068081351
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386597016921949,0,0,-0.0578986877100096,0.0456008167781948,0.290701896960724,0,0,0,0,0.0393567525866925,0.090956803266717,1.73472347597681e-18,-0.0387236762288217,0,0.00107740790030589,0,0,0,0,0,0,0,0,0,0,0.0183784980377719,0,0,0,0.236937323482071,0.384625098556387,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.142031211651284,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0714460715762208,0,0,0,0,0.183962968193556,0,0.0225699412926786,0,0,0,0,0,0,0.0485457715127505,0,-0.050010373694118,0,0,0,0,0,0,0.284979124018206,0.0324623402591374,0,0,0.00823964309837683,0,0,0,0,0.441046154779515
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365974028670212,0,0,0,0,0,0,0,0.150629569257043,0.185586774106421,0,0,-0.105887694242114,0,0,0,0,0,0,0.252275618992394,0,0.434910057175748,0,0,0,0,0,0,0
X600928.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0990032212417504,0,0,0,0,0,0,0,0.0364720134245345,0,0,0,0,0,0,0.105841875746827,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-2.16840434497101e-19,0.126585705449595,0,0,0.292433633348146,0,0,0,0.121404631185449,0.0115192034135291,0.164053229703125,0,0,0,-0.0603947212122951,0
X000627.CH.EQUITY,-0.085399926415481,0,0,0,0.1494750415615,0,0,0,0,0,0,-0.0248012708052117,0,0.0791120521202987,0,0,0,0,0,-0.035849389774711,0,0,-0.128171906800757,0,0,0,0.183675403645132,0,-0.00977217664559277,0,0.241950614837276,0.0258657174178658,0.0171964699975108,0,0.0178300707837697,0,0,0,0,0,-0.0892311991575808,0,0,0,0,0,0,0,0,0.252242147114207
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117630618954593,0,0,0,0.356235963733461,0,0,0.00476805967357333,0,0.0417495485505013,0,0,0,0,0,0,0,0,0.448451615512012,0.0451033644255411,0,0,0,0,0.0636818614390917,0,0.185448936377549,0
