,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X600015.CH.EQUITY,0.0191976861386765,0,0,-8.67361737988404e-19,0.0179447384336539,0.103172802096361,0,0,0,0,0,0.10354907853381,0,0,0,0,0.0584714002054521,0.145902116447308,0,0,0.14502554091446,0,0,0,0,0,0,0,0,0,0,0,0,0.496916259882074,0,0,0,0,0,0,0,0,0,0,0.0324222095059765,0,0,-0.0119760060037062
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.02588587841078,-0.0738567304332826,0,0,0,0,-0.428504182465093,0,0,0,0,0,0,0,0,0,0.121707803219496,0,0,0,0,0,0,0.0520886734346755,0,1.06329710501732,0,0,0,0,-0.0779148507317664,0,0,0.117015664392629,0,0,-0.291493053172278,0,0,0,0.123941701335959
X600999.CH.EQUITY,0,0,0,0,-1.0842021724855e-19,0,0.00231329279129965,0,-0.0565700035857943,0,0,0,-8.67361737988404e-19,0.167934074948443,0,0,0,0.132304145934444,0.239448819716112,0,0,0,0.0237206824159157,0,0,0.23175149032299,0,0,0,0,-4.33680868994202e-19,0,0.119777835847118,0,0,8.67361737988404e-19,0,0.041621695515414,0,0,0,0,0,0.106896186928039,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0.23750031803668,-0.0793766658879295,0,0,-0.532888224438571,0,-0.0471564763937838,0.236291167684266,0,0,0,0,0,0,0,0,0,0,0.270424873819083,0.39414792605681,0,0.284032982308702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474520799409071,-0.0996633440387273,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.104998910887184,0,0,0,0,0.119379024174615,-0.0930453833027371,0,0,0,0,0,0,0,0.0893568507656245,0.0934967797727172,0,0,0,0.136799377245168,0,0,0.0672016069413608,0,0.225235880589259,0,0,0,0,0,0,0,0,0,0.257103722211797,0,0,0,0,0.146181621800203,0
X002736.CH.EQUITY,-0.0384057380662853,0,0.010703702112038,0,0,0,0,0,0,0,0.162715967270373,0.214146817587599,0,0,0,0.0521652276179266,0,0,0,0,0,0.0198834328938767,0,0,0,0,0.0898283812368242,0,0,0,0,8.67361737988404e-19,0,0,0.134912599147413,0,0,0,0,0,0,0,0,0.0542452385128401,-0.0759761185841639,0.295915091119889,0,0
X000776.CH.EQUITY,0,0,-0.0422474409066154,0,0,0.122900778640794,0,0,0.141605897192473,0,0,0,0.127615198398529,0,0,0,-0.0589226285040668,0.0229669764591934,0,0,0,0,0,-0.0356042111691815,0.482315610689272,0.00231765964196423,0.0793597615552318,0,0,0,0,0,0,0,0.138408528348948,0,0,0,0,0,0,0,0,0,0,0,-0.0363132113619258,0
X2891.TT.EQUITY,0,0.0592313984514623,0,0,0.0807036115793715,0.098447408216914,0,0,0,0,0,0,0,0,0,0.269296100113726,0.450208862110547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106481107472712,0,0,0,0,-0.500922002262229,0,0,0,0,-0.0248370291128244,0.0642599658926043,0,0,0,0,0
X2886.TT.EQUITY,-0.192633683964145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615893766415831,0.0993509157469984,-0.090913493004988,0.00383037028804627,0,0,0,0,-0.0970909851243739,0,0,0,0,0,0,0,0,-0.00368279564286889,0,0,0,0,0,0,0,-0.0174312795811073,0,0,0,0,0,0,0,0.775674971569598
X601881.CH.EQUITY,0.0836003588080204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630703308675491,0.147080723643218,0.260262991886023,0.211803668659569,0.114845254431144,0,0,0,0,0,0,0,0,0,-0.0139977564979291,0,0.162996849004075,0,0,0,0,0,-0.0635050592917104,0,0,0,0,0
X600919.CH.EQUITY,0,0.378724808111007,0,0,0,0.207995888880398,0.329684985736589,0,-1.35291579824801,0,0,0,0,0,0,0.202123917353101,0,-0.0324352239934866,0,0.187831030759932,0,0,0,0,0,0.150679413338031,0,0,0,0,0,0.160907090042729,0,0,0.312227797591015,0,0,0,0,0,0,0,0,-0.0207330883134127,0.0888875725238517,0,0,0
X2884.TT.EQUITY,0,0.113159056704729,0,0,0,0,0,0,0,0.0169642458603751,0,0.0173929541258599,0,-0.0981571827908415,0,0,0.0156648689880447,0,0,0,0,0,-0.182419084985767,0.325660946809534,0,0,0,0,0,0.124875783712885,0.200993890552934,0,0,-0.139818034327478,0.19971047106972,0,0,0,0,0,0,-0.0571215028486362,0,0,-0.0739421077177945,0,0.161330679927782,0
X601009.CH.EQUITY,0,0.448385725509274,0.0395487484238105,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.319741726186418,0,0.291810453936494,0,0,0,0,0,0.46317475714757,0.236492643189241,0,0,-0.233893584598078,0,0,0,0,0,0,0,0,0,0,0,0,0.271675283974225,0.0228679924484492,0,0,-0.502751526421172,0,-0.0725060705172159,0,0
X600958.CH.EQUITY,0,0,0.0545244691811262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216092966258844,0,0.116901078834806,0,-0.0804957842961204,0.234876349652405,0,0,0,0,0.280629918192212,0.0322709230046243,0,-0.0156460381189978,0.0372941220126568,0.066353461576939,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.0417602148280158,0,0,-0.117437853293777,0.100919529928312,0,0,0,0,0.216982862073378,0,0,0,0,0,0,0.0393884860206347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129211872737696,0,0.111150294505776,0,0,0,-0.00597736119655942,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0.0201468418331254,0.0823741402164866,0,0,0,0,0,0,0,0.0826846569325081,0,0,0,0,0,0,0.0744684793636324,0,0,0.0393470803696338,0,0,0,0,0,0,0,0,0,0,0.0966809798868061,0,0,0,0,0,0,0.783171910308341,-0.0385998135910786,0,0,0,0,0,0
