Datetime,btc,eth,usdt,xrp,ltc,bch,ada,dot,bnb,link,xlm,usdc,wbtc,bsv,xmr,eos,trx,cel,xem,xtz,snx,okb,theta,neo,vet,cro,dai,aave,atom,leo,dash,busd,mkr,uni,ceth,doge,miota,fil,cdai,ht,zec,yfi,cusdc,etc,sol,ftt,zil,comp,dcr,hbtc,ksm,waves,egld,AVAX,pax,sushi,uma,renbtc,stx,ont,omg,lrc,near,luna,nano,icx,dgb,bat,rsr,alink,grt,esd,algo,zrx,tusd,ren,nexo,bcha,qtum,rune,hbar,husd,nxm,chsb,zen,ampl,btt,aeth,ewt,btg,knc,xvg,qnt,ust,sc,SNT,lsk,band,iost,bal
2020-11-11,287065814641.96,52371456765.89,17452931183.13,11625894255.14,3917945644.11,4785062488.63,3340027258.72,4170177482.68,4155912642.86,5132988713.53,1692486630.04,2842461221.37,1913028136.57,2942628887.25,2060921645.83,2375861436.19,1802134245.52,699563650.28,1193167622.43,1610236005.13,598426199.99,1305007022.30,636452017.14,1103691594.80,752036691.30,1493568616.73,998303671.19,688056376.49,1220302775.33,1264744684.78,685564569.69,621986610.36,501551140.86,665934466.54,531198415.25,355938992.01,707610241.56,987369730.38,1609226775.33,858195895.09,623451771.29,533618663.17,334511343.12,595484852.53,98413294.67,341075680.30,231301096.64,423221189.84,186357242.70,,323528900.53,377163036.62,117126787.59,88519706.20,434681102.35,87745063.47,466185710.26,296376125.28,190945534.26,377931265.25,477779366.32,238374704.91,0.00,151407711.13,101018059.99,203867764.49,277014490.69,300854376.82,161112817.75,330885423.85,,65891289.14,228853339.54,268726223.40,275370739.24,290689091.29,100983200.24,,209381622.61,140909787.57,196961412.15,287789354.06,170642935.29,87581094.82,66997421.36,195614239.16,193428469.26,210209636.97,245630007.94,128957821.38,181986202.13,75177975.92,178007173.14,0.00,122826247.46,101888525.42,159976399.04,139144559.47,86890355.68,114482485.85
2020-11-12,293518646092.55,52078391335.85,17550082961.94,11563478320.42,3861793196.11,4783769403.20,3276089284.58,4071122090.81,4116410324.03,4962002276.34,1677589018.24,2828485459.90,1949404635.69,2921233854.27,1994864861.49,2349380857.12,1795048762.33,684641507.76,1182494474.86,1575199603.30,528523484.99,1324298685.97,611413357.29,1093639076.23,738232528.22,1519785016.85,1000526798.08,651415304.61,1220209888.92,1265301680.78,739165290.13,627069817.18,490189836.03,640494115.09,527908279.99,352383040.16,697414546.85,987792243.63,1640508097.30,847646496.94,643125106.79,494536205.39,329043948.83,585829826.05,90668535.32,338566367.44,226420130.67,407400573.34,194968006.04,67367394.94,334092490.03,381769950.59,112158147.01,84771195.60,433545730.23,82847637.36,437857269.06,304772974.04,228218420.42,371513769.93,498837631.53,215610199.57,0.00,147406623.40,104779476.65,207794088.87,268222058.93,297464936.42,160737282.64,330885423.85,,66261077.16,216689903.47,262761939.27,280017093.36,276160687.65,104141575.62,,211902816.88,134988090.14,192985116.58,283805407.46,168249433.36,86207875.38,63416931.33,191913556.04,191730974.75,210209636.97,244826969.06,131827267.98,172627795.03,72088177.97,180571752.20,0.00,120776649.36,98942076.04,156372509.97,129520254.11,85872464.12,109636357.02
2020-11-13,301291098431.43,52726130938.74,17698051129.68,11652923526.57,4170868385.48,4776922106.46,3301812729.50,4133639852.04,4136857631.68,4975246615.14,1697367535.27,2811869763.07,2003368975.83,2936326796.18,2010437452.19,2356390368.96,1797970950.30,685970604.21,1182831604.02,1585165214.40,554990042.05,1341165682.94,608288439.93,1109718630.32,751409227.14,1505757047.02,1001920180.58,718168465.26,1230860777.33,1256422591.68,757688463.66,636869031.65,494381774.07,702807219.54,548581393.08,356967939.01,697075734.22,990996653.81,1638560246.03,851120932.14,659993790.79,521659129.41,352276658.77,588758763.92,91075349.78,342632467.75,226969242.17,419909962.20,221288821.42,67367394.94,343962068.37,401393193.62,111325843.10,85298710.43,431949963.32,94510794.72,440693994.20,312681153.73,238886473.41,372303766.75,496259971.09,219508459.95,0.00,148792701.97,101598309.93,210965856.26,267934568.91,298856192.09,160623422.92,330885423.85,,66430731.75,219188002.75,267878792.30,279417594.61,275016648.98,107658257.60,,210411441.29,138922862.38,193569019.49,284742910.49,168557100.30,89920219.04,64454811.56,185733588.25,191733495.88,210209636.97,245980732.95,133490627.58,179079932.48,73963551.67,185359500.34,0.00,121215233.82,100576113.35,158132106.72,132613209.46,85479284.92,114527306.59
2020-11-14,296768283297.44,52284504485.22,17832987892.14,12099397384.71,4165627381.38,4781031641.83,3224034563.84,4167516923.84,4107103691.05,4927289996.29,1711849128.65,2813545777.45,1982779344.29,2933446772.49,2039631960.70,2403617292.88,1804540033.36,735638873.70,1215802080.11,1569701316.60,544786177.30,1302694970.85,609064633.84,1108520845.54,729312249.37,1454672168.31,1005892969.56,720215909.99,1214228465.47,1253137408.07,754515242.57,641054124.69,486971178.92,797484523.91,557094871.79,352113925.46,701071534.13,992342677.47,1636679628.98,844369948.04,662036254.39,512956132.41,352092101.19,585567415.47,89160441.43,336423706.09,227243563.24,448231682.90,225929984.31,67367394.94,330991217.11,426849449.98,107989627.27,85847592.90,447525963.27,112605474.35,441303952.84,303949979.70,230278595.96,371368446.71,480794635.03,213032346.11,0.00,145200618.27,100974736.53,204873470.66,264768528.75,291857561.87,151351580.09,330885423.85,,74888699.45,215314463.75,267777982.29,279765953.29,269981585.06,113629230.81,,209861504.98,152484618.14,193780118.47,284010354.98,165344478.59,92597692.88,64061244.80,190143656.57,191599078.10,,233565750.46,131587660.96,178246000.48,73352841.27,183605311.94,0.00,120360937.78,101473100.07,156791738.84,128819101.33,81842333.66,120087361.39
2020-11-15,296784298224.22,52004949300.09,17878237584.05,12321863602.28,4143822693.49,4694806212.36,3212431025.91,4135856593.83,4127318015.63,4897215941.67,1702433951.01,2831752742.43,1978681886.10,2898950886.64,2068908223.95,2391231874.37,1810490445.05,725704215.66,1221266976.66,1549287661.39,567994939.39,1286543271.58,613115323.15,1106379794.90,729587749.21,1433381715.91,1016829507.23,792843253.22,1201032487.57,1236839215.04,740782911.23,656801312.05,477227663.01,869107714.26,550703810.47,352379131.10,700897995.75,994974623.16,1639245857.31,845614766.41,655937413.86,528755174.76,344671859.01,581585394.78,94278331.75,335992216.17,231070521.61,483090716.75,237055453.06,67367394.94,325769392.81,431493928.06,108968654.36,86336210.08,446557510.20,141309100.58,459117155.51,304573396.24,227541541.60,368520738.13,476721510.34,217208527.28,0.00,143010816.84,99963030.29,203192384.89,261603796.82,292400491.67,152084913.16,330885423.85,,85373274.48,214756545.89,267745545.99,282900559.24,270450181.70,114799186.76,0.00,209405238.62,184009753.87,188640544.75,282391099.31,169315057.79,91493390.45,65133469.29,181408599.07,192774280.63,210209636.97,227451822.02,133325782.20,181501703.07,72363571.45,186789225.59,0.00,119890975.99,100586170.44,155578331.29,129205497.90,81545085.14,124714925.58
2020-11-16,301604617751.38,51621660464.99,17876339371.64,12372340240.99,4447987174.54,4606534765.80,3188066195.47,4117259875.19,4107964096.90,4843022733.47,1695272174.29,2827375058.44,2016297821.64,2907840542.31,2093355848.94,2395856914.20,1821532789.06,703066153.99,1221037877.93,1531508788.39,570246445.94,1288151346.35,616100471.73,1099340841.68,725579785.32,1419709196.26,1014308348.29,795238577.47,1214024025.49,1234605082.20,773957496.84,661490601.79,472363261.31,817434598.69,538198581.65,353961274.51,705498337.07,978453520.51,1630706413.46,843649803.30,665554103.83,542374005.90,347048300.71,591733209.65,102979272.29,335244631.86,239517130.37,473824226.97,228849172.77,98424763.42,324725331.49,488134961.12,112106109.63,89943900.92,446736358.80,157609711.67,453948219.46,305977335.32,231700130.83,365428850.70,479896792.89,217366945.05,0.00,144250647.76,97964172.80,199584752.63,262676482.52,291145430.53,152711497.02,330885423.85,,105290737.21,210966679.59,261730784.72,276105320.77,271514110.30,112891781.03,0.00,207457742.32,202256692.65,190007163.12,274155656.82,180646667.49,92926936.39,65537532.21,173023802.79,192672201.65,210209636.97,225668514.94,131489051.79,183111701.69,72572928.60,189721117.92,0.00,120029920.49,100238222.38,153408539.26,127537405.99,81543129.05,121218011.62
2020-11-17,310700045670.79,52882713768.27,17952372540.44,13533125208.97,4859130777.94,4688977646.31,3392513733.58,4452258960.81,4208178734.07,5037306273.99,1774098504.40,2831552405.75,2082709921.11,3005719400.42,2121530469.51,2532150689.58,1876767778.34,725807806.47,1208525242.44,1590662443.03,623094943.97,1316544998.11,641216680.09,1141337480.42,764140581.05,1408331085.50,1015642568.17,861613478.35,1235929787.08,1261576210.44,806328277.48,661679956.86,471228602.48,786498858.31,556724176.48,371799008.99,727166239.49,1040363034.11,1640294159.37,856405907.31,686076159.46,604801250.29,340763783.28,651357993.73,102958639.06,345282535.08,250864876.13,486952044.05,221403997.23,100632615.83,336934621.28,486791443.42,112820596.38,92830651.65,425946680.49,162976759.67,465753868.34,307983785.39,226526975.65,388103641.18,487492710.60,219781572.49,0.00,147464605.15,99779464.33,203761051.13,261580153.68,301681471.12,166274892.90,330885423.85,,132515738.05,218846053.61,279360488.08,274555372.39,292706593.73,115604535.52,0.00,218682205.62,198235895.80,191901255.16,262655411.58,198315121.31,98590515.45,65898841.99,174190876.78,196689140.49,,221484312.27,137455637.84,190869905.66,75121318.52,193523605.93,0.00,122782893.87,100997084.35,160725126.40,133240420.27,82251708.54,130535551.12
2020-11-18,330503418697.27,54017947929.21,18025027243.47,13294221178.55,4835813602.18,4584993575.55,3303524102.26,4379019006.77,4162060618.30,5275995183.30,1756822907.91,2801168857.98,2212585675.09,3000757677.16,2180941767.76,2472444926.09,1844196473.51,771749900.09,1165016169.52,1561420125.36,640628083.09,1343902118.64,637657956.82,1113086432.30,764400342.52,1416677072.00,1016471734.61,870963750.60,1213666501.44,1264959994.88,786249843.58,683933347.12,467782336.23,759097262.84,585332339.74,371756243.14,711701905.67,1050283959.35,1662445356.30,864183966.16,662248172.68,691927015.84,327627211.85,691829374.40,97064801.58,352207343.42,244629644.08,446144892.59,239060040.70,107289815.96,325577237.60,497661894.10,107552705.19,92168687.35,409907137.06,144419986.24,442971530.52,315308068.62,209175109.25,381267945.81,464191591.74,207670423.15,0.00,147346146.56,98000995.96,199357344.50,288130485.19,294402127.80,187841521.33,330885423.85,,128596130.71,211968173.35,272911874.61,269314230.24,285536627.52,127915836.14,0.00,220330336.77,195446669.10,183718677.91,259887527.51,193587952.36,102759044.23,65808401.50,171677470.69,197351610.85,210209636.97,227158619.83,162107576.08,181709231.91,72410704.99,187482125.88,0.00,122585583.68,108128236.95,164216416.32,136966243.76,77336551.13,126474038.69
2020-11-19,331160998810.73,53959309913.63,18116059751.12,13298944100.41,4949166656.88,4584829387.04,3315496883.42,4403883022.02,4149115915.93,5270584908.41,1754130173.61,2802302917.00,2212203699.92,3009318769.74,2134897960.14,2488159811.27,1860005788.39,771587593.19,1074830346.50,1564210480.47,634340162.85,1559241672.96,629630330.75,1112325514.08,750073488.57,1442418194.27,1000451583.71,885325644.65,1217380537.37,1256932664.34,787916459.38,685415692.72,463348878.63,746618258.17,643217170.07,371564781.36,707306351.35,1075137680.34,1670264861.43,940810201.07,656699737.14,776904313.28,336686613.63,694358713.64,96476260.52,348616329.82,244615082.46,453727660.67,240214361.31,107329402.32,319702647.39,531502601.51,108177734.97,90504136.94,405340093.47,164900629.36,436191039.56,308478377.56,205823217.87,379802445.44,459455643.33,209883332.90,0.00,150680805.09,97481405.27,197061960.94,289505383.15,297334484.47,188118006.64,330885423.85,,130776373.71,212947349.41,272302059.25,268532410.93,283510900.81,125751080.64,0.00,220695017.79,191797838.20,184633408.41,256399159.87,183976379.47,105652761.03,64548281.01,159398423.68,195990159.03,210209636.97,223249306.38,156053943.05,187210637.05,71408326.48,186117624.91,0.00,121056563.84,103337251.72,163964117.03,133821912.65,77673890.81,123787254.76
2020-11-20,338922700480.80,56899766625.44,18195199614.34,13794533366.04,5409457641.91,4738985428.32,3386023861.86,4917276124.54,4222727923.01,5527990602.89,1789566864.89,2801619958.00,2269024960.69,3071760848.94,2155735823.53,2552308411.89,1876048788.14,803029968.60,1056812175.27,1575729828.38,692998026.36,1624827272.26,633556838.78,1158520426.88,763612503.85,1517561460.88,997866974.75,917723076.44,1258280799.17,1235493857.36,818725881.07,690452839.46,467746309.38,837364895.46,667755333.74,373957686.04,717382345.57,1101401085.65,1678113853.47,993154576.86,662379105.80,846659406.92,342451941.73,687835936.11,98555403.15,357448716.86,248126983.85,466405664.52,258325706.05,109564739.75,340068444.56,664776743.16,112041712.86,91598012.55,398116974.19,205431282.45,446237126.57,313976644.05,189672693.86,392117977.37,473785522.17,219772883.01,0.00,157899742.99,99099816.65,203465770.29,292694185.04,294813853.99,215154207.21,330885423.85,,113363326.09,221612543.93,279157562.42,264587056.06,284298834.09,123163297.54,0.00,241826763.84,204663679.07,185935556.25,246758583.33,191463099.86,112004859.18,65640652.22,172090761.40,197271552.06,210209636.97,229976960.43,164439284.81,186314258.09,72514063.82,188225116.35,0.00,122233257.03,104031302.35,167725664.13,138702444.59,80145948.93,132443486.63
2020-11-21,346490021046.12,58527144676.53,18368663768.98,16892001255.82,5509954537.85,5018934155.28,3878952087.03,4963519851.72,4304993170.98,5626011606.04,2018233445.68,2814620278.05,2318861668.26,3244905681.90,2188829269.00,2742382954.40,1981212006.61,863252920.54,1186554035.22,1674102139.44,697797831.46,1620234182.92,654194575.93,1238990311.35,831127243.30,1650512629.25,1014065307.90,874074161.48,1325217915.86,1235995238.63,854236542.66,681993672.82,487601696.20,808082863.82,660240626.52,412576204.84,791694082.18,1119039489.24,1692138221.44,991608298.12,695479334.12,795915264.52,351472883.18,711996692.60,101088511.42,363211883.52,261064924.24,473620021.07,278677847.40,111713672.63,344460271.93,663879364.42,113021835.50,94984411.45,401597884.66,196652737.26,451994830.73,323262646.37,195514504.35,418325248.59,564758005.99,224158620.17,0.00,160935703.37,106939261.34,216927715.83,290908541.79,320365400.40,228321772.79,330885423.85,,114530114.95,245052098.95,297725042.87,269694194.09,291434693.99,136515046.00,0.00,259792636.43,204709359.43,199986049.09,249531777.65,194780054.37,111252935.96,68080251.40,184200553.61,203868396.20,210209636.97,238375385.14,166989580.33,199579742.61,75503253.90,179679563.10,0.00,128277590.28,112634358.64,176623991.11,148971852.45,84105564.88,150594914.79
