,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X002142.CH.EQUITY,-0.0862103813165246,0.304727181808365,0.247556059422707,0,0,0.0062737722247437,0,0,0,0,0,0,0,0,0.0241865922439397,0,0,0,0,0,0.0261318554683558,0,0.200430365481848,0,0,-0.218912255538505,0,0,0,0,0,0,0,0,0.13500367696321,0,0.057639616305891,0,0,0,0,-0.0847967035267436,0,0,0,0,0,0,0.0113373628994903,0,0
X601066.CH.EQUITY,-0.0267629541885565,0,0,0,-0.36847409750097,0,-0.0888869559382164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876396406008776,0,0,0,0,0,0,0.361865357389777,0,0.0162070814615823,0,0.076195526844994,0,0,0,0,0,0.263674798199841,0.0490643424289066,-0.269180468532977,0,0,0,0.0760074833395289,0,0,0.144055574364746,-0.127453953149333,0.144279849118044,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,-7.10307508146428e-05,0,0,0.022354955250504,0,0,8.67361737988404e-19,0,0,0,0,-0.0974320892454991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106228235113778,0,0,-0.0720470129866093,0,0,0,0,0,0.0998480855554664,0,0,0,0,1.11929803660257,0,0,-0.00589817276977703
X601169.CH.EQUITY,0,0,0,0,0,-0.106419151912301,-0.140022347784549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773267769869692,0,0,0,0.412081613233184,0,0,0,0,0,-0.0409572294378243,0,0.0141288665176221,0,0.942236294867839,0,-0.0679039340831039,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.178859953166704,0,0,0.0161443291539602,0,0,0,0,0,0,0.0671895693385207,0,0.0705084453823583,0.19797448104864,0,0,0,0,0,0,0.101181301991871,0,0,0,0,0,0,0,0,0,0,0.469845049507636,0,0.0259410240015958,0,0.0495795763966363,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.165317947357802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442472540851282,0,0,0,0,0,0,0,0.132355667695592,0,0.279741583246025,0,0,0,0,0,0.129956067987387,0,0.0979399993518134,0.224256671354727,0,0,-0.066058105708647,0
X002736.CH.EQUITY,0,0,0.0462993304711342,0,0,0.030556426379586,0,0,0,0,0,0,0,0,0,0,0.264743535037183,0,0,0.000209915793133293,0,0.072389283606541,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0367169036007444,0.333771773575839,0,0,0,0,0,0,0.0817854074483691,0,0.0467115771958399,0,0,0.0958679085830372,0,0,0,0.0286202503176951,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0610304599831167,0,0,0,0,0,0,0,0,0,0.016413124585837,0,0,0.104523316614626,0,0,0,0,0,0.0754607407887392,0,0,0,0,0,0,-0.0256368577706516,0,0,0,0.429273300209577,0.142261845707821,0,0,0,0.135890254763677,0.0145788597345325,0,0,0.209733799407584,0.181363896923572,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,-6.93889390390723e-18,-0.106015764362109,0,0.147967028196857,0,0,0,0,0,0.167903054615749,0,0,-0.371334759790552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703076034424031,0,0,0,0,0.234060824325048,0,0,0.176986462979265,0,0.448844420541278,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.0429066661692764,0,0.158243685010202,0,0.0400964146508863,0,0,0,0,0,0,0.207522236530001,0,0,0,0,0.163575348927047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106034223880183,-0.543020259528954,-0.172516498244307,0,0,0,0,0.466280819130132,0,0,0,0,0,0,-0.00144450320931074,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,-0.0244934300065252,0,0,0,0,0,0,0,0,-0.0328011772955271,0.0485251680919174,0,0,0,0,0.256663099747253,0,0,-0.0516184355179228,0.00632813351009755,0.0548103496250179,-0.0168083759063895,0,0.020447834252619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.668609981443762
VXFXI.INDEX,0,0,0,-0.0317204280735768,0,-0.0354524134090544,0,0,0.0108047053698796,0.138595115867689,0,0.00841014970644052,0,0,-0.0220647592137919,0,0,0,0,0,0,0,-0.12265753514711,0,0,0,0,0,0.0396308759932216,0,0,0,0,0,0,0.0935969741667566,0,0,0,-0.0481793526171543,0,0,0,0,0,0,0.0584504204865209,0.0524458919416523,0,-0.832227916256728,0
