,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601229.CH.EQUITY,0,0,0.333160322956752,0.218406962280241,0.0304701514492035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131966286999177,-0.0805361644706203,0,0.0311320041783645,0,0,0,0.0493255092662845,0.00113638088507339,0,0,0,0,0,0,0.145480611255767,0,0,0,0,0,0.336569360378222,0,-0.143378965664506,-0.154569315698242
X601336.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0.279798186386605,-0.0588700963760358,0,0,0,0,0.0993392031868529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278716021789137,0,0.00858214804321739,0,0,0.0792591967472745,0,0,0,0,0,0,4.33680868994202e-19,0.0486464148994571,0,0.206890010080756,0.277740299877513,0,0,0,0,0
X1997.HK.EQUITY,0.051710394756869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812497377033857,-0.164329757682194,0,0,0,0.1016867919251,0,0,0,0,0,0.0221945297910003,0,0.168555389176311,0,0.0804982304540305,0.248212363915097,0,0,-0.16110810473685,0.0775401160872518,0,0,0,0,0,0,0,0,0,0,0.195646791252014,0,0,0,-0.0130673385330321
X601169.CH.EQUITY,-0.0683740857585412,0,0,0,0.079690870566152,0.0504014411328602,0,0,0,0,0.509034992698804,0.0748162129192377,0,0,0,-0.00718024345245488,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.247397927912471,0,0,0,0,0,0,0,-0.00750494789354785,0,0,0,0,0,0,0,0,0,0.205623171965502,0,0,0,0,0,0.0353247466494897,0.137264524002565
X2882.TT.EQUITY,-0.109134656222388,0,0,-0.0564393477242023,0,0,0,0,0,0,0,0,0.0364647334377252,0,0,0.127051674612553,0,0,0,0.119580102276479,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398685045150517,0,0,0,0.121476844463711,-6.93889390390723e-18,0,0,0,0,0,0,0,0.346314898300928,0,0,0,0.0849756194831511,0
X600015.CH.EQUITY,0,0,0,0,0.204388033019957,0,0,0,0,0,0,0,0,0,0,0,0,0.0357070019664981,0,0,0,-5.42101086242752e-20,0,0,0,0.398724765974987,0,0,0.0210457236944134,0,0,0,0,0,0,0,0,0,0.044022039183037,0.116528361431792,0,0.247425667041174,0,0,0,0.0223452136638736,0,0.0363035082624147,0,0,0
X000166.CH.EQUITY,0,0,0.113414005887687,0,0,0,0,0,0,0,0,0,0.0571724512942892,0,0,0.0263029100298615,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223356994826797,0,0,0,0,0,0,0,0.212779190323469,0.243102562576993,0,0
X2881.TT.EQUITY,0.0977555502575642,0,0,0,0,0,0,0,0,0,0,0,0,-0.145549396920882,0,0,0,0.141396912768402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224815789950978,0,0,0,0,-0.180308717913791,0.227182195556911,0,0,0.469417230950248,0,0,0,0,0,0,0.0112696463343909,-0.178021453526125
X17.HK.EQUITY,0.0556811926655949,0,0,0.0350242511420302,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.144844181399528,0,0,0,0,0,0.0421733850736151,0,0.0658043626654247,0,0,0,0,0,-6.93889390390723e-18,0,0.242124613554061,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.242534060376129,0.0506812585127315,0,0,0,0,0,0,-0.0315419364156984,0.161537519618567,0.0582557649973658
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00922564972398952,0,0,0,0,0,0,0,0,0,0,0,0.186219248783521,0,0,0,0,0,0,0,-0.0651319315685084,0.116784365841268,0,0,0,0.257440098699958,0.219098381538914,0,0,0,0,0,0,0,0,0,0.018498717015212,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.012515644663275,0,0.218504485019446,0,0,0,0,0.132503804262246,0,0.114076704181353,0,0,0,0.125613215053216,0,0,0,-0.134518431303818,0.072127070009649,0,0,0,-0.101287934063537,-0.1803819817021,0,0,0,0.509532221331233,0.0838626068438484,0,0,0,-0.0591170564980763,0,0,0,0,0,0,0,0,0.0189806598115927
FXI.US.EQUITY,0,0,0,0.536948902087483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359431378337598,0,0,0,0.0490340427864902,-0.29600032455843,0,0,-0.0935808825441565,0.00333648478731744,0,0,0,-0.228300786230538,-0.28858333970728,0,0.521834288596128,0,0.149942886460961,0,0.196806471871086,0,-0.0145532090401481,0,0.0968782878338088
CN2YR,0,-0.229044147363629,0,0,0,0.209615377019576,-0.124213824815041,-0.0974800068814667,0.108257564098258,0,0,0,0,-0.143598943083303,0,0,0,0,-0.0416205639116032,0,0,0,0.276138590468555,0,0,0,0,0,0,0,0,0.0558102939076364,0,-0.292061170897746,0.158095676365297,0,0,0,0,0,0,0,-0.0689885270855942,0,0,0,0.101900597825588,0,0,0,0
