,Date,Top1,Top2,Top3
580,2021-09-24,MKRturn,TED,RealEstateDiff
581,2021-09-27,MKRturn,TED,RealEstateDiff
582,2021-09-28,MKRturn,TED,RealEstateDiff
583,2021-09-29,MKRturn,TED,RealEstateDiff
584,2021-09-30,MKRturn,TED,RealEstateDiff
585,2021-10-08,MKRturn,TED,RealEstateDiff
586,2021-10-11,MKRturn,TED,RealEstateDiff
587,2021-10-12,MKRturn,TED,RealEstateDiff
588,2021-10-13,MKRturn,TED,RealEstateDiff
589,2021-10-14,MKRturn,TED,RealEstateDiff
590,2021-10-15,MKRturn,TED,RealEstateDiff
591,2021-10-18,MKRturn,TED,RealEstateDiff
592,2021-10-19,MKRturn,TED,RealEstateDiff
593,2021-10-20,MKRturn,TED,RealEstateDiff
594,2021-10-21,MKRturn,TED,RealEstateDiff
595,2021-10-22,MKRturn,TED,RealEstateDiff
596,2021-10-25,TED,MKRturn,RealEstateDiff
597,2021-10-26,TED,MKRturn,RealEstateDiff
598,2021-10-27,TED,MKRturn,RealEstateDiff
599,2021-10-28,TED,MKRturn,RealEstateDiff
600,2021-10-29,TED,MKRturn,RealEstateDiff
601,2021-11-01,TED,MKRturn,RealEstateDiff
602,2021-11-02,TED,MKRturn,RealEstateDiff
603,2021-11-03,TED,MKRturn,RealEstateDiff
604,2021-11-04,TED,MKRturn,RealEstateDiff
605,2021-11-05,TED,MKRturn,RealEstateDiff
606,2021-11-08,TED,MKRturn,RealEstateDiff
607,2021-11-09,TED,MKRturn,RealEstateDiff
608,2021-11-10,TED,MKRturn,RealEstateDiff
609,2021-11-11,TED,MKRturn,RealEstateDiff
610,2021-11-12,TED,MKRturn,RealEstateDiff
611,2021-11-15,TED,MKRturn,RealEstateDiff
612,2021-11-16,TED,MKRturn,RealEstateDiff
613,2021-11-17,TED,MKRturn,RealEstateDiff
614,2021-11-18,TED,MKRturn,RealEstateDiff
615,2021-11-19,TED,MKRturn,RealEstateDiff
616,2021-11-22,TED,MKRturn,RealEstateDiff
617,2021-11-23,TED,MKRturn,RealEstateDiff
618,2021-11-24,TED,MKRturn,RealEstateDiff
619,2021-11-26,TED,MKRturn,RealEstateDiff
620,2021-11-29,TED,MKRturn,RealEstateDiff
621,2021-11-30,TED,MKRturn,RealEstateDiff
622,2021-12-01,TED,MKRturn,RealEstateDiff
623,2021-12-02,TED,MKRturn,RealEstateDiff
624,2021-12-03,TED,MKRturn,RealEstateDiff
625,2021-12-06,TED,MKRturn,RealEstateDiff
626,2021-12-07,TED,MKRturn,RealEstateDiff
627,2021-12-08,TED,MKRturn,RealEstateDiff
628,2021-12-09,TED,MKRturn,RealEstateDiff
629,2021-12-10,TED,MKRturn,RealEstateDiff
630,2021-12-13,TED,MKRturn,RealEstateDiff
631,2021-12-14,TED,MKRturn,RealEstateDiff
632,2021-12-15,TED,MKRturn,RealEstateDiff
633,2021-12-16,TED,MKRturn,RealEstateDiff
634,2021-12-17,TED,MKRturn,RealEstateDiff
635,2021-12-20,TED,MKRturn,RealEstateDiff
636,2021-12-21,TED,MKRturn,RealEstateDiff
637,2021-12-22,TED,MKRturn,RealEstateDiff
638,2021-12-23,TED,MKRturn,RealEstateDiff
639,2021-12-27,TED,MKRturn,RealEstateDiff
640,2021-12-28,TED,MKRturn,RealEstateDiff
641,2021-12-29,TED,MKRturn,RealEstateDiff
642,2021-12-30,TED,MKRturn,RealEstateDiff
643,2021-12-31,TED,MKRturn,RealEstateDiff
644,2022-01-04,TED,MKRturn,RealEstateDiff
645,2022-01-05,TED,MKRturn,RealEstateDiff
646,2022-01-06,TED,MKRturn,RealEstateDiff
647,2022-01-07,TED,MKRturn,RealEstateDiff
648,2022-01-10,TED,MKRturn,RealEstateDiff
649,2022-01-11,TED,MKRturn,RealEstateDiff
650,2022-01-12,TED,MKRturn,RealEstateDiff
651,2022-01-13,TED,MKRturn,RealEstateDiff
652,2022-01-14,TED,MKRturn,RealEstateDiff
653,2022-01-18,TED,MKRturn,RealEstateDiff
654,2022-01-19,TED,MKRturn,RealEstateDiff
655,2022-01-20,TED,MKRturn,RealEstateDiff
656,2022-01-21,TED,MKRturn,RealEstateDiff
657,2022-01-24,TED,MKRturn,RealEstateDiff
658,2022-01-25,TED,MKRturn,RealEstateDiff
659,2022-01-26,TED,MKRturn,RealEstateDiff
660,2022-01-27,TED,MKRturn,RealEstateDiff
661,2022-01-28,TED,MKRturn,RealEstateDiff
662,2022-02-07,TED,MKRturn,RealEstateDiff
663,2022-02-08,TED,MKRturn,RealEstateDiff
664,2022-02-09,TED,MKRturn,RealEstateDiff
665,2022-02-10,TED,MKRturn,RealEstateDiff
666,2022-02-11,TED,MKRturn,RealEstateDiff
667,2022-02-14,TED,MKRturn,RealEstateDiff
668,2022-02-15,TED,MKRturn,RealEstateDiff
669,2022-02-16,TED,MKRturn,RealEstateDiff
670,2022-02-17,TED,MKRturn,RealEstateDiff
671,2022-02-18,TED,MKRturn,RealEstateDiff
672,2022-02-22,TED,MKRturn,RealEstateDiff
673,2022-02-23,MKRturn,TED,RealEstateDiff
674,2022-02-24,MKRturn,TED,RealEstateDiff
675,2022-02-25,MKRturn,TED,RealEstateDiff
676,2022-02-28,MKRturn,TED,RealEstateDiff
677,2022-03-01,MKRturn,RealEstateDiff,TED
678,2022-03-02,MKRturn,RealEstateDiff,TED
679,2022-03-03,MKRturn,RealEstateDiff,TED
680,2022-03-04,MKRturn,RealEstateDiff,TED
681,2022-03-07,MKRturn,RealEstateDiff,TED
682,2022-03-08,MKRturn,RealEstateDiff,TED
683,2022-03-09,MKRturn,RealEstateDiff,TED
684,2022-03-10,MKRturn,RealEstateDiff,TED
685,2022-03-11,MKRturn,RealEstateDiff,TED
686,2022-03-14,MKRturn,RealEstateDiff,TED
687,2022-03-15,MKRturn,RealEstateDiff,TED
688,2022-03-16,MKRturn,RealEstateDiff,TED
689,2022-03-17,MKRturn,RealEstateDiff,TED
690,2022-03-18,MKRturn,RealEstateDiff,TED
691,2022-03-21,MKRturn,RealEstateDiff,TED
692,2022-03-22,MKRturn,RealEstateDiff,TED
693,2022-03-23,MKRturn,RealEstateDiff,TED
694,2022-03-24,MKRturn,RealEstateDiff,TED
695,2022-03-25,MKRturn,RealEstateDiff,TED
696,2022-03-28,MKRturn,RealEstateDiff,TED
697,2022-03-29,MKRturn,RealEstateDiff,TED
698,2022-03-30,MKRturn,RealEstateDiff,TED
699,2022-03-31,MKRturn,RealEstateDiff,TED
700,2022-04-01,MKRturn,RealEstateDiff,TED
701,2022-04-06,MKRturn,RealEstateDiff,TED
702,2022-04-07,MKRturn,RealEstateDiff,TED
703,2022-04-08,MKRturn,RealEstateDiff,TED
704,2022-04-11,MKRturn,RealEstateDiff,TED
705,2022-04-12,MKRturn,RealEstateDiff,TED
706,2022-04-13,MKRturn,RealEstateDiff,TED
707,2022-04-14,MKRturn,RealEstateDiff,TED
708,2022-04-18,MKRturn,RealEstateDiff,TED
709,2022-04-19,MKRturn,RealEstateDiff,TED
710,2022-04-20,MKRturn,RealEstateDiff,TED
711,2022-04-21,MKRturn,RealEstateDiff,TED
712,2022-04-22,MKRturn,RealEstateDiff,TED
713,2022-04-25,MKRturn,RealEstateDiff,TED
714,2022-04-26,MKRturn,RealEstateDiff,TED
715,2022-04-27,MKRturn,RealEstateDiff,TED
716,2022-04-28,MKRturn,RealEstateDiff,TED
717,2022-04-29,MKRturn,RealEstateDiff,TED
718,2022-05-05,MKRturn,RealEstateDiff,TED
719,2022-05-06,MKRturn,RealEstateDiff,TED
720,2022-05-09,MKRturn,RealEstateDiff,TED
721,2022-05-10,MKRturn,RealEstateDiff,TED
722,2022-05-11,MKRturn,RealEstateDiff,TED
723,2022-05-12,MKRturn,RealEstateDiff,TED
724,2022-05-13,MKRturn,RealEstateDiff,TED
725,2022-05-16,MKRturn,RealEstateDiff,TED
726,2022-05-17,MKRturn,RealEstateDiff,TED
727,2022-05-18,MKRturn,RealEstateDiff,TED
728,2022-05-19,MKRturn,RealEstateDiff,TED
729,2022-05-20,MKRturn,RealEstateDiff,TED
730,2022-05-23,MKRturn,RealEstateDiff,TED
731,2022-05-24,MKRturn,RealEstateDiff,TED
732,2022-05-25,MKRturn,RealEstateDiff,TED
733,2022-05-26,MKRturn,RealEstateDiff,TED
734,2022-05-27,MKRturn,RealEstateDiff,TED
735,2022-05-31,MKRturn,RealEstateDiff,TED
736,2022-06-01,MKRturn,RealEstateDiff,TED
737,2022-06-02,MKRturn,RealEstateDiff,TED
738,2022-06-06,MKRturn,RealEstateDiff,TED
739,2022-06-07,MKRturn,RealEstateDiff,TED
740,2022-06-08,MKRturn,RealEstateDiff,TED
741,2022-06-09,MKRturn,RealEstateDiff,TED
742,2022-06-10,MKRturn,RealEstateDiff,TED
743,2022-06-13,MKRturn,RealEstateDiff,TED
744,2022-06-14,MKRturn,RealEstateDiff,TED
745,2022-06-15,MKRturn,RealEstateDiff,TED
746,2022-06-16,MKRturn,RealEstateDiff,TED
747,2022-06-17,RealEstateDiff,MKRturn,TED
748,2022-06-21,RealEstateDiff,MKRturn,TED
749,2022-06-22,RealEstateDiff,MKRturn,TED
750,2022-06-23,RealEstateDiff,MKRturn,TED
751,2022-06-24,RealEstateDiff,MKRturn,TED
752,2022-06-27,RealEstateDiff,MKRturn,TED
753,2022-06-28,RealEstateDiff,TED,MKRturn
754,2022-06-29,RealEstateDiff,TED,MKRturn
755,2022-06-30,RealEstateDiff,TED,MKRturn
756,2022-07-01,RealEstateDiff,TED,MKRturn
757,2022-07-05,RealEstateDiff,TED,MKRturn
758,2022-07-06,RealEstateDiff,TED,MKRturn
759,2022-07-07,RealEstateDiff,TED,MKRturn
760,2022-07-08,RealEstateDiff,TED,MKRturn
761,2022-07-11,RealEstateDiff,MKRturn,TED
762,2022-07-12,RealEstateDiff,MKRturn,TED
763,2022-07-13,RealEstateDiff,MKRturn,TED
764,2022-07-14,RealEstateDiff,MKRturn,TED
765,2022-07-15,RealEstateDiff,MKRturn,TED
766,2022-07-18,RealEstateDiff,MKRturn,TED
767,2022-07-19,RealEstateDiff,MKRturn,TED
768,2022-07-20,RealEstateDiff,MKRturn,TED
769,2022-07-21,RealEstateDiff,TED,MKRturn
770,2022-07-22,RealEstateDiff,TED,MKRturn
771,2022-07-25,RealEstateDiff,TED,MKRturn
772,2022-07-26,RealEstateDiff,TED,MKRturn
773,2022-07-27,RealEstateDiff,TED,MKRturn
774,2022-07-28,RealEstateDiff,TED,MKRturn
775,2022-07-29,RealEstateDiff,TED,MKRturn
776,2022-08-01,RealEstateDiff,TED,MKRturn
777,2022-08-02,RealEstateDiff,TED,MKRturn
778,2022-08-03,RealEstateDiff,TED,MKRturn
779,2022-08-04,RealEstateDiff,TED,MKRturn
780,2022-08-05,RealEstateDiff,MKRturn,TED
781,2022-08-08,RealEstateDiff,TED,MKRturn
782,2022-08-09,RealEstateDiff,TED,MKRturn
783,2022-08-10,RealEstateDiff,MKRturn,TED
784,2022-08-11,RealEstateDiff,MKRturn,TED
785,2022-08-12,RealEstateDiff,MKRturn,TED
786,2022-08-15,RealEstateDiff,MKRturn,TED
787,2022-08-16,RealEstateDiff,MKRturn,TED
788,2022-08-17,RealEstateDiff,MKRturn,TED
789,2022-08-18,RealEstateDiff,MKRturn,TED
790,2022-08-19,RealEstateDiff,MKRturn,TED
791,2022-08-22,RealEstateDiff,MKRturn,TED
792,2022-08-23,RealEstateDiff,MKRturn,TED
793,2022-08-24,RealEstateDiff,TED,MKRturn
794,2022-08-25,RealEstateDiff,TED,MKRturn
795,2022-08-26,RealEstateDiff,TED,MKRturn
796,2022-08-29,RealEstateDiff,TED,MKRturn
797,2022-08-30,RealEstateDiff,MKRturn,TED
798,2022-08-31,RealEstateDiff,MKRturn,TED
799,2022-09-01,RealEstateDiff,MKRturn,TED
800,2022-09-02,RealEstateDiff,MKRturn,TED
801,2022-09-06,RealEstateDiff,MKRturn,TED
802,2022-09-07,RealEstateDiff,MKRturn,TED
803,2022-09-08,RealEstateDiff,MKRturn,TED
804,2022-09-09,RealEstateDiff,TED,MKRturn
805,2022-09-13,RealEstateDiff,TED,MKRturn
806,2022-09-14,RealEstateDiff,TED,MKRturn
807,2022-09-15,RealEstateDiff,TED,MKRturn
808,2022-09-16,RealEstateDiff,MKRturn,TED
809,2022-09-19,RealEstateDiff,TED,MKRturn
810,2022-09-20,RealEstateDiff,MKRturn,TED
811,2022-09-21,RealEstateDiff,MKRturn,TED
812,2022-09-22,RealEstateDiff,TED,MKRturn
813,2022-09-23,RealEstateDiff,TED,MKRturn
814,2022-09-26,RealEstateDiff,TED,MKRturn
815,2022-09-27,RealEstateDiff,TED,MKRturn
816,2022-09-28,RealEstateDiff,MKRturn,TED
817,2022-09-29,RealEstateDiff,MKRturn,TED
818,2022-09-30,RealEstateDiff,MKRturn,TED
819,2022-10-10,RealEstateDiff,MKRturn,TED
820,2022-10-11,RealEstateDiff,MKRturn,TED
821,2022-10-12,RealEstateDiff,MKRturn,TED
822,2022-10-13,RealEstateDiff,MKRturn,TED
823,2022-10-14,RealEstateDiff,MKRturn,TED
824,2022-10-17,RealEstateDiff,MKRturn,TED
825,2022-10-18,RealEstateDiff,MKRturn,TED
826,2022-10-19,RealEstateDiff,MKRturn,TED
827,2022-10-20,RealEstateDiff,MKRturn,TED
828,2022-10-21,RealEstateDiff,MKRturn,TED
829,2022-10-24,RealEstateDiff,MKRturn,TED
830,2022-10-25,RealEstateDiff,MKRturn,TED
831,2022-10-26,RealEstateDiff,MKRturn,TED
832,2022-10-27,RealEstateDiff,MKRturn,TED
833,2022-10-28,RealEstateDiff,MKRturn,TED
834,2022-10-31,RealEstateDiff,MKRturn,TED
835,2022-11-01,RealEstateDiff,MKRturn,TED
836,2022-11-02,RealEstateDiff,MKRturn,TED
837,2022-11-03,RealEstateDiff,MKRturn,TED
838,2022-11-04,RealEstateDiff,MKRturn,TED
839,2022-11-07,RealEstateDiff,MKRturn,TED
840,2022-11-08,RealEstateDiff,MKRturn,TED
841,2022-11-09,RealEstateDiff,MKRturn,TED
842,2022-11-10,RealEstateDiff,TED,MKRturn
843,2022-11-11,RealEstateDiff,TED,MKRturn
844,2022-11-14,RealEstateDiff,TED,MKRturn
845,2022-11-15,RealEstateDiff,TED,MKRturn
846,2022-11-16,RealEstateDiff,TED,MKRturn
847,2022-11-17,RealEstateDiff,TED,MKRturn
848,2022-11-18,RealEstateDiff,TED,MKRturn
849,2022-11-21,RealEstateDiff,TED,MKRturn
850,2022-11-22,RealEstateDiff,TED,MKRturn
851,2022-11-23,RealEstateDiff,TED,MKRturn
852,2022-11-25,RealEstateDiff,TED,MKRturn
853,2022-11-28,RealEstateDiff,TED,MKRturn
854,2022-11-29,RealEstateDiff,TED,MKRturn
855,2022-11-30,RealEstateDiff,TED,MKRturn
856,2022-12-01,RealEstateDiff,TED,MKRturn
857,2022-12-02,RealEstateDiff,TED,MKRturn
858,2022-12-05,RealEstateDiff,TED,MKRturn
859,2022-12-06,RealEstateDiff,TED,MKRturn
860,2022-12-07,RealEstateDiff,TED,MKRturn
861,2022-12-08,RealEstateDiff,TED,MKRturn
862,2022-12-09,RealEstateDiff,TED,MKRturn
863,2022-12-12,RealEstateDiff,TED,MKRturn
864,2022-12-13,RealEstateDiff,TED,MKRturn
865,2022-12-14,RealEstateDiff,MKRturn,TED
866,2022-12-15,RealEstateDiff,MKRturn,TED
867,2022-12-16,MKRturn,RealEstateDiff,TED
868,2022-12-19,MKRturn,RealEstateDiff,TED
869,2022-12-20,MKRturn,RealEstateDiff,TED
870,2022-12-21,MKRturn,RealEstateDiff,TED
871,2022-12-22,MKRturn,RealEstateDiff,TED
872,2022-12-23,MKRturn,RealEstateDiff,TED
873,2022-12-27,MKRturn,RealEstateDiff,TED
874,2022-12-28,MKRturn,RealEstateDiff,TED
875,2022-12-29,MKRturn,RealEstateDiff,TED
876,2022-12-30,MKRturn,RealEstateDiff,TED
877,2023-01-03,MKRturn,RealEstateDiff,TED
878,2023-01-04,MKRturn,RealEstateDiff,TED
879,2023-01-05,MKRturn,RealEstateDiff,TED
880,2023-01-06,MKRturn,RealEstateDiff,TED
881,2023-01-09,MKRturn,RealEstateDiff,TED
882,2023-01-10,MKRturn,RealEstateDiff,TED
883,2023-01-11,MKRturn,RealEstateDiff,TED
884,2023-01-12,MKRturn,RealEstateDiff,TED
885,2023-01-13,MKRturn,TED,RealEstateDiff
886,2023-01-17,MKRturn,RealEstateDiff,TED
887,2023-01-18,MKRturn,RealEstateDiff,TED
888,2023-01-19,MKRturn,TED,RealEstateDiff
889,2023-01-20,MKRturn,TED,RealEstateDiff
890,2023-01-30,MKRturn,TED,RealEstateDiff
891,2023-01-31,MKRturn,TED,RealEstateDiff
892,2023-02-01,MKRturn,TED,RealEstateDiff
893,2023-02-02,MKRturn,TED,RealEstateDiff
894,2023-02-03,MKRturn,TED,RealEstateDiff
895,2023-02-06,MKRturn,TED,RealEstateDiff
896,2023-02-07,MKRturn,TED,RealEstateDiff
897,2023-02-08,MKRturn,TED,RealEstateDiff
898,2023-02-09,MKRturn,TED,RealEstateDiff
899,2023-02-10,MKRturn,TED,RealEstateDiff
900,2023-02-13,MKRturn,TED,RealEstateDiff
901,2023-02-14,MKRturn,TED,RealEstateDiff
902,2023-02-15,MKRturn,TED,RealEstateDiff
903,2023-02-16,MKRturn,TED,RealEstateDiff
904,2023-02-17,MKRturn,TED,RealEstateDiff
905,2023-02-21,MKRturn,TED,RealEstateDiff
906,2023-02-22,MKRturn,TED,RealEstateDiff
907,2023-02-23,MKRturn,TED,RealEstateDiff
908,2023-02-24,MKRturn,TED,RealEstateDiff
909,2023-02-27,MKRturn,TED,RealEstateDiff
910,2023-02-28,MKRturn,TED,RealEstateDiff
