ticker,REIT Index,SPX INDEX,USGG3M INDEX,VIX INDEX,USGG3M10YR,MOODCBAA10YRSPD
2019-08-23,2124.64,2847.11,1.9534,19.87,-0.4183000000000001,2.2549
2019-08-26,2143.99,2878.38,1.9764,19.32,-0.4413,2.2749
2019-08-27,2134.78,2869.16,1.9694,20.31,-0.49829999999999997,2.2789
2019-08-28,2142.06,2887.94,1.9796,19.35,-0.5002,2.2506
2019-08-29,2158.76,2924.58,1.9795,17.88,-0.4850000000000001,2.2755
2019-08-30,2161.39,2926.46,1.9765000000000001,18.98,-0.48039999999999994,2.2638999999999996
2019-09-02,,,1.9765000000000001,,-0.48039999999999994,
2019-09-03,2184.71,2906.27,1.9506999999999999,19.66,-0.49340000000000006,2.2927
2019-09-04,2203.03,2937.78,1.9434,17.33,-0.4777,2.2943
2019-09-05,2185.18,2976.0,1.9508999999999999,16.27,-0.3923000000000001,2.2914000000000003
2019-09-06,2189.84,2978.71,1.9481000000000002,15.0,-0.3878999999999999,2.2498
2019-09-09,2176.28,2978.43,1.948,15.27,-0.30420000000000025,2.2161999999999997
2019-09-10,2151.43,2979.39,1.9334,15.2,-0.20179999999999998,2.2084
2019-09-11,2155.38,3000.93,1.9436,14.61,-0.20509999999999984,2.2315
2019-09-12,2166.89,3009.57,1.9510999999999998,14.22,-0.17959999999999998,2.2384999999999997
2019-09-13,2142.5,3007.39,1.956,13.74,-0.06020000000000003,2.2142000000000004
2019-09-16,2163.42,2997.96,1.9764,14.67,-0.12969999999999993,2.1933
2019-09-17,2187.36,3005.7,1.9719,14.44,-0.17060000000000008,2.2186999999999997
2019-09-18,2180.19,3006.73,1.9306999999999999,13.95,-0.13460000000000005,2.1839
2019-09-19,2187.87,3006.79,1.9178,14.05,-0.13379999999999992,2.176
2019-09-20,2186.53,2992.07,1.897,15.32,-0.17549999999999977,2.2085
2019-09-23,2190.04,2991.78,1.8892,14.91,-0.1625000000000001,2.1633000000000004
2019-09-24,2187.51,2966.6,1.9026,17.05,-0.2570000000000001,2.1944
2019-09-25,2189.73,2984.87,1.8820000000000001,15.96,-0.14479999999999982,2.1928
2019-09-26,2209.42,2977.62,1.8024,16.07,-0.11030000000000006,2.1879
2019-09-27,2196.98,2961.79,1.779,17.22,-0.09890000000000021,2.1999
2019-09-30,2201.49,2976.74,1.8071000000000002,16.24,-0.14249999999999985,2.2154
2019-10-01,2180.83,2940.25,1.7618,18.56,-0.12650000000000006,2.2347
2019-10-02,2173.56,2887.61,1.7387000000000001,20.56,-0.13949999999999996,2.2607999999999997
2019-10-03,2196.3,2910.63,1.6901000000000002,19.12,-0.15600000000000014,2.2959
2019-10-04,2208.85,2952.01,1.6873,17.04,-0.15829999999999989,2.2809999999999997
2019-10-07,2203.71,2938.79,1.7025000000000001,17.86,-0.14449999999999985,2.282
2019-10-08,2193.73,2893.06,1.6667,20.28,-0.13780000000000014,2.3110999999999997
2019-10-09,2197.28,2919.4,1.6743000000000001,18.64,-0.0907,2.2964
2019-10-10,2199.16,2938.13,1.6639,17.57,0.0041999999999999815,2.2719
2019-10-11,2197.23,2970.27,1.6611,15.58,0.06790000000000007,2.251
2019-10-14,2197.82,2966.15,1.6611,14.57,0.06790000000000007,
2019-10-15,2200.48,2995.68,1.6482,13.54,0.1227999999999998,2.209
2019-10-16,2200.08,2989.69,1.6512,13.68,0.08830000000000005,2.2305
2019-10-17,2214.16,2997.95,1.6639,13.79,0.08790000000000009,2.2182000000000004
2019-10-18,2232.83,2986.2,1.6560000000000001,14.25,0.09760000000000013,2.2164
2019-10-21,2249.86,3006.72,1.6508,14.0,0.14849999999999985,2.1907000000000005
2019-10-22,2243.22,2995.99,1.6385,14.46,0.12219999999999986,2.1893000000000002
2019-10-23,2247.98,3004.52,1.6512,14.01,0.11299999999999999,2.1858000000000004
2019-10-24,2245.83,3010.29,1.6614,13.71,0.10460000000000003,2.174
2019-10-25,2221.87,3022.55,1.6612,12.65,0.1331,2.1657
2019-10-28,2208.64,3039.42,1.6278000000000001,13.11,0.21419999999999995,2.168
2019-10-29,2216.31,3036.89,1.6008,13.2,0.23770000000000002,2.1515000000000004
2019-10-30,2231.51,3046.77,1.5726,12.33,0.19890000000000008,2.1785
2019-10-31,2225.27,3037.56,1.524,13.22,0.16699999999999982,2.1790000000000003
2019-11-01,2224.08,3066.91,1.5135999999999998,12.3,0.19670000000000032,2.1797
2019-11-04,2206.38,3078.27,1.5289000000000001,12.83,0.2481,2.173
2019-11-05,2167.02,3074.62,1.536,13.1,0.3224,2.1515999999999997
2019-11-06,2174.86,3076.78,1.541,12.62,0.2873000000000001,2.1217
2019-11-07,2151.13,3085.18,1.5537999999999998,12.73,0.36350000000000016,2.1327
2019-11-08,2145.29,3093.08,1.5433,12.07,0.3984000000000001,2.1083
2019-11-11,2149.41,3087.01,1.5433,12.69,0.3984000000000001,
2019-11-12,2131.83,3091.84,1.5636999999999999,12.68,0.371,2.0852999999999993
2019-11-13,2151.38,3094.04,1.5641,13.0,0.32189999999999985,2.104
2019-11-14,2170.62,3096.63,1.5615,13.05,0.2570999999999999,2.1314
2019-11-15,2181.88,3120.46,1.5613000000000001,12.05,0.2695000000000001,2.1392
2019-11-18,2193.04,3122.03,1.5535,12.46,0.2617999999999998,2.1347000000000005
2019-11-19,2197.29,3120.18,1.5539,12.86,0.2286999999999999,2.1374
2019-11-20,2195.33,3108.46,1.5564,12.78,0.1884999999999999,2.1451000000000002
2019-11-21,2163.69,3103.54,1.564,13.13,0.20829999999999993,2.1477
2019-11-22,2155.4,3110.29,1.5766,12.34,0.19399999999999995,2.1394
2019-11-25,2161.82,3133.64,1.5817,11.87,0.1734,2.1349
2019-11-26,2190.72,3140.52,1.5777999999999999,11.54,0.16359999999999997,2.1086
2019-11-27,2201.86,3153.63,1.5853000000000002,11.75,0.18009999999999993,2.0946
2019-11-28,,,1.5853000000000002,,0.18009999999999993,
2019-11-29,2191.39,3140.98,1.5672000000000001,12.62,0.20860000000000012,2.0842
2019-12-02,2156.57,3113.87,1.5493000000000001,14.91,0.26960000000000006,2.1211
2019-12-03,2171.9,3093.2,1.5590000000000002,15.96,0.15669999999999984,2.1143
2019-12-04,2180.62,3112.76,1.5359,14.8,0.23809999999999998,2.106
2019-12-05,2181.39,3117.43,1.5255999999999998,14.52,0.2847000000000002,2.0797
2019-12-06,2184.86,3145.91,1.5049000000000001,13.62,0.33140000000000014,2.0737
2019-12-09,2188.95,3135.96,1.533,15.86,0.2859999999999998,2.061
2019-12-10,2175.65,3132.52,1.5411000000000001,15.68,0.3005,2.0183999999999997
2019-12-11,2153.23,3141.63,1.5615,14.99,0.2299,2.0385999999999997
2019-12-12,2121.87,3168.57,1.5461,13.94,0.3461000000000001,2.0278
2019-12-13,2123.38,3168.8,1.5562,12.63,0.26639999999999997,2.0174
2019-12-16,2137.57,3191.45,1.5484,12.14,0.32289999999999996,2.0187
2019-12-17,2117.02,3192.52,1.5386,12.29,0.34150000000000014,1.9998999999999998
2019-12-18,2142.93,3191.14,1.5513,12.58,0.36560000000000015,1.9830999999999999
2019-12-19,2162.87,3205.37,1.5615,12.5,0.3589,1.9595999999999998
2019-12-20,2176.82,3221.22,1.5613000000000001,12.51,0.3558000000000001,1.9628999999999999
2019-12-23,2163.89,3224.01,1.5561,12.61,0.37329999999999997,1.9606000000000001
2019-12-24,2167.01,3223.38,1.5667,12.67,0.3329,1.9704000000000002
2019-12-25,,,1.5667,,0.3329,
2019-12-26,2178.35,3239.91,1.564,12.65,0.3304,1.9756
2019-12-27,2186.24,3240.02,1.5510000000000002,13.43,0.3241999999999998,1.9647999999999999
2019-12-30,2187.6,3221.29,1.5202,14.82,0.35860000000000003,1.9912
2019-12-31,2204.79,3230.78,1.5436,13.78,0.3738999999999999,1.9825
2020-01-01,,,1.5436,,0.3738999999999999,
2020-01-02,2172.09,3257.85,1.5255999999999998,12.47,0.35150000000000015,1.9828999999999999
2020-01-03,2192.16,3234.85,1.5074999999999998,14.02,0.2806000000000002,2.0019
2020-01-06,2194.0,3246.28,1.5177,13.85,0.2912999999999999,2.021
2020-01-07,2167.78,3237.18,1.5104,13.79,0.30730000000000013,2.0423
2020-01-08,2176.88,3253.05,1.5257,13.45,0.34809999999999985,2.0462
2020-01-09,2176.05,3274.7,1.5231,12.54,0.33140000000000014,2.0255
2020-01-10,2194.5,3265.35,1.5305,12.56,0.28910000000000013,2.0004
2020-01-13,2220.17,3288.13,1.5356,12.32,0.3103,1.9940999999999998
2020-01-14,2211.6,3283.15,1.5514000000000001,12.39,0.25950000000000006,1.9991
2020-01-15,2230.88,3289.29,1.5564,12.42,0.22660000000000013,2.0169999999999995
2020-01-16,2248.97,3316.81,1.5461,12.32,0.26129999999999987,2.0026
2020-01-17,2250.82,3329.62,1.5535,12.1,0.2679999999999998,1.9985
2020-01-20,,,1.5535,,0.2679999999999998,
2020-01-21,2273.69,3320.79,1.533,12.85,0.24129999999999985,1.9757
2020-01-22,2258.47,3321.75,1.5436,12.91,0.2254999999999998,1.9709000000000003
2020-01-23,2276.95,3325.54,1.5487,12.98,0.18379999999999996,1.9875000000000003
2020-01-24,2270.19,3295.47,1.5253999999999999,14.56,0.15849999999999986,1.9961000000000002
2020-01-27,2259.95,3243.63,1.533,18.23,0.07499999999999996,2.042
2020-01-28,2267.43,3276.24,1.5462,16.28,0.10999999999999988,2.0338000000000003
2020-01-29,2258.16,3273.4,1.541,16.39,0.04290000000000016,2.0660999999999996
2020-01-30,2261.19,3283.66,1.5512000000000001,15.49,0.034399999999999986,2.0644
2020-01-31,2232.91,3225.52,1.5382,18.84,-0.031400000000000095,2.1332000000000004
2020-02-03,2238.67,3248.92,1.5535,17.97,-0.026300000000000212,2.1128
2020-02-04,2261.96,3297.59,1.5462,16.05,0.05289999999999995,2.1009
2020-02-05,2261.63,3334.69,1.5487,15.15,0.10210000000000008,2.0792
2020-02-06,2270.73,3345.78,1.5589,14.96,0.08330000000000015,2.0578000000000003
2020-02-07,2269.09,3327.71,1.5356999999999998,15.47,0.047700000000000076,2.0566000000000004
2020-02-10,2297.16,3352.09,1.5433,15.04,0.026300000000000212,2.0504
2020-02-11,2316.34,3357.75,1.5590000000000002,15.18,0.04159999999999986,2.0394
2020-02-12,2329.57,3379.45,1.5692,13.74,0.06410000000000005,2.0467000000000004
2020-02-13,2343.8,3373.94,1.5716999999999999,14.15,0.04559999999999986,2.0427
2020-02-14,2368.64,3380.16,1.5689,13.68,0.015900000000000025,2.0452
2020-02-17,,,1.5689,,0.015900000000000025,
2020-02-18,2365.34,3370.29,1.5688,14.83,-0.007800000000000029,2.039
2020-02-19,2332.26,3386.15,1.5692,14.38,-0.0030999999999998806,2.0439
2020-02-20,2360.97,3373.23,1.5716999999999999,15.56,-0.056499999999999995,2.0547999999999997
2020-02-21,2369.28,3337.75,1.5459,17.08,-0.0746,2.0786999999999995
2020-02-24,2337.95,3225.89,1.5253999999999999,25.03,-0.15490000000000004,2.1395
2020-02-25,2276.72,3128.21,1.5104,27.85,-0.15829999999999989,2.1679
2020-02-26,2252.68,3116.39,1.5078,27.56,-0.17070000000000007,2.1929
2020-02-27,2129.95,2978.76,1.4207,39.16,-0.16000000000000014,2.3093
2020-02-28,2076.91,2954.22,1.267,40.11,-0.11840000000000006,2.3613999999999997
2020-03-02,2169.43,3090.23,1.1877,33.42,-0.024499999999999966,2.3768000000000002
2020-03-03,2164.35,3003.37,0.9197,36.82,0.07930000000000015,2.501
2020-03-04,2248.32,3130.12,0.7104,31.99,0.3418,2.4378
2020-03-05,2198.21,3023.94,0.6109,39.62,0.30110000000000003,2.528
2020-03-06,2164.02,2972.37,0.4504,41.94,0.31189999999999996,2.5277000000000003
2020-03-09,1997.78,2746.56,0.3409,54.46,0.19979999999999998,
2020-03-10,,,0.3791,44.53,0.35440000000000005,
