,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY
X601998.CH.EQUITY,0,0,0.0195467759901428,0,0.074584786299328,0,0,0,0,0,0.0525212620657023,0.214778168653594,0,0,0,0.101976406968247,0,0,0,0.193015029156349,0.00343039292443181,0,0,0,0.136463976277891,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0602279601598249,0,0.0595019121378139,0.0420783487699194,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.176264327425184,0,0,0,0,0,0,0.135872785541222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999284858854406,0,0.17852465239107,0,0,0,0,0,0,0.124116854593008,0,0,0,0,0,0,0.110878586448081,0,0,0,0,0,0.0349290635699653
X000001.CH.EQUITY,0,0,0,0,0,0.0801725299741815,0,0,0.246923751030635,0,0,0,0,0,0.115434409714707,0,0,0.0607201672489402,0,0,0,0.121359685802368,0,0,0,0,0,0,0,0,0,0,0,0.0905795499026842,0,0,0,0,0,0,0.0416730564861411,0,0,0,0,0,0.0472559857456124,0,0
X1109.HK.EQUITY,0.126208386838371,0,0,0,0.0811576488353712,0,0,0,0.1749937803673,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.34367306077112,0,0.265605853119234,0,0,0,0,0,0,0,0,0.00510690406002345,0,0.0915381094777531,0,0,0,0,0,0,0,0,0,0.14123317160365,0,0,0,0,-0.335068436471136
X2007.HK.EQUITY,0,1.73472347597681e-18,0,-0.0366289798379804,0.0555944886347411,0,0,0,0,0,0,0,0.039699526027901,0,0.0446164682958512,0,0,0,0,0,0,0,0.0442403927263864,0,0,0.29375955499451,0,0.22263129744831,0,0,0.288350786283414,0,0,0,0,0,0,-0.0905417794232004,0,0.0760967168332065,0,0,0,-1.73472347597681e-18,-0.146191782589382,0,0,0,0
X1113.HK.EQUITY,0,0.160524857680123,0,-0.0260133143837217,0,0,0,0.255267403906896,0,0,-0.107473565806788,0.012032791472652,0,0,0,0,0.0196520675530379,0,0.0846424175809665,0.257168893507058,0,0,0,0,0,0.110499065504987,0,0,0,0.00283730017914537,0.139643365054373,0.0699507581583537,0,0,0,0,0,0.162515582300979,0,0,0,0,0,0,-0.204794726113128,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.218219053898597,0,0,0.0326549637632256,0,0,0,0,0,0,0,0.00683537322112618,0.125125824283067,0,0,0,0,0,0,0,0,0,0.171525255749496,0,0,0,0,0,0,0,0.023485164007023,0,0.174940769774706,0,0,0.190655276908512,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,-0.059012151159593,0.612257216679966,-0.529477903107621,0,0.104930205614616,0,-0.0470138845904665,0,0,0,0,0,0,0,0.165465835074568,0,-0.124319580308966,0,0.0733386611190484,-0.143647165904744,0,0,0,0,0,0,0,-0.036096200194175,0,0,0.285972653991757,0.590309045013315,0,0,0,0,0,0,0,0,0,0,0,0,0.0936914360364882,-0.271155289599609
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.0931063807861385,0.00408030618538221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470595926202695,0,0,0.156378109580001,0,0,0,0,0,0,0,0.0752027987091333,0.0456875966476567,0,0,0,0,0,0,0,0.060269270314593,0,0,0,0
X823.HK.EQUITY,0,0,0,0.039741961517046,0,0,0,0,0.126215612173806,0,0,0,-0.16631334033366,0,0,0,0.0624518738981362,0.0129127806969085,0,0,0,0,0,0,0,0.0412612226514598,0,0.156386375681183,0,0,0,0,0,0,0,0,0,0.120072142914053,0,0,-0.119732004585917,0,0,0,0,-0.0300604728512533,0,0.255984182581707,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00264341942954813,0,0,0,0,0.199470086772674,0,0,0,0,0,0,0,0,0,0,0,-0.079825972556146,-0.0508513690356124,0,0,0,0.107495255135244,0,0,0.723206169716918,0.0846628666657917,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0140256753520806,-0.0803939054049854
X001979.CH.EQUITY,0,0.111976953349789,0,0,0,0,0,0.00923728924464186,0,0,0,0,0,0,0.227621501013549,-0.170858635802554,0,0,0,-0.0773942546234541,-0.00491153755887057,0,0,0,0,0,0,0,0,0.0346084767185005,0.114360131533434,-0.125628659970553,0,0,0,0,0,0,0,0,0,0.451954723557839,0,0,0,0,0.0286647680530203,0,-0.108362570745797
X601336.CH.EQUITY,0,0.189340491674888,-0.0806608214163384,0,0,0,0,0,0,0,0,0.251936575333205,0,0.0967558081545974,0,0,0,0.00916425427158166,0,0,0,0.188542972293412,0,0,0,0,0,0,0,0.0941760547154261,0,0,0,0,0,0.0329550147663507,0,0,0,0,0.108067196569301,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.00780920796720757,0,0,0,0,0.0228368846996731,0,0,0,0,0.0861774503406506,0,0,0,0,0.0200618753680807,0,0,0,0,0.474624656908427,0,0.0261401716498099,0,0,0,0,0.0826124957615484,0,0.0182564975164099,0,0,0,0,0,-6.93889390390723e-18,0,0.0128926276912566,0,0,0,0.013126672316657,0.036970724397688,0.0136313233754593,0,0.251096030178095,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0459878143920435,0,0,0,0,0,0,0,0,0,0,0,0,0.324126422247869,0,0,0,0,0,0,0,0,0,0,0.286530485471061,0,0,0,0,0,0.0399315955050398,0,0,0,0,0.240962522371314,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.000876381874019862,0,0,0,0,0,0,-0.0212855872576839,0,0,0,0.132022510011975,0,0.243029533287394,0,0,0.01248165027291,0,0,0,0,0,0,0.305618583847895,0,0.22115418400142,0,0.31814799428356,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823452754800597,0,0,0.0464403727438843,0
X601066.CH.EQUITY,-0.158613591720887,0,0,0,-0.0231276306589513,0,0,0,0,0,-0.138235805245054,0,0,0,0,0,-0.378202936251919,0,0,0,-0.0893004003275726,0,0,0,0,0,0,0,0.170342170731133,0,0,0.264313599852757,0.295382181480137,0,0,0,0,0,0,0,0,0,0,0.458605676001469,0,0,0,0,-0.0398563224495833
X601229.CH.EQUITY,0.41858404544126,0.227536067314911,0,0,-0.00115030288515015,0,0,0,0,0,0.126068068015256,0,0.0475969695928732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690272860330842,0,0.015605456412007,0,0,0,0,0,0.151182477303408,0,0.152683302033083
X002142.CH.EQUITY,0,0.241055444379378,0.257779230671369,0,0,0.127809726548855,0,0,0,0,0,0,0,0,0.087175962959249,0,0,0,0,0,0.19467261223325,0,0,0,0,-0.268374409957785,0,0,0,0,0,0,0,0.0646131118667337,0.133794275272068,0,0,0,0,0,0,0,0,0,-0.0186115308469769,0,0,-0.039274703410167,0.102723528705236
X601169.CH.EQUITY,0,0,0,0,0,0,-0.145624361506316,0,0,0,0,0,0,0,-0.0689045366224464,0.0157735917899781,0,0,0,0,0,0,0.0452774306783804,0,0,0,0,0,0,0,0,0.151416012306037,0,0.58270319384181,0,0,0,0,0,0.0187453734464064,0,0,0.951462613657778,0,0.0578846141250573,-0.152683609076319,0,0,0
X600015.CH.EQUITY,0.0167852937440334,0,0,0,-0.43647412330087,0,0.526412632148562,0,0,0,0,-0.133224945453307,-0.292724403253382,0,0,0,0,0,0,0,0,0,0.261973812316655,0,0.452379558095873,0,0,0,0,0,0,0,0.0235233263804874,0,0,0.212060950608941,0,0,0.0208432788551887,0,-0.152928724352807,0.335796651687552,0,0,0,0,0,-0.139412833794502,0
X000166.CH.EQUITY,0,-0.13775729185414,0,0.0738486291288955,0.0062982691116869,0,0,0,-0.122044936275871,0,0,0.320362420916373,0.0373232562377481,0,0.0442139410173384,0,0.176280975309826,0,0,0,-0.0322339638926697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362151686654579,0.142888702970792,0,4.33680868994202e-19,0,0,0,0,0,0,0.316949587318602,0.031790142319084,0,0
X2882.TT.EQUITY,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00175818152807835,0,0,0,0,0,0,-0.0585232645496848,0,-0.0525035053385968,0,0,0,0,0,-0.0213857215865497,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754263286400482,0,0.1074638283062,0,0,0,0,0,0,1.09195029313049
X002736.CH.EQUITY,-0.200413402044774,0,0.100410422537685,0,0,0.0136094649824454,0,0,0,0,0,0,0,0,0,0.0244480630093551,0,0.0229125738218001,0,0,0.0393238507538523,0.298143320610118,0.0290115455161175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202577183755375,0,0,-0.0155142186799583,0.0691832519989096,0,0,0.358853882164907,0.0946193301498674,0,0,0,0
X600999.CH.EQUITY,0,0.0489794591529381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0553492924765029,0,0,0.00236156389207855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484320307131222,0.0101427217670985,0,0.0714679700217195,0,0,0.0129662544931564,0,0.101610806980515,0,0.334885515337007,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0.0903259482519159,0,-0.0451476256196487,0,0,-0.12319903143298,0,0,0.146141730887562,0.221413729953325,0,0.0871599098249787,0,0,0,0,0,0,0,0,0,0,0.311301359655986,0,0.145510894880898,0,0,0,0,0.177439052771415,0.110454256337598,0,-0.142699391745483,0,0,0,0,0,0.0197609052871279,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0632678693463647,-0.129815718583722,0,0.257210490888998,0,0,0,0,0,0.166429569119153,0,-0.363565424932144,0,0,0,0,0,0,0,0,0,-0.0592309598100131,-0.133205263789435,0,0,0,-0.262838402370773,0,0,-0.163397557955988,0,0,0,0,0,0.218590019427184,0.196178394881731,0,0,0,0.390869489257438,0,0,0,0
