,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY
X601066.CH.EQUITY,0,0,0,-0.114141955011872,0,0,0.214766177617265,0,0,8.67361737988404e-19,0,0,0,0,0,-6.93889390390723e-18,0,-0.0895853981681182,0,0,0,0,0,0,0,0,0,0.0669900843941384,-0.0645748208742055,0,0,0,0,0,0,0,0,-0.0903827949841991,0.00371796616232703,0,0.241101596828204,0,0.0112308539330772,0,0,0,0,0.856456891701625,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.256841198400058,0,0,0,0,0,0,0,0,0,0,0.199723798943185,0,0,0,0,0.123797603114523,0.170609795650728,0,0,0,0.584728263982469,0,0,0,0,0,0,0,0.0693029083809019,0,0,0,0,0,0,-0.186179227077604,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.290327347601355,0,0,0,0,0,0,0,0.125719237815297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630057092538267,0,0,0,0,0.0816140421967851,0,0.172437215307053,0.13691021652819,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.416886389330109,0.00284016514237799,0,3.46944695195361e-18,0,0,0.0150778255157287,0,0,0,0,0.531994237652751,0,0,0,-0.0414039350496107,0,0,0,0,0,0,0,0.0355749116766271,0,0,0,0,0,0,0,0,0,0,-0.00851995666421638,0,0,0,-0.0606333362471447
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0173243315632462,0,0,0,0,0,0,0,0.314517706725684,1.38777878078145e-17,0,0,0,0,0,0.126905170366237,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0988332653219289,0,0.136846739427305,0,0,0.17379829037228,0.0271350335991095,0,0,0.0803101637306223,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.202461228327218,0,0,0,0,0,0.00732605061743428,0,0.00646159919285551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137638249055221,0,0,0,0,0.0747859501983715,0.156376381316284,0.0226289546675364,0,0.00171990450681833,0,0,0.251345396103366,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.0741388031245908,0,0,0,0,0,0,0,0.245195574222925,0.0316328442969941,0,0,0,0,0,0,0,0.0162123760637695,0,0,0,0,0,0.026816851484019,0,0,0,0,0.0816778321866644,0.451904177445148,0,0,0,-0.020817035273671,0,0.0951542625389828,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.367390267198699,0,0,0,0.208034398217731,0,0,0,0,0.0288938631741419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19287186163435,0.136523550036242,0,1.73472347597681e-18,0
X002142.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0.150362299663115,1.73472347597681e-18,0.225812976798334,0.00550199528436165,0,0,0.0395798872114556,0,0,0,0,0,-0.210170089466848,0,-0.0919700517224647,0,0,0,0,0,0,0.018861681136837,0,0.156028669404566,0.0664700750502845,-0.212107512471165,0,0,0,0,0,0,0,0,0,0.585173646731666,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.235151275525362,0,0,0,0,0.111098254151114,-0.024941183040208,0,0,0,0.00907976706823039,0,0,0,0,0,0,0,0,0.128681213556498,0,0,-0.0616695004033296,0,0,0,0,0,-0.153319299791167,0,0.554120906321349,-0.0502234084042548,0,0,0,0,0.00624776613481261,1.38777878078145e-17,0,0,0,0,0.0344646591776153,0
X1113.HK.EQUITY,0,0,0,0,0,0.0207580528306604,0.0617367804219021,0,0.0216460254253824,0,0,0,0.0545215942432787,0,0,0.23056662537587,0,0.0574572521343506,0,0,0,0,0,0,0,0,0.0402683437095227,0,0,0,0,0,0.252551804142825,0,0,0,0,0,0,0,0,0,0.339760589806402,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.15478170740957,3.46944695195361e-18,0.00146735100813383,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380226892944972,0,0.283787311139798,0,0.158016167836599,0,0,0,0,0,0,0,0.0316645484603576,0,0,0,-1.73472347597681e-18,0,0,0.1076601525053,0,0.167534169718472,0,0.0202309480767777
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397469937787179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233583111264655,0,0.1394596135,0,0,0,0.0325196354839577,0,0,0.0953636431706382,0,0,0,0.0692729775403316,0,0,0.236193669275676,0.0991835325938749,0.073620303021533
X601229.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.139735121563701,0,0,0,0,0.0423664952616702,0.0419868342546623,0.0558020725915969,0,0.232273585778906,0,0,0,0,0,0.13112874492542,0,0,0,0,0,0,0,0,0,0.0432091814584296,0.0226783813842461,0,0,0,0.150982374050337,0,0,0,0,0,0,0,0,0.128295121307607,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0878294946141849,0,0.021513945196207,0,0,0,0,0,0,0.515084333634072,0,0.229967047658299,0,0,0,0,0,0,0,0,0,0.0131437990833176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.089286153690263,0,0,0,0,0,0,0,0,0,0,0.139806243682191,0,0,0,0.0454666357213104,0,0.204626783287992,0,0,0,0,0,0,0,0,0,0.115913484581711,0.0187130427600512,0,0,0,0,0,0,0,0.0425992562497365,0,0,0,0,0,0.333528270098295,0
X2882.TT.EQUITY,0,0,0,0,-0.128480470429971,0.192630659806854,0,0,0.224860878840489,0,0,0.189191745231407,0.0315236895496696,0,-0.0677551598472639,0,0,0,0,0,0,0,0,0,0,-0.328897853576846,0.101646667565253,0,0,0,0.411940234875808,0,0,0,0,0,0.155754250283304,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.157281547634996
X600015.CH.EQUITY,0.0065310438059655,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.346447829403294,0,0,0,0,0,0,0,0,0,0,0,0.0996077567937787,0,0,0,0,0,0,0.1075464866513,0,0,0,0,0,0,0,0.0135202334303822,0,0,0,0,0,0,0.0197482847268397,0,0.342625758438981,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201892872950478,0.137587787059804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446488080458386,0.116121535954367,0,0,0,0,0.299712074607009,0,0.207420930935494,0,0,0,0,0.187638705186083,0,0,0.0363135548698346,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610117096120307,0,0,0,0,0,0,0,0.00724082191296686,0,0,0,0,0,0,0.018853794640802,0,0.0461505838373297,0,0,0,0,0.218103516380459,0,0,0.15176373373983,0.00413941216238066,0,0.2899581108676,0,0,0,0.111849086104238,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361212245777424,0,0,0,-2.16840434497101e-19,0.0793591330236768,0.0955763349537826,0,0,0.167152775515084,0,0,0,0,0,0,0,0,0,0,0.029635731853049,0,0,0,0.0702551448268803,0.00700236111527493,0.223968247372881,0,0.0439832385285075,0,0.198981352839577,0,0,0,0,0.0840675049054913,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0463995350746163,0,0,0,0,0,0,0,0,-0.0131046165113033,0,0,0,0,0.0288323910249297,0,0,0,0,0,0,0,0,0,-0.0511080194618915,0.0966897106675015,0.390211861583944,0,0.0546811771314654,0,0,0,0.099585442847756,0.314680750446627,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0368545095492998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118051776584953,0,0,0,0,0,0,0,0,0,0,0,0,0.318994690320406,0,0,0,0.0843934993405913,0,0,0,0.132151931931759,0,0,0,0,0,0,-1.73472347597681e-18,0.257808431873552,0,0
X1997.HK.EQUITY,0,0,0,0,0,0.280244485547453,0,0,0,0,3.46944695195361e-18,0,0.265435396983848,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161532751443374,0,0,0,0,0,0,0,0.110175216211827,0,0,0,0,0,0.192629768889022,0.365418615186031,0,0,0,0,0,0.0537533108540007,0
