,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X000002.CH.EQUITY,0,0,0,0.228006395379292,-0.115335325629055,0,0,0,0.145609004108188,0,0,0,0.148359038252239,0.0628055382997125,0,0,0,0,0,0,0,0,0,0,0.0864981623137354,0,-0.173738759248972,-0.0160301944137014,0.0169910118184797,0.0948282858651764,0,0,0,0,-0.0772490503279995,0.190718946269039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.140871156116245,0.144925743516284,0,0.266498776827262,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.103649994796831,0,0,0,0,0,-0.0563773167104785,0,0,0,0.303333449254848,0,0,0,0,0,0.681995124262881,-0.0283321839665549,0,0.115766251364612,-0.0193680940653141,0,0,6.93889390390723e-18,0,0,0,0
X601319.CH.EQUITY,0,0.0364584268228722,0,0.165340570749549,0,0,0,0,0,-0.00271394867126752,0,0,0,0,0,0.104586929841876,0.017377139167005,0,0,0.19842494329146,0,0,0,0,-0.0553389802698597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216894490380916,0,0,0,0,0,0.192919469333208,0,0,-0.0568418487803977,-0.020926699013517
X000001.CH.EQUITY,0,0,0,0,0,0.159687917032893,0,0.0238207130161843,0,0,0,0,0,0.0273332810768987,0,0,0.116478323699715,0,0,0.00434157697258219,0,0,0,0.0197105756009493,0,0,0,0.108059615763022,0,0,0,0,0,0,0,0,0.144241456060372,0,0.193267263644465,0,-4.33680868994202e-19,0,0,0.136193840797194,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.319444881801331,0,0,0.3423791184336,0,0,0,0.0689363477833657,0,0,0,0,0,0,0,0,0.23922677371743,0.0277571766937933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359715004621222,0,0,0,0,0,0,0.0622730965583452,0,-0.11842273944271,0,0,0,0,-0.0366250508555472,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.218925490281241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482830600113166,0,0,0,0.0934306696698446,0,0,0.0881756710785847,0,0,0,0,0,0,0,0,0,0.105672257059867,0.0108331934266882,0,0.370773512290105,0,0,-0.0293992302369985,0.0709344701193592,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.079128818985681,0,0,0,0,0,0,0,0,0,0.0929342893649515,0.11962127764037,0,0,0,0,0,0,0,0,0,0,0.0868569594779094,0,0.0639536275160862,0,0.0875927736976442,0,0,0.109746926632069,0,0.0915401391633133,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.00848086937069112,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0.289088332660415,0,0,0,0,0,0,0,0.065695720775802,0,0,0,0,0,0,0,0,0,0,0,0.31796533817375,0,0,0,0.291362662052381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235369590723195,0,0,0,0,0.0453651471155429,0,-0.00773473071052014,0,0,0,0,-0.102615661333268,0
X601998.CH.EQUITY,0.231631820122488,0,0,0,0,0,0,0,0,-0.0600066146989001,0,0,0,0,0,0,0.0038217506737392,0.0611242878343718,0.0570161876191838,0,0,0,0.051331131750487,0,-0.0491467041775049,0,0,0,0,0,0,0,0,0,0.0166848698433858,0,0,0,0,0,0,0,0,0,0,0,0,0.171249513280883,0.563695594183529,-0.0579277788636535,-0.0595088547860465,-0.0106766634427311
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.193137900628317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488774852534067,0,0,0,0,0.202714524759879,-0.0672900552314549,0,0,0.166524131098798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0680689322912454,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.111574856273268,0,0,-1.38777878078145e-17,0.0419817653003086,0,0,0,0,0,0,0,0.0098139775071773,0,0,0,0,0,0,0,0,0,0.405730505358686,0,0,0,0,0.157772575552959,0,0,0,0,0,0,0,0,-0.113360875748836,0.0581667752409332,0,0,0.0621200907406595,0,0.397605609762041,0,0,0,0,0
X11.HK.EQUITY,-0.0943481996590844,0,0,0,0,0,0,0,0.349455037935195,-0.148359083728296,0,0,0,0,0,0,0,0,0,0.0108490599032684,0.195161821431066,0,0,0,0,0.171770377211894,0,0.0809678966830754,0,0,0,0,0,0,0,0.0971123462554855,0,0,0,0,0,0,0.0560150727045267,0,0,0,0.0114450213500373,0,0,0,0.11647455040449,-0.0236429986279625
X002142.CH.EQUITY,0,0,0,0,0,0.184594455886461,0,0,0,0.134362277151173,0,0,0,0,0,0,0,0,0.454559983808313,0,0,0.161527391891475,0,0,0,0,0.0313149838420745,0,0.169458463894306,0,0,-0.138767965113227,0,0,0,0,0.230392915603096,0,0.103871085272464,0,0,-0.394057674711019,0,0,0,0.00654405664095833,0,0,0,0,0.0967358774776209,0
X300059.CH.EQUITY,-0.0367099447654545,0,0,0,0,0,0,0,0,0.238185167427123,0,0,0,0,0,-0.0135473579432408,0,0,0,0,0,0,0,0,0,0,0.0311734642377981,0,0,0,-0.0856434162847546,0,0,0.391192566640981,0,0.141235003690241,0,0,0.0397539911857608,0,0,0,0.0154627014561712,0,0,0.0787692578021864,0,0,0,0.100901004590515,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.0314193579914337,0,0,0.0289435132209809,0,0,0,0,0.665183128432885,0,0,0,0,0.0164819989561266,0,0,0,0,0,0,0.0856333867709123,0,0,0,0,0,0,0,0,0,0,0,-0.0941286758156645,0.118735826666021,0,0,0,0,0,0,0,0,0,-0.0301333604166189,0
X2007.HK.EQUITY,0.0565100717266979,0,0,6.93889390390723e-18,0.037039159520197,0.0619033426175668,0,0.0957921749701826,0,0.0791208553235955,0,0,0,0,0,0,0,0,0,0,0.0219559328277946,0.0136595266922983,0,0,0,0,0,0,0,0,0,0.159854416927857,0,0,0,0,0,0,0,0.254925508731385,0,0,0,0,0.00518348792411125,0,0.178902306734838,0,0,0,0,0
X267.HK.EQUITY,0,0.118767439280315,0,0,0,0,0,0,0,0.241540813232458,0,0,0.0752491157482283,0,0,0,0,0,0,0,0,0,0.0722962027829352,0,0,0.220954156429618,0,0.0821006054129762,0,0,-1.38777878078145e-17,0,0.139046926271055,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0568356543410067
X601818.CH.EQUITY,0,0,0.0122319856759709,0.130067093685846,0,0,0.113173608571387,0,0,0,0,0,0,0,0,0,0.0856955562881116,0.192495189217017,0,0,0,0,0,0,0,0,0,0,0.0501315891188577,0,0,0.152697468325561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111587263391629,0,0.049106382206543,0,0,0,0
X601688.CH.EQUITY,0.0136402452592854,0,0,0,0,0,0,0,0,0,0,0.256951450236123,0,0,0,0,0,0,0,0,0,0,0.0136543631922853,0,0,0,0,0,0.119806265666367,0,-3.46944695195361e-18,0,0,0,0,0.152629168623427,0,0.177069055707811,0,0.105260388080068,0,0,0,0,0.0382806329058522,0.0557793926755546,0,0.184807807008316,0,0,0,-0.0264015075398475
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0513690508477768,0,0,0,0,0,0,0.318949690240321,0,0,-0.0305760558697504,0,0,0,0,0,0,-0.129000400023342,0,0.179013619174951,0.0836376813210768,0,0.228505615404202,0,0,0,0,0,0,0,0,-0.40353998662292,0,0,0,0,0,0,0,0,0.0877680035833939,-0.0807174475079397,0.0884303747936103
X600837.CH.EQUITY,0,0,0,0,0.0601771053950372,0,0,0,0,-0.0543010886127521,0,0.178961613092095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604201450873823,0,0.0176091547891527,0,-8.67361737988404e-19,0,0,0.509763370292013,0.00606952590137497,0,0,0,0,0,0,0,0,0,0,0.0207395305922294,0,0,0,0.0961280547558965,0,0
X601336.CH.EQUITY,0,0.110814757276049,0,0,0.21221246404999,0,0,0,0,0,0,0,-0.0246522112805075,0,0,0,0,0.144000197114312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186252001957936,0,0,0,0,0,0.100831926978004,0,0,0,0,0,0.0575072930469528,0,0.134344372642609,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.044893737185856,0,0,0,0,0,0,0,0,0,0,0.292919829991276,0,0,0,0,0,0,0,0,-0.0787385464143514,0,0.110363820539382,0,0,0,0,0.206196537875983,0,0,0,0,0.0768333801616182,0,0,0.0917104306873631,0,0,0,0,0,0,0,0.102275479733364,-0.0062177900842386,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.107108830432148,0.0669132307417744,0,0.299595039814233,0,0,0.069415910086485,0,0,0,0.314812726730971,0,0,0,0,0,0.0440493272296431,0,-0.0490733452339741,0.0189595884894699,0.110866407768807,0,0,0,0,0,0,0,0,0,0,0,0,0.208490579026796,0,0.0846669329752881,0,0,0,0,0,0,0.0576770342923731,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.594508215287566,0,-0.060582130921226,0,-0.0568086400122642,0,0,0,0,0,0,0,0.298081504046707,0,0,0,0,0,0,-0.0937122927511408,0.0175830979999053,0,0,0,0,0,0,0,0.140706232326699,0,-0.0486211917402958,0,0,0,0,0,0,0,0,0,0,0.286590591258571,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154031469818201,0,0.76919592545155,0,0,0,0,0,0,0,0,-0.0102870666889273,0,0,0,0,0,0,0,0,0,0.0475514208993949,-0.139024321699751,0,0,0,0,0,0,0,0,0,0,0,0.124936596153446,0,0,-0.018849028630756
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051972033461991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272069693030299,0.10140054064681,0,0.0323684470088308,0,0,0,0,0,0,0.0810656160093231,0,0.156043304523723,0,0.151110892847669,0,0
X12.HK.EQUITY,-0.0977789370273524,0,0,0,0,0,0,0,0,0.0244259654270961,0.539669256566916,0,0,0,0,0,-0.104949318224405,0,0,0,0.601155369079349,-0.0267857234297155,0,0,0,0,0.20679105887223,0,-0.0257869418409356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979023694462207,-0.10726627574431,8.67361737988404e-19,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.2912977406079,0.122747596695695,0,0.261038482005684,0.150478876374796,0,0,-0.30129352123513,0,0,0.122852055772512,0.392857379467383,0,0,0,0,0,0,0,-0.0268543917715842,0,0,0,0,-0.621886318036289,0,0,0,0,0,0,0,0,0,0,0,-0.0970673884242857,0,0.290977771685862,0,0,0,0,0
X601229.CH.EQUITY,0.686895083174463,0,0,0,0,0,0,0,0.516214365386696,0,0,0,0,0,0,0,0.00971254480385001,0,0,0,0,0,0,0,-0.281592927886322,0,0,0,0,0,0,-0.0926731849106578,0,0.163893028867539,0,0,0,0,0,0,0,0,0,-0.0752316569567109,0,0,0,0,0,0,0.0672412077421301,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.102851969612571,0,0,0,-0.0233769061733188,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0659487214085115,0,-0.160453168621182,-1.73472347597681e-18,0,0,0,0.0130837079696184,0.238812005268286,-0.00608840126540225,0,0.118683366281215,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.324225033830045,0,0,0,0
X823.HK.EQUITY,-0.114270693280089,0,0,-0.232032572720626,0,0,0,0,-0.214395802667728,0,0,0,0,0,0,0,0,0,0.0401547933913961,0,0.28329971170813,0,0,0,0,0.217845349561723,0,0,0,0,0.255039985323103,0,0,0,0,0,0,0,0,0.354654341059564,0.091316167296745,0.0609416593137956,0,0.205491153677177,0,0,0,0,0,0,0.0647091063157857,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437162000787675,0,0,0,0.176157444736922,0,0,0,0,0,0,0,0,0,0,0,0,0.00398819447924172,0.210338930896541,0,0.154693919039254,0,0,0,0.116697116634344,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0289152349522032,-0.00634743435053225
X601169.CH.EQUITY,0,0,0,0,0,0,0.77121257786586,0.00301538933866531,0,0,0,0,0,0,0,0.0665393640574838,0,0,0,0,0,0,0.0437960992469816,0.0710591753443835,0,0,0,-0.0276498853135738,0.00751453183518286,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0317088599451871,0,0,0,0,0,0,0.0180316371167686,0,0,0,0,0,0
X601881.CH.EQUITY,0.0636711208330773,0,0,0,0,0,0.124292519210258,0,-0.035113512101794,0,0,0.0915880297240083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085328074428891,0,0,0,0,0.11359290313922,0,0,0,0,0,0.0348228371608689,-0.0110156714524064,0.483951395970747,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0.00778118229377636,0,0,0,0,0,0,0,0,-0.0860080146485206,0,0,-0.118854593616657,1.73472347597681e-18,0,0,-0.136048429971739,0,0,0,0,0.0603670983115988,0,0,0,0,-0.00550218078374132,-0.0511474483930022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277357750433058,0,0.150719340336437,0,0,0,0,-0.362258449322848
VXFXI.INDEX,0,-0.161769900090105,0,0,0.130295240631385,0,0,-0.129372125722858,0,0,0,0,0,0,0,0,0,-0.0462694410949372,0,0,0,0,-0.203701495851239,0,0,0,0,0,0,0,0,0,0,0,0.0132593951044601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875097673617058,0
