,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X000002.CH.EQUITY,0,0,0.110333704090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.442413273187609,0,0.225756872105149,0,0.030441788238862,0,0.136575006893181,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0
X388.HK.EQUITY,0,0,0.221441602619316,0,0,0.00556467112233044,0.465630492146608,0,0,0,0,0,0,0,0,0,0,0,0.0314464484401,0,0,0,0,0.0363938779594224,0,0,0,0,0.00854434427599214,0,0,0,0.0154812872404748,0,0,0,0,0,0,0,0,0,0,0.00179798593424365,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0846178544320592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364929612725413,0.24502750318099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138659829892648,0,0,-6.93889390390723e-18,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0617811106193883,0,0,0,0,0,0,0,0,0,0,0,0.054515599673517,0,0,0,0,0.0956062099436566,0,0.0156098194986613,0,0,0,0,0.00247328233451962,0,0,0,0.295940795774522,0,0,0,0,0,0.00771160914682032,0,0,0.178805775546576,0,0,0.371552069223527,0,0,0.033330258959593,0,0
X16.HK.EQUITY,0,0,0,0,0.0758077865677079,0,0,0,0,0,0,0,0,0,0.356049491482354,0,0,0,0,0,0.217972259589789,0,0,0,0,0,0,0,0.112735386071887,-0.0487963042218829,0,0.00296481018224735,0,-0.130351110527635,0,0.194906720095526,0,0.153559877983633,0,0,0,0,0.0171868099461796,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.283884906541394,0,0,0.110861526854998,0,0,0,0,0,0,6.93889390390723e-18,0.0950696455879847,0,0,0,0,0,0,0,0,-0.0245603796216146,0.0500835604757557,0,0.314905378325415,0,0,0,0.00708182995228877,0,0.0763143534947031,0,0,0,0,0,0,0,0.0958802588487104,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0258680998936864,0,0.113079414948307,0,0,0.0615769399137476,0.0803420407608621,0,0.104819486898085,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.374562960117885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491754752666595,0,0,0,0,0.105046989003698,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.107069930036385,0,0,0,0,0,0,0.203182982241272,0,0.213472302367935,0,0,0,0,0.0560871115856877,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0854468515927085,0,0,0,0,0,0,0,0,0,0,0,0.174152166602714,0,0.142890353654272,0,0,0.00409171191340224,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.235539503633496,0,0.106507820036782,0,0,0,0,0,0,0.168935053473997,0,0,0,0,0,0,0.0231147933951163,0,0,0,0,0,0,0,0.27005072924138,0,0.0224212741860881,0,0,0,0,0,0.0763493830911403,0,0,0,0.0281031951561169,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0861409427113686,0.303206830689181,0,0.0672552702803926,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.202307666534956,0,0,0,0,0.538380925067307,0,0,0,0,0,0,0,0,0,0,0,-0.223242185843711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.180049990587323,0.233115411643829,0,0,0,0,0,0,0.196559697130636,0.096074316431587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49401436904328,-0.0918012501286323,0,0,-0.0242629093263588,0,0.13061101388406,0.0572058201204303,0.203130765096695,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0267709473069018,0,0.111151046738867,0.0674094488045695,0,0,0,0,0,0,0.303925873530574,0,0,0,0,0,0,0,0.277476867852302,0,0,0,0,0,0,0,0,0,0,0,0,0.141709378376224,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0972389848117149,0
X601998.CH.EQUITY,0,0.167720573753879,0,0,0.14165986707002,0,0,0.0191485814186524,0.058077046008927,0,0.136128954415761,0,0.0570998977426493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.434398927941794,0,0,0.0131538728474217,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.147195176267192,-0.014798320371055,0,0,-0.248912806665327,0,-0.0799862498006442,0,0,0,0,0,0,0.0233338684777835,0,0.117901952413163,0,0,0,0,0.490893263173143,0,0,0,0,0,0,0,0,0,0.150462356555059,0,-0.159098165991699,0,0,0.161762855925826,0,0,0,0.187778262957206,0,0,0.19798255691266,6.93889390390723e-18,-0.0253390852250944
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165211268449069,0,0,0,0,0,0,0,0.113339281329957,0,0,0,0,0.300393640799276,0,0,0,0,0,0,0,0,0.33879171241577,0.175290678987186,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0249159590735429,0,0,0,-0.058666697516349
X2007.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0633959798704707,0.0779200591439485,0,0,0.110234224664484,0,0,0.135654143236382,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.267462500314318,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0397150676610648,0,0,0,0,0,0,0,0.173327475580199,0,0,0,0.000365564876236408,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.181405695948805,0,0,0,-0.0428016434696244,0,0,0,0.485950519718513,0,0,0,0,0.201313586101821,0,0,0,0.0334473830131311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126121969885883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0643394955613268,0,0,0.087120894745631,0,0,0,0,0,0,0.26649274791843,0,0,0,0,0.0267425143961335,0,0,0,0,0.0190604661969632,-0.0183802622754033,0,0,0.320953359883134,0,0,0,0.138733622915849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0868660588010497,0,0,-0.00963934334903647,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.168986008268978,0,0,0.0553152436461883,0,0,0,0,0,0,0,0.156644744130812,0.0271679001966667,0,0,0,0,0,0,0,0,0,0.331864354222555,0,0,0,0,0,0,0.250019916706866,0,0,0,0,0,0,0,0,0,0,0,0.0770575462195155,0.0163533162401631,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795201826179869,0.064787466138345,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.186534830372955,0,0.100662461985037,0,0.173177634928674,0.130228513951345,0,0,0,0,0,0.277368230850666,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.37611062968032,0,0,0,0.180022827946998,0,0,0,0,0,0,0,0,0,0,0,0,0.158061411498226,0,0,0,0,0,0,0,0,0,0,0.0475215026941079,0,0,0,0,0.0302002154331173,0,0,0,0,0,0,0,0,0.0238144826102286
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0251066707789457,0,0,0,0,0.0380706615855019,0,0,0,0.247216697774575,0,0,0,0,-8.67361737988404e-19,0.0320911571284265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105938947902887,0,0,0.00552431166849632,0,0.0172313617856415,0.0455438676781412,-0.0322724211350829,0.163876634735161,0,0,0.387781793686003,0.0403572271649498,0
X12.HK.EQUITY,-0.070120411393938,0,0,0,0,-0.132190479558921,0.219878884632212,-0.0104290920383898,0,0,0,0,0,0.300077796197668,0,0,0,0.455666963703761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482252092258406,0,0,0,-0.236071640930277,0.315452071184651,0,0,0,0,0,0.0829193230326973,0,0,0,0,-0.0543098351908106,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132221178263897,0,0,0,0,0,0,0,0,0,-0.0520928111394687,0,0,0,0,0.0870279086031121,0.230026985917777,0,0,0,0,0.30210233865752,0,0,0.185111450246206,0,0,0,0,0,0,0,0,0.0860862224169756,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179874500141565,0,0.147005718525173,0,0,0,0.0687039520251901,0.0644066859481656,0,0,0,0,-0.0898640365680874,0,0,0,0,0,0.283330941572645,0,0,0,0.0447434816418166,0,0,0,0,0,0,0,0,0.17297989276965,0,0.173728963536358,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0409937180853362,0,0,0,0,-0.0196054949648473,0,0,0,0,0,0,0.0800751169231816,0,0,0,0.0503717917677426,0,-0.123620883153591,0,0,0,0,0.409759280954943,0,0.0276990692780478,0,0.0577196853895275,0,0,0,0,0,0,0,0,0,0.0648871033028305,0,0,0.351808065476992,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0363084485476083,0,0,0,-1.73472347597681e-18,0.102259437555687,0,0,0,0,0,0,0,0.187503709065461,0,0,0,0,0,-0.000634598436245845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568394131073794,0,0,0.0740971556569648,1.73472347597681e-18,0,-0.0785976321759805
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.123565178223761,0,0,0,0,0,0,0.0509133248342959,0,0.386958413678541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348912635171622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.084965342926788,0,0,0.115352538532995,0,0,0,0,0,0.00169809751551016,0,0,0,0,0,0,0.146737410308035,0.150209583767571,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0257754064865662,0.0453202878542949,0,0,0.0489124291305987,0,0,0,0,0.201608421073048,0,0,0,0,0.16368363377963,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0247263718871027,0,0,0,0,0,0,0,0,0,0.403624399812804,0,0,0,0.0371791930559856,0.00523396321031851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363724895266,0.133103729676471,0,0.0498282078799215,0,0,0,0,0,0,0,0,0,0.194138362770898,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0532239635232445,0,0,0,0,0,0,0,0,0,0.0353263194941469,0,0.192881605439847,0.011347283407165,0,0,0,0,0,0.0577375881670067,0.03455451092085,0,0,0,0,0,0,0,0.156570548417585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238696356963897,0,0.00843581785371557,0.204441940586041,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.01171526314881,-1.38777878078145e-17,0,0.0463906269264636,0,0,0,0,0,0,0,0.137702386299917,0,0,0,0,0.0644025660714907,0,0,0,0,0,0,0,0.0473323919500852,0,0,0.0774032496619047,0,0.209642163647267,0,0,0,0,0.0176193666852792,0,0,0,0.400547322893218,0,0,0.0212240511075282,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294026602585198,0,0,-0.00740479663873963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481801939455582,0,0,0,0,0,0,0,0,0.395161245657107,0,0.086193152031082,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.017222560491944,0,0,0,0,0.0407698929283832,0,0,0,0.148660698225624,0,0,0,0,0,0,0,0.017531494708317,0,0,0,0,0,0,0,0,0,0.00687899531248614,0,0,0,0.32428614762626,0.0362144158388466,0.236007601564267,0,0,0.253872619855292,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.121583094889128,0.165007988358807,0,0,0,0,0,0,0,0,0,0.350550208241715,0,0,0,0,0,0,0,0,0,0,0,-0.0410055319707724,0,0,0,0,0,0,0,0,0,0.0429982429494461,0,0.353612926809467,0,0,0,-0.0200248724697737,0,0,0,0,0,0,0,0,0,0,0.045239837422446,0
X2886.TT.EQUITY,0,0,0,0,0,0.460790380101669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035181552149369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435036506203295,0,0.0322590504530243,0,0,0.439374859506452,0.0653566706755351
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223372632370659,0,0,0,0,0,0,0,0,0.0111496077260833,0.00569100663278697,0,0,0,0,0,0.0895232578130351,0,0.027782472256406,0,0,0,0.3738835762369,0.0144960040946574,0,0,0.0450187935810004,0,0,0,0.134299314299478,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,-0.299886014986549,0,0.510036872480558,0,0,0,5.55111512312578e-17,3.46944695195361e-18,0,0.093846733986052,0,0,0,0,0,0,-0.444501095467242,0,0,0,0,0,0.0570366896233624,0,0,0.124396445719183,0,0.441434989909708,0,0,0,0,-0.0519514947559146,0,0,0,0,0,0,0.0605230109695356,0,0,0.113124088927859,0,0,-0.119112252443687
CN2YR,0,0,0,0,0,0.206587300021257,0,0,0,0,0,0,0,-0.557589674757728,-0.129678623482632,-0.215103270512585,0,0,0,0,0,0,0,-0.176722659199939,0,0,0,0,0.430081193069559,0,0,0,-0.441298564717988,0,0,0,0.111704298089521,0,0,-0.52341546015065,0,0,0,0,0,-0.330112714635329,0.964146266408536,0,0.314603401757164,0,-0.364802470764269,0
